"Title","Artist","Spins"
"No Lie f/Drake","2 CHAINZ",3537
"Adorn","MIGUEL",3408
"Turn On The Lights","FUTURE",3152
"Amen f/Drake & Jerem...","MEEK MILL",3075
"Enough Of No Love f/...","KEYSHIA COLE",2898
"Pop That f/Rick Ross","FRENCH MONTANA",2841
"Lemme See f/Rick Ros...","USHER",2740
"Bag Of Money f/Rick ...","WALE",2640
"Put It Down f/Chris ...","BRANDY",2456
"Mercy f/Big Sean/Pus...","KANYE WEST",2377
"Dance For You","BEYONCE",2069
"Dive In","TREY SONGZ",1945
"2 Reasons /T.I.","TREY SONGZ",1841
"I Don't Like f/Lil R...","CHIEF KEEF",1756
"Work Hard, Play Hard","WIZ KHALIFA",1560
"Lazy Love","NE-YO",1477
"Birthday Song f/Kany...","2 CHAINZ",1462
"Let's Talk f/Rick Ro...","OMARION",1278
"I Wish You Would","DJ KHALED",1207
"Thinking About You","FRANK OCEAN",1153
"Bands A Make Her Dan...","JUICY J",1072
"Touch 'N You f/Usher","RICK ROSS",1019
"Mirror f/Lil Wayne","BOBBY V",905
"Ice f/Lil Wayne","KELLY ROWLAND",837
"Do It f/K-Camp","MYKKO MONTANA",825
"Dope Chick f/Pusha T","THE-DREAM",780
"Swimming Pools (Dran...","KENDRICK LAMAR",727
"Go Get It","T.I.",711
"New Day f/Dr.Dre & A...","50 CENT",686
"My Homies Still f/Bi...","LIL WAYNE",668
"My Moment f/2 Chainz","DJ DRAMA",638
"Beez In The Trap f/2...","NICKI MINAJ",637
"Diced Pineapples f/D...","RICK ROSS",633
"Crew Love f/The Week...","DRAKE",624
"Big Booty","CA$H OUT",603
"Till I Die f/Wiz Kha...","CHRIS BROWN",600
"In And Out","MARCUS CANTY",594
"I Don't Care","ELLE VARNER",589
"Don't Judge Me","CHRIS BROWN",570
"Enough Said","AALIYAH/DRAKE",560
"Val Venis","KING L",558
"Sweet Love","CHRIS BROWN",546
"Triumphant (Get 'Em)...","MARIAH CAREY",531
"Dive","USHER",421
"I Am Your Leader f/C...","NICKI MINAJ",388
"You Come First","JACOB LATIMORE",358
"I Love Girls f/Tyga","PLEASURE P",328
"New God Flow","PUSHA T & KANYE WEST",282
"Clique f/Big Sean & ...","KANYE WEST",272
"We Love","RAY LAVENDER",250
