"Title","Artist","Spins"
"Pour It Up","RIHANNA",4417
"F**kin Problems f/Drak...","A$AP ROCKY",4004
"Poetic Justice f/Drake","KENDRICK LAMAR",3823
"Love Me f/Drake & Futu...","LIL WAYNE",3115
"Neva End f/Kelly Rowla...","FUTURE",3073
"All Gold Everything","TRINIDAD JAMES",2957
"Loveeeeeee Song f/Futu...","RIHANNA",2490
"Started From The Botto...","DRAKE",2413
"Suit & Tie f/JAY Z","JUSTIN TIMBERLAKE",2250
"I'm Different","2 CHAINZ",2134
"Wicked Games","THE WEEKND",2088
"RIP f/2 Chainz","YOUNG JEEZY",1999
"Ball f/Lil Wayne","T.I.",1981
"Still In This B**ch f/...","B.O.B",1950
"Remember You f/The Wee...","WIZ KHALIFA",1826
"Trust And Believe","KEYSHIA COLE",1648
"Love And War","TAMAR BRAXTON",1647
"Bad f/Tiara Thomas","WALE",1612
"Fumble","TREY SONGZ",1501
"Kisses Down Low","KELLY ROWLAND",1298
"Brand New Me","ALICIA KEYS",1234
"M.I.A. f/Wale","OMARION",1213
"Bugatti f/Future & Ric...","ACE HOOD",1181
"Karate Chop f/Casino","FUTURE",1050
"I Like It","SEVYN STREETER",996
"Check","YO GOTTI",851
"Better Be Good","RAVAUGHN",790
"Another One f/Future","SLICE9",786
"Show Out f/Young Jeezy","JUICY J",739
"Guap","BIG SEAN",664
"Diamonds","RIHANNA",661
"She Don't Put It Down ...","JOE BUDDEN",638
"Ready f/Chris Brown","FABOLOUS",598
"Used By You","MARCUS CANTY",584
"Dope f/Rick Ross","TYGA",570
"Make A Little Room","JARVIS",549
"Nachos","ROCKO",547
"Keep Her On The Low","MINDLESS BEHAVIOR",536
"Keep It Trill","KIRKO BANGZ",494
"Hello Love","T.RONE",493
"Believe It","MEEK MILL",478
"All That (Lady)","GAME",469
"Freedom","NICKI MINAJ",464
"Thrift Shop f/Wanz","MACKLEMORE & RYAN LEWI...",462
"Love Sosa","CHIEF KEEF",446
"Leggo f/2 Chainz","B. SMYTH",401
"So Many Girls f/Wale, ...","DJ DRAMA",366
"Hello f/Cee-Lo Green","T.I.",352
"Exclusive f/B.O.B.","CA$H OUT",330
"I Got That f/Meek Mill","KAYLA BRIANNA",318
