"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","TREY SONGZ Heart Attack",3597,47,170,53,23.903,0.325,83,"96",1,3597,550,23.903
2,"+1","KANYE WEST Mercy f/Big Sean/Pusha T...",3496,65,283,21,25.058,0.425,72,"22",2,3496,596,25.058
3,"-2","CASH OUT Cashin Out",3439,-112,-497,-125,23.749,-0.652,142,"53",1,3936,572,26.96
4,"=","J. COLE Nobody's Perfect",3310,35,117,14,21.987,-0.031,136,"--",3,3310,501,23.158
5,"=","DJ KHALED Take It To The Head",2936,40,204,25,18.346,0.167,80,"129",5,2936,455,18.346
6,"=","NICKI MINAJ Beez In The Trap f/2 Chainz",2550,-42,-50,-95,17.014,-0.513,72,"84",6,2658,475,18.747
7,"+2","USHER Lemme See f/Rick Ross",2533,55,96,17,19.011,0.651,48,"--",7,2533,662,19.011
8,"=","USHER Climax",2501,3,-109,-9,19.915,-0.078,122,"--",1,4042,874,30.522
9,"-2","RIHANNA Birthday Cake",2435,-94,-352,-42,18.901,-0.459,116,"111",1,4075,740,29.763
10,"=","ELLE VARNER Refill",2167,0,118,-27,12.79,0.005,114,"363",10,2171,321,13.633
11,"=","DRAKE Crew Love f/The Weekend",2038,-60,60,-84,18.329,-0.345,100,"262",11,2098,410,18.674
12,"=","YOUNG JEEZY Leave You Alone f/Ne-Yo",2036,2,-162,80,14.623,0.007,116,"190",3,3284,448,25.172
13,"=","WALE Bag Of Money f/Rick Ross",2027,15,69,-6,13.194,0.227,72,"267",13,2027,405,13.194
14,"=","FUTURE Same Damn Time",1930,-75,-357,-43,12.328,-0.421,93,"--",9,2379,389,15.324
15,"+1","2 CHAINZ No Lie f/Drake",1870,84,435,29,13.677,0.925,39,"41",15,1870,491,13.677
16,"-1","WAKA FLOCKA FLAME I Don't Really Care",1818,-32,-70,-49,9.648,-0.095,90,"196",15,1898,346,10.003
17,"=","CHRIS BROWN Sweet Love",1662,6,1,0,10.339,0.055,70,"291",17,1667,336,10.339
18,"=","LOVERANCE Up! f/50 Cent",1538,14,-252,83,13.3,0.111,150,"207",3,3612,550,25.497
19,"=","RICK ROSS Touch 'N You f/Usher",1449,35,169,6,9.515,0.179,31,"--",19,1449,444,9.796
20,"=","MARY J. BLIGE Why f/Rick Ross",1401,7,43,-1,8.036,0.114,65,"--",20,1401,303,8.036
21,"=","DRAKE HYFR (Hell Ya F**kin' Right)",1344,-2,-61,-17,9.49,-0.155,58,"114",20,1409,406,10.202
22,"=","TYGA Faded f/Lil Wayne",1304,-9,-309,30,7.043,0.087,89,"105",15,1734,341,10.54
23,"=","WIZ KHALIFA Work Hard, Play Hard",1286,2,40,-27,7.444,0.015,44,"27",23,1295,274,7.444
24,"=","CHRIS BROWN Till I Die f/Wiz Khalifa",1238,43,186,38,7.579,0.368,39,"294",24,1238,247,7.579
25,"+1","KENDRICK LAMAR The Recipe f/Dr. Dre",1052,11,-25,18,5.113,0.083,51,"210",25,1084,210,5.113
26,"-1","NICKI MINAJ Right By My Side f/Chris Bro...",1037,-23,-188,7,7.515,-0.127,85,"154",16,1698,486,10.488
27,"=","DRIICKY GRAHAM Snapbacks & Tattoos",895,16,103,10,4.612,0.108,58,"85",27,895,161,4.612
28,"+1","YO GOTTI I Got That Sack",860,38,81,43,3.728,0.035,79,"--",28,860,182,3.808
29,"-1","T.I. Love This Life",804,-32,-206,8,5.64,-0.203,65,"--",22,1222,255,7.224
30,"=","LIL WAYNE My Homies Still f/Big Sean",796,53,397,27,5.615,0.383,13,"62",30,796,397,5.615
31,"=","FRANK OCEAN Thinking About You",606,-6,-9,-6,4.252,-0.149,94,"237",28,782,174,5.07
32,"=","BRANDY Put It Down f/Chris Brown",545,36,210,-2,2.883,0.254,9,"--",32,545,230,2.883
33,"=","OMARION Let's Talk f/Rick Ross",526,20,149,-17,2.698,0.086,10,"--",33,526,234,2.698
34,"+1","V.I.C. Twerk It",516,17,-7,7,1.887,0.056,42,"--",34,538,106,2.016
35,"+3","NE-YO Lazy Love",505,41,115,39,2.282,0.207,15,"165",35,505,281,2.282
36,"+6","TREY SONGZ 2 Reasons /T.I.",504,82,503,81,6.171,0.778,4,"--",36,504,503,6.171
37,"-1","BIRDMAN Born Stunna f/Rick Ross",485,3,11,-7,2.158,-0.084,23,"--",35,485,231,2.361
38,"-4","NAS Daughters",482,-18,42,-26,2.203,-0.143,36,"--",34,500,162,2.346
39,"=","MEEK MILL Amen f/Drake & Jeremih",456,2,93,-27,5.181,0.237,16,"128",39,456,120,5.181
40,"=","BEYONCE Dance For You",452,2,19,-8,4.136,-0.005,28,"--",37,452,197,4.214
41,"-4","TRAVIS PORTER Ride Like That f/Jeremih",437,-28,-134,-33,1.544,-0.142,37,"--",33,575,260,2.422
42,"-1","DIGGY 4 Letter Word",421,-12,122,-55,1.906,-0.051,8,"--",41,433,180,1.957
43,"=","BEI MAEJOR Lights Down Low",401,-3,16,-8,1.578,-0.044,43,"--",39,418,164,1.622
44,"=","LUDACRIS Jingalin",379,28,124,33,1.886,0.18,4,"--",44,379,124,1.886
45,"=","ASAP ROCKY Goldie",346,11,39,16,1.894,0.087,15,"--",45,346,128,1.894
46,"=","PURE The Stars",329,6,-34,22,1.519,-0.015,34,"--",40,425,87,1.733
47,"=","JUSTIN BIEBER Boyfriend",315,-1,-28,15,1.362,0.048,64,"9",39,480,208,2.207
48,"=","TITO LOPEZ Mama Proud",307,-2,-8,-6,1.083,0.008,21,"--",45,329,113,1.129
49,"=","KANYE WEST Cold f/DJ Khaled",295,-14,-81,-11,0.932,-0.075,35,"--",40,443,182,2.055
50,"=","LEAH LABELLE Sexify",289,-13,0,-23,0.578,-0.037,37,"--",44,375,70,0.929
