"Title","Artist","Spins"
"Blurred Lines f/P...","ROBIN THICKE",4001
"Power Trip f/Migu...","J. COLE",3398
"How Many Drinks?","MIGUEL",3130
"Body Party","CIARA",2979
"Crooked Smile","J. COLE",2775
"No New Friends","DJ KHALED F/DRAKE...",2485
"Ain't Worried Abo...","FRENCH MONTANA",2440
"Bad f/Tiara Thoma...","WALE",2408
"Feds Watching f/P...","2 CHAINZ",2338
"LoveHate Thing f/...","WALE",2336
"Tapout f/Birdman,...","RICH GANG",2335
"Without Me f/Kell...","FANTASIA",2297
"Holy Grail f/Just...","JAY Z",2282
"B**ch, Don't Kill...","KENDRICK LAMAR",2186
"Rich As F**k f/2 ...","LIL WAYNE",2087
"U.O.E.N.O","ROCKO",2030
"Type Of Way","RICH HOMIE QUAN",1875
"The One","TAMAR BRAXTON",1839
"I Luv This Sh*t","AUGUST ALSINA",1823
"Somebody Else f/N...","MARIO",1784
"Act Right f/Young...","YO GOTTI",1624
"V.S.O.P.","K. MICHELLE",1541
"Memories Back The...","HUSTLE GANG F/T.I...",1409
"Beware f/Lil Wayn...","BIG SEAN",1212
"Versace f/Drake","MIGOS",1189
"Headband  f/2 Cha...","B.O.B",1136
"Love More f/Nicki...","CHRIS BROWN",1082
"I'm Out f/Nicki M...","CIARA",953
"FDB","YOUNG DRO",829
"Another Country f...","CA$H OUT",755
"Fine China","CHRIS BROWN",704
"Get Like Me f/Min...","NELLY",699
"Mirrors","JUSTIN TIMBERLAKE",656
"Hold On We're Goi...","DRAKE",623
"Dirty Laundry","KELLY ROWLAND",606
"It Won't Stop","SEVYN STREETER",601
"Bounce It f/Wale ...","JUICY J",577
"Get Lucky","DAFT PUNK",516
"Tom Ford","JAY Z",507
"My Story f/2 Chai...","R. KELLY",495
"4 What","DJ DRAMA",493
"Levels","MEEK MILL",457
"Street Dreamin f/...","BRIDGET KELLY",457
"Best Friend","RAVAUGHN",432
"Red Nose (Pitbull...","SAGE THE GEMINI",406
"Helluva Night","LUDACRIS",393
"We Been On f/R. K...","RICH GANG",392
"F*uckwithmeyoukno...","JAY Z",368
"I Wanna Be With Y...","DJ KHALED",334
"Collard Greens f/...","SCHOOLBOY Q",332
