"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4451,"-43",31,"-124",30.875,"-0.560",19,1,4552,741,31.983
2,"=","MIGUEL Sure Thing",4023,"-94",-227,"-104",27.858,"-0.952",19,1,4364,460,30.251
3,"=","BIG SEAN My Last f/Chris Brown",3287,"-20",153,"-65",19.773,"-0.259",19,3,3373,461,20.355
4,"=","CHRIS BROWN Look At Me Now",3028,"-46",-332,"-65",22.701,"-0.412",19,2,3494,0,26.238
5,"=","MARSHA AMBROSIUS Far Away",2723,"-28",77,"-68",16.814,"-0.346",19,5,2812,287,17.769
7,"-1","YC Racks f/Future",2700,"-32",-389,"-15",15.012,"-0.099",19,4,3411,104,19.707
6,"+1","CHRIS BROWN She Ain't You",2700,"-14",47,"-51",19.509,"-0.043",19,6,2768,278,19.871
8,"=","ACE HOOD Hustle Hard",2382,"+15",-91,"-26",14.145,"+0.088",19,8,2503,97,14.627
9,"=","NICKI MINAJ Did It On'em",2274,"-61",-354,"-57",11.555,"-0.300",19,5,3129,0,17.338
10,"=","KANYE WEST All Of The Lights",2061,"-74",-470,"-53",15.461,"-0.489",19,7,2818,0,21.956
11,"=","WIZ KHALIFA Roll Up",2019,"-66",-378,"-40",10.287,"-0.286",19,6,3062,0,16.439
12,"=","LLOYD Cupid",2004,"-9",117,"-65",11.217,"-0.100",19,12,2013,195,11.317
13,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",1947,"-22",-75,"-38",8.805,"-0.258",19,12,2053,94,9.345
14,"=","JAMIE FOXX Best Night Of My Life",1824,"+2",199,"-29",10.521,"-0.043",19,14,1824,311,10.687
15,"=","KERI HILSON One Night Stand",1709,"-34",91,"-79",9.009,"-0.216",19,15,1779,229,9.417
16,"=","BEYONCE Run The World (Girls)",1641,"-4",15,"-22",8.026,"-0.240",19,16,1686,271,9.235
17,"=","LIL WAYNE John f/Rick Ross",1593,"-32",-96,"-50",9.723,"-0.276",19,14,1723,37,10.408
18,"=","TREY SONGZ Unusual f/Drake",1485,"+23",221,"-26",11.521,"+0.164",19,18,1485,477,11.521
19,"+2","DJ KHALED I'm On One f/Drake, Rick Ross",1435,"+90",737,"-3",11.894,"+0.754",13,19,1435,740,11.894
20,"=","MARY J. BLIGE Someone To Love Me (Naked)",1395,"+13",49,"-9",7.21,"-0.078",19,20,1395,100,7.848
