"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MIGUEL Sure Thing",4287,"-5",-17,"-45",30.144,"-0.034",9,1,4364,460,30.178
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",4232,"+59",688,"-53",29.307,"+0.497",9,2,4232,741,29.307
3,"=","CHRIS BROWN Look At Me Now",3425,"+14",-24,"+58",25.427,"+0.209",9,2,3494,0,26.238
4,"=","YC Racks f/Future",3285,"-65",-110,"-62",18.59,"-0.417",9,4,3411,104,19.707
5,"=","BIG SEAN My Last f/Chris Brown",3027,"+53",454,"+7",18.819,"+0.178",9,5,3027,454,18.819
6,"=","NICKI MINAJ Did It On'em",2724,"-31",-371,"+3",15.486,"-0.045",9,5,3129,0,17.338
7,"=","KANYE WEST All Of The Lights",2629,"-16",-189,"-20",19.501,"-0.126",9,7,2818,0,21.956
8,"+1","MARSHA AMBROSIUS Far Away",2588,"+7",64,"-14",16.676,"-0.110",9,8,2595,287,16.786
9,"+1","CHRIS BROWN She Ain't You",2563,"+30",123,"+17",18.222,"+0.027",9,9,2563,278,19.501
10,"-2","WIZ KHALIFA Roll Up",2519,"-63",-504,"-24",13.225,"-0.383",9,6,3062,0,16.439
11,"=","ACE HOOD Hustle Hard",2503,"+24",97,"+47",14.244,"+0.146",9,10,2503,97,14.244
12,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",2015,"+23",84,"+21",9.198,"+0.020",9,12,2015,84,9.198
13,"=","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1841,"-39",-258,"-3",12.441,"-0.328",9,12,2135,0,13.815
14,"=","LLOYD Cupid",1836,"+27",132,"+8",9.345,"+0.082",9,14,1836,132,9.345
15,"=","TREY SONGZ Love Faces",1734,"-43",-305,"-27",11.991,"-0.072",9,13,2055,0,12.452
16,"=","LIL WAYNE John f/Rick Ross",1660,"-21",-51,"-31",10.019,"+0.078",9,16,1723,26,10.019
17,"=","JAMIE FOXX Best Night Of My Life",1597,"+21",81,"+28",9.817,"+0.164",9,17,1597,311,9.817
18,"=","BEYONCE Run The World (Girls)",1582,"+33",248,"+3",9.212,"+0.174",9,18,1582,268,9.212
