"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4552,"+39",320,"-20",31.983,"+0.224",16,1,4552,741,31.983
2,"=","MIGUEL Sure Thing",4280,"+9",-7,"+16",30.251,"+0.232",16,1,4364,460,30.251
3,"=","BIG SEAN My Last f/Chris Brown",3361,"+59",334,"+6",20.235,"+0.337",16,3,3361,461,20.235
4,"=","CHRIS BROWN Look At Me Now",3188,"-63",-237,"-76",23.87,"-0.523",16,2,3494,0,26.238
5,"=","YC Racks f/Future",2804,"-76",-481,"-11",15.506,"-0.505",16,4,3411,104,19.707
6,"=","MARSHA AMBROSIUS Far Away",2787,"+22",199,"+15",17.745,"+0.237",16,6,2787,287,17.745
7,"=","CHRIS BROWN She Ain't You",2768,"+44",205,"+15",19.841,"+0.570",16,6,2768,278,19.841
8,"=","ACE HOOD Hustle Hard",2460,"-11",-43,"-34",14.46,"-0.074",16,8,2503,97,14.627
9,"=","NICKI MINAJ Did It On'em",2445,"-18",-279,"+14",12.762,"-0.339",16,5,3129,0,17.338
10,"=","KANYE WEST All Of The Lights",2290,"-61",-339,"-45",17.243,"-0.344",16,7,2818,0,21.956
11,"=","WIZ KHALIFA Roll Up",2225,"-59",-294,"+4",11.449,"-0.321",16,6,3062,0,16.439
12,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",2027,"-7",12,"-30",9.223,"-0.122",16,12,2053,94,9.345
13,"=","LLOYD Cupid",2008,"+18",172,"-9",11.194,"+0.314",16,13,2008,195,11.194
14,"=","JAMIE FOXX Best Night Of My Life",1794,"+17",197,"-4",10.591,"-0.096",16,14,1794,311,10.687
15,"=","KERI HILSON One Night Stand",1775,"+48",229,"+36",9.381,"+0.501",16,15,1775,229,9.381
16,"=","BEYONCE Run The World (Girls)",1682,"-4",100,"-37",8.609,"-0.119",16,16,1686,271,9.235
17,"=","LIL WAYNE John f/Rick Ross",1667,"-18",7,"+3",10.175,"-0.143",16,14,1723,37,10.408
18,"=","TREY SONGZ Love Faces",1552,"-45",-182,"-2",10.547,"-0.388",16,13,2055,0,12.452
19,"=","TREY SONGZ Unusual f/Drake",1451,"+45",304,"-11",11.109,"+0.480",16,19,1451,477,11.109
20,"+1","MARY J. BLIGE Someone To Love Me (Naked)",1359,"+23",-11,"+23",7.761,"+0.062",16,20,1370,100,7.848
21,"-1","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1328,"-61",-513,"-22",9.127,"-0.503",16,12,2135,0,13.815
22,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1195,"-3",-125,"+38",7.171,"-0.001",16,20,1513,0,9.225
23,"=","TRAVIS PORTER Bring It Back",1151,"-4",-109,"+6",6.804,"-0.051",16,22,1288,0,7.626
24,"=","DJ KHALED I'm On One f/Drake, Rick Ross",1129,"+103",724,"+8",9.964,"+0.840",10,24,1129,724,9.964
25,"+1","YOUNG JEEZY Ballin f/Lil Wayne",1030,"+15",137,"-25",5.435,"+0.026",16,25,1030,359,5.435
26,"-1","K. MICHELLE How Many Times",1030,"+4",89,"+9",4.934,"+0.051",16,24,1030,106,4.983
27,"=","MEEK MILL/RICK ROSS Tupac Back",1021,"+14",196,"+12",5.904,"+0.045",16,26,1021,380,5.907
28,"=","LLOYD BANKS I Don't Deserve You f/Jeremi...",944,"-18",-6,"-12",6.304,"-0.058",16,25,993,49,6.428
29,"=","K' LA All Your Love",928,"-27",28,"-59",3.569,"-0.100",16,27,955,157,3.67
31,"-1","RIHANNA Man Down",895,"-11",35,"-30",5.638,"-0.076",16,29,906,421,5.714
30,"+1","RICK ROSS 9 Piece f/Lil Wayne",895,"-8",68,"-6",5.211,"-0.041",16,29,903,297,5.252
32,"=","LUPE FIASCO Out Of My Head f/Trey Songz",861,"+4",72,"-3",7.928,"+0.003",16,31,861,205,7.929
33,"=","ROCKO Goin Steady",814,"+4",-46,"+36",3.703,"+0.057",16,26,932,0,3.703
34,"=","YO GOTTI We Can Get It On",789,"+8",14,"+19",4.39,"+0.122",16,28,789,65,4.39
35,"=","SNOOP DOGG Platinum f/R. Kelly",744,"+11",-47,"+19",3.137,"+0.011",16,31,799,112,3.192
36,"=","GORILLA ZOE Twisted f/Lil Jon",674,"-17",2,"-34",2.386,"-0.050",16,35,712,129,2.596
37,"=","BIRDMAN I Get Money f/Lil Wayne",612,"-9",-81,"-7",2.473,"+0.054",16,33,695,186,2.799
38,"=","BIG K.R.I.T. Country Sh**",589,"+22",264,"-11",2.01,"+0.011",12,38,589,277,2.01
39,"=","MELANIE FIONA Gone And Never Coming Back",513,"-11",-41,"-13",2.496,"-0.057",16,37,629,0,2.553
40,"=","KIRKO BANGZ What Yo Name Iz",435,"-19",-86,"-15",3.069,"-0.114",16,39,580,10,3.768
41,"=","MARY MARY Walking",428,"-7",-127,"+11",2.03,"-0.007",16,31,689,0,2.939
42,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",427,"-6",-15,"-6",1.057,"-0.037",16,42,442,38,1.57
43,"+1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",392,"+2",20,"-8",2.726,"+0.053",16,43,392,95,2.899
44,"-1","JENNIFER HUDSON Where You At",370,"-40",-109,"-35",1.588,"-0.131",16,40,558,0,2.354
45,"=","FRANK OCEAN Novacane",362,"+6",104,"-14",4.161,"-0.060",8,45,362,148,4.262
46,"=","WIZ KHALIFA On My Level f/Too Short",320,"+49",202,"+48",1.607,"+0.231",2,46,320,202,1.607
47,"=","SEAN GARRETT In Da Box f/Rick Ross",277,"+20",163,"+10",1.539,"-0.031",3,47,277,163,1.57
