"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4488,-5,254,6,32.01,0.05,58,1,4493,989,32.01
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",4266,-8,179,-7,31.23,-0.052,64,1,4671,741,34.283
3,"=","LIL WAYNE How To Love",3939,-1,430,-78,25.232,-0.043,41,3,3940,891,25.275
4,"=","BIG SEAN My Last f/Chris Brown",3754,-93,64,-116,25.468,-0.418,64,2,3871,461,26.108
5,"=","CHRIS BROWN She Ain't You",3464,-22,48,-17,23.789,-0.307,64,4,3708,630,25.447
6,"=","MIGUEL Sure Thing",3391,21,124,86,25.533,0.204,64,1,4364,460,30.251
7,"=","TREY SONGZ Unusual f/Drake",3007,9,224,-11,20.024,-0.015,64,7,3007,477,20.039
8,"=","LLOYD Cupid",2324,-56,-157,-32,12.156,-0.454,64,7,2694,335,14.796
9,"=","RIHANNA Man Down",2311,28,287,-20,15.065,0.081,64,9,2311,421,15.065
10,"=","YOUNG JEEZY Ballin f/Lil Wayne",2209,8,147,0,12.58,0.317,64,9,2209,359,12.58
11,"=","NICKI MINAJ Super Bass",2166,22,399,-8,13.807,0.04,35,11,2166,554,13.807
12,"=","MARSHA AMBROSIUS Far Away",2053,-59,1,-40,12.201,-0.362,64,5,3066,397,19.884
13,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1740,-3,146,16,13.441,-0.119,64,12,1746,303,13.701
14,"=","ACE HOOD Hustle Hard",1678,-12,-46,7,11.315,0.24,64,7,2503,97,14.627
15,"=","BEYONCE Best Thing I Never Had",1627,43,325,-5,9.49,0.197,39,15,1627,481,9.49
16,"=","WIZ KHALIFA On My Level f/Too Short",1617,45,244,20,9.138,0.616,50,15,1617,356,9.138
17,"=","MIGUEL Quickie",1577,12,309,-9,10.127,0.028,29,17,1577,553,10.127
18,"=","FRANK OCEAN Novacane",1565,47,231,42,10.474,0.593,56,16,1565,240,10.474
19,"=","JAMIE FOXX Best Night Of My Life",1391,-36,-51,-13,9.307,-0.059,64,10,2117,311,12.458
20,"=","YO GOTTI We Can Get It On",1211,-18,83,-33,6.234,-0.209,64,20,1234,183,6.512
21,"+1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1210,41,170,22,6.526,0.334,64,21,1210,363,6.526
22,"-1","RICK ROSS 9 Piece f/Lil Wayne",1162,-19,-60,-17,5.839,-0.008,64,19,1232,297,6.155
23,"=","YC Racks f/Future",1130,-23,-238,-17,5.705,0.014,64,4,3411,104,19.707
24,"=","KERI HILSON One Night Stand",968,-26,-75,17,6.015,-0.202,64,13,1779,229,11.051
25,"+1","BIG K.R.I.T. Country Sh**",865,3,-22,-10,2.641,-0.076,60,25,907,277,3.22
26,"-1","T-PAIN Booty Wurk (One Cheek At A...",863,-23,-49,-12,4.453,-0.269,49,25,976,373,5.64
27,"=","ESTELLE Break My Heart f/Rick Ross",841,11,73,11,6.229,0.107,50,27,841,200,6.229
28,"=","MEEK MILL/RICK ROSS Tupac Back",816,-9,-235,18,4.247,0.099,64,19,1185,380,6.473
29,"=","JENNIFER HUDSON No One Gonna Love You",770,-2,9,-4,3.438,-0.019,44,29,804,271,3.728
30,"=","WIZ KHALIFA Roll Up",765,11,-12,34,4.452,0.1,64,6,3062,0,16.439
31,"=","LIL WAYNE John f/Rick Ross",730,-6,-76,19,6.491,0.007,64,14,1723,37,10.408
