"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4350,-24,-157,-15,31.28,0.097,51,1,4671,741,34.283
2,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4232,34,329,-46,30.099,0.467,45,2,4232,989,30.099
3,"=","BIG SEAN My Last f/Chris Brown",3837,-31,8,-52,25.731,-0.259,51,2,3871,461,26.108
4,"=","MIGUEL Sure Thing",3718,-2,1,27,27.468,-0.064,51,1,4364,460,30.251
5,"=","CHRIS BROWN She Ain't You",3599,-64,-103,-111,24.272,-0.508,51,4,3708,630,25.447
6,"=","LIL WAYNE How To Love",3255,121,774,24,21.523,0.72,28,6,3255,891,21.523
7,"=","TREY SONGZ Unusual f/Drake",2775,41,240,-4,19.286,0.107,51,7,2775,477,19.286
8,"=","LLOYD Cupid",2633,-45,-20,-90,13.974,-0.215,51,7,2694,335,14.796
9,"=","MARSHA AMBROSIUS Far Away",2535,-97,-401,-102,14.877,-0.671,51,5,3066,397,19.884
10,"=","YOUNG JEEZY Ballin f/Lil Wayne",2047,20,277,-14,10.191,0.035,51,10,2047,359,10.191
11,"=","RIHANNA Man Down",1997,30,247,-20,14.077,0.105,51,11,1997,421,14.077
12,"=","CHRIS BROWN Look At Me Now",1743,-26,-184,-43,13.75,-0.331,51,2,3494,0,26.238
13,"=","JAMIE FOXX Best Night Of My Life",1717,-47,-358,-51,10.485,-0.303,51,10,2117,311,12.458
14,"=","ACE HOOD Hustle Hard",1714,-15,-190,9,9.835,-0.267,51,7,2503,97,14.627
15,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1685,5,268,-35,13.311,0.088,51,15,1685,303,13.311
16,"=","NICKI MINAJ Super Bass",1610,81,531,13,10.553,0.467,22,16,1610,554,10.553
17,"=","KERI HILSON One Night Stand",1442,-52,-241,-53,9.107,-0.4,51,13,1779,229,11.051
18,"=","YC Racks f/Future",1402,-57,-266,-14,7.13,-0.149,51,4,3411,104,19.707
19,"=","BEYONCE Best Thing I Never Had",1242,14,210,-16,6.67,0.239,26,19,1242,481,6.67
20,"+2","MIGUEL Quickie",1186,41,332,-48,7.963,0.273,16,20,1186,553,7.963
21,"-1","WIZ KHALIFA On My Level f/Too Short",1182,15,72,1,5.788,-0.033,37,20,1182,356,5.822
22,"+2","FRANK OCEAN Novacane",1167,42,223,10,7.73,0.154,43,22,1167,236,7.73
23,"-2","RICK ROSS 9 Piece f/Lil Wayne",1148,-6,30,-44,5.568,0.054,51,20,1154,297,5.867
24,"-1","YO GOTTI We Can Get It On",1142,16,146,0,6.109,0.006,51,22,1142,183,6.259
25,"=","MEEK MILL/RICK ROSS Tupac Back",1060,-9,-70,32,5.228,-0.138,51,19,1185,380,6.473
26,"=","NICKI MINAJ Did It On'em",961,-39,-321,6,5.07,-0.153,51,5,3129,0,17.338
27,"=","T-PAIN Booty Wurk (One Cheek At A...",953,-17,-11,-38,5.266,-0.083,36,26,976,373,5.64
28,"=","LIL WAYNE John f/Rick Ross",920,-9,-6,-17,8.003,0.136,51,14,1723,37,10.408
29,"=","WIZ KHALIFA Roll Up",848,-24,-120,-34,4.686,0,51,6,3062,0,16.439
30,"+1","BIG K.R.I.T. Country Sh**",831,-7,22,-27,2.853,-0.086,47,30,838,277,2.974
31,"-1","TRAVIS PORTER Bring It Back",827,-28,-78,-28,4.546,-0.277,51,22,1288,9,7.626
32,"=","JENNIFER HUDSON No One Gonna Love You",798,5,84,-2,3.698,0.066,31,32,798,271,3.698
33,"+1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",740,40,226,28,3.597,0.099,51,33,740,226,3.879
34,"-1","ESTELLE Break My Heart f/Rick Ross",715,11,124,-17,4.896,0.147,37,33,715,200,4.896
35,"=","SEAN GARRETT In Da Box f/Rick Ross",694,-4,27,-5,3.059,-0.064,38,33,706,176,3.141
36,"=","MARY J. BLIGE Someone To Love Me (Naked)",548,-24,-371,37,2.021,-0.227,51,17,1422,100,7.848
37,"+1","ACE HOOD Go & Get It",524,-5,33,-20,2.177,-0.073,15,37,529,229,2.25
38,"-1","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",507,-27,-176,-7,3.343,-0.157,51,20,1513,10,9.225
39,"=","BOBBY V Grab Somebody f/Twista",480,-3,34,-5,1.838,0.013,25,39,483,216,2.291
40,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",459,17,108,-8,1.681,0.054,12,40,459,177,1.681
41,"=","LEDISI Pieces Of Me",393,-23,132,-67,1.696,-0.175,8,41,416,213,1.871
42,"=","JILL SCOTT So In Love f/Anthony Hamilton",373,-2,-15,-13,2.477,0.024,28,42,389,119,2.477
43,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",367,-3,-211,45,2.006,-0.017,51,12,2053,94,9.345
44,"=","K' LA All Your Love",315,-24,-199,-15,1.228,-0.077,51,27,955,157,3.67
45,"=","DRAKE Marvin's Room",300,6,133,-30,2.785,0.188,5,45,300,216,2.785
46,"=","MAINO Let It Fly (Hands In The Air)",290,10,89,-6,1.31,0.052,5,46,290,95,1.31
47,"=","WALE That Way f/Jeremih & Rick Ross",252,5,12,2,2.338,0.237,9,46,252,96,2.338
48,"+1","LONNY BEREAL Favor f/Kelly Rowland",238,16,67,10,0.71,0.036,5,48,238,83,0.71
49,"-1","KIRK FRANKLIN I Smile",211,-33,-63,-53,1.379,-0.212,35,45,294,42,1.749
