"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","DRAKE Make Me Proud f/Nicki Minaj",4105,"+97",282,"+80",27.987,"+0.465",90,"48",1,4105,505,27.987
2,"-1","WALE Lotus Flower Bomb f/Miguel",4073,"+2",-119,"+46",29.348,"+0.043",101,"89",1,4405,550,29.754
3,"=","RICK ROSS You The Boss f/Nicki Minaj",3513,"-31",-3,"-88",22.421,"-0.028",103,"143",3,3659,534,22.449
4,"=","BIG SEAN Dance (A$$)",3389,"-64",-332,"-22",22.668,"-0.349",114,"26",2,3855,477,25.691
5,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",3146,"+60",449,"+9",20.3,"+0.259",57,"169",5,3146,635,20.3
6,"=","BEYONCE Party f/Kanye & Andre",2915,"-58",-346,"-40",20.215,"-0.375",146,"700",1,4426,708,28.224
7,"=","J. COLE Can't Get Enough f/Trey Songz",2845,"+20",70,"+10",18.454,"+0.328",83,"--",7,2845,459,18.454
8,"=","JAY Z & KANYE WEST N***** In Paris",2804,"+28",-208,"+144",20.921,"+0.278",144,"12",1,4191,624,29.189
9,"=","BEYONCE Countdown",2283,"-8",208,"-92",15.492,"+0.060",98,"197",9,2291,505,15.492
10,"=","CHRIS BROWN Strip f/Kevin McCall",2174,"+26",315,"-21",14.257,"+0.175",48,"55",10,2174,433,14.257
11,"+1","MELANIE FIONA 4 AM",2126,"+77",533,"+52",11.919,"+0.392",143,"241",11,2126,533,11.919
12,"-1","TYGA Rack City",2124,"+29",627,"-99",12.8,"+0.097",43,"4",11,2124,726,12.8
13,"=","WAKA FLOCKA FLAME Round Of Applause f/Dr...",2048,"+27",132,"+13",12.726,"+0.067",93,"188",12,2048,306,12.726
14,"=","JAY Z & KANYE WEST Gotta Have It",2011,"+11",108,"-60",12.818,"+0.073",48,"144",11,2011,497,12.818
15,"+1","MARY J. BLIGE Mr. Wrong",1953,"+40",281,"+26",10.707,"+0.053",73,"--",15,1953,307,10.707
16,"-1","DRAKE The Motto f/Lil Wayne",1939,"+10",432,"-46",15.224,"-0.001",51,"13",15,1939,478,15.225
17,"=","WALE That Way f/Jeremih & Rick Ross",1778,"-42",-283,"-1",14.255,"-0.253",213,"--",3,3726,421,25.014
18,"=","LIL WAYNE She Will f/Drake",1739,"-74",-531,"-58",11.032,"-0.541",160,"141",1,4043,954,29.033
19,"+1","DIGGY Do It Like You f/Jeremih",1708,"+25",143,"-14",10.541,"+0.242",64,"374",18,1708,351,10.541
20,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",1598,"-93",-748,"-22",8.033,"-0.369",118,"42",4,3130,442,16.639
21,"=","MONICA Until It's Gone",1432,"+11",112,"-19",6.138,"+0.097",105,"--",15,1566,276,7.91
22,"=","KIRKO BANGZ Drank In My Cup",1200,"+24",79,"+45",6.558,"+0.054",109,"172",22,1200,196,6.609
23,"+1","MIGUEL Girls Like You",921,"+23",105,"+9",4.073,"+0.052",67,"880",23,921,188,4.073
24,"-1","ROBIN THICKE Pretty Lil' Heart f/Lil Way...",897,"-2",-48,"+14",4.435,"+0.001",52,"484",23,961,272,4.751
25,"+1","BEYONCE Love On Top",864,"+58",398,"+20",6.379,"+0.219",13,"--",25,864,398,6.379
26,"-1","B.O.B Strange Clouds f/Lil Wayne",834,"-20",-52,"-27",3.019,"-0.145",79,"52",25,947,175,3.882
27,"+1","TREY SONGZ Sex Ain't Better Than Love",799,"+37",367,"-3",7.242,"+0.404",12,"--",27,799,370,7.242
28,"-1","MINDLESS BEHAVIOR Girls Talkin Bout",777,"+11",130,"-3",3.54,"-0.071",62,"988",26,777,197,3.611
29,"=","MEEK MILL House Party f/Young Chris",764,"+22",138,"+22",5.177,"+0.184",77,"334",27,764,188,5.177
30,"+1","FRENCH MONTANA Shot Caller",655,"+47",263,"+20",4.033,"+0.125",17,"391",30,655,263,4.033
31,"-1","CJ HILTON Cold Summer",598,"-11",0,"-23",2.251,"-0.009",69,"--",30,614,120,2.56
32,"+2","RIHANNA Talk That Talk f/Jay-Z",595,"+62",333,"+55",5.496,"+0.319",6,"159",32,595,333,5.496
33,"-1","FUTURE Go Harder",571,"-9",-153,"+25",1.469,"-0.051",46,"--",27,761,242,1.942
