"Title","Artist","Spins"
"Trap Queen","FETTY WAP",4271
"Tho Sum Mo f/Nicki Minaj","RAE SREMMURD",3947
"Earned It","THE WEEKND",3581
"Truffle Butter f/Drake...","NICKI MINAJ",3497
"Ayo","CHRIS BROWN & TYGA",2696
"Blessings f/Drake","BIG SEAN",2662
"Feeling Myself f/Beyonce","NICKI MINAJ",2507
"All Day f/A.Kingd./P.McCartney","KANYE WEST F/T.LONDON",2454
"How About Now","DRAKE",2392
"Post To Be f/Chris Brown&Jhene","OMARION",2352
"7/11","BEYONCE",2339
"I Don't Mind f/Juicy J","USHER",2230
"I Bet","CIARA",2150
"F*ck Up Some Commas","FUTURE",1945
"Slow Motion","TREY SONGZ",1911
"Good Lovin f/Miguel","LUDACRIS",1756
"Don't Kill The Fun","SEVYN STREETER",1751
"The Matrimony f/Usher","WALE",1709
"Lil Bit","K CAMP",1612
"Uptown Funk f/Bruno Mars","MARK RONSON",1415
"One Time","MIGOS",1284
"Private Show f/Chris Brown","T.I.",1224
"That's My S**t","THE-DREAM",1075
"Bitch Better Have My Money","RIHANNA",1055
"I Don't Get Tired (#IDGT)","KEVIN GATES",1046
"Apparently","J. COLE",964
"Flicka Da Wrist","CHEDDA DA CONNECT",924
"Classic Man","JIDENNA",922
"Mind Right","TK N CASH",892
"It's Not My Fault f/T.I.","ANTHONY LEWIS",860
"Somebody Else","RICO LOVE",842
"Tell Em f/Young Thug & RH Quan","RICH GANG",792
"CoCo","O.T. GENASIS",777
"King Kunta","KENDRICK LAMAR",700
"Planes f/J. Cole","JEREMIH",666
"Good Enough f/Jussie Smollett","EMPIRE CAST",665
"Flex","RICH HOMIE QUAN",639
"You Changed Me f/Chris Brown","JAMIE FOXX",579
"Peaches & Cream","SNOOP DOGG",569
"Monster","MEEK MILL",566
"Wet Dreamz","J. COLE",545
"Doo Doo","TROY AVE",480
"Every Moment","JODECI",451
"Be Real f/Dej Loaf","KID INK",441
"Dumb S**t","TYRESE",427
"Ratchet Commandments","TINK",415
"Energy","DRAKE",393
"Somebody f/Jeremih","NATALIE LA ROSE",387
"Hard To Do","K. MICHELLE",349
"10 Bands","DRAKE",343
