"Title","Artist","Spins"
"Loyal f/Lil' Wayne","CHRIS BROWN",3527
"Cut Her Off","K CAMP",3495
"Trophies","DRAKE",3419
"Believe Me f/Drake","LIL WAYNE",3364
"Good Kisser","USHER",3274
"We Dem Boyz","WIZ KHALIFA",2772
"Partition","BEYONCE",2766
"Studio","SCHOOLBOY Q",2719
"The Worst","JHENE AIKO",2587
"Fancy f/Charli XCX","IGGY AZALEA",2537
"She Twerkin","CA$H OUT",2507
"I Know f/Rich Homie Quan","YO GOTTI",2479
"2 On f/Schoolboy Q","TINASHE",2462
"Move That Doh f/Pharrel","FUTURE",2444
"Part II (On The Run) f/Beyonce","JAY Z",2217
"I Won f/Kanye West","FUTURE",1865
"Fight Night","MIGOS",1816
"Main Chick f/Chris Brown","KID INK",1794
"They Don't Love You No More","DJ KHALED",1626
"SmartPhones","TREY SONGZ",1573
"Walk Thru f/Problem","RICH HOMIE QUAN",1572
"Money Can't Buy f/Jeezy","NE-YO",1454
"Pills N Potions","NICKI MINAJ",1252
"Candy Rain f/Billy Bang","ANTHONY LEWIS",1245
"Turn Down For What","DJ SNAKE & LIL JON",1157
"Don't Tell 'Em f/YG","JEREMIH",1084
"Or Nah f/Wiz Khalifa","TY DOLLA $IGN",1047
"Walk It Out","JENNIFER HUDSON",898
"Smoke, Drink, Break-Up","MILA J",806
"Make It Home f/Jeezy","AUGUST ALSINA",799
"Dumb","JAZMINE SULLIVAN",759
"No Flex Zone","RAE SREMMURD",732
"Danny Glover","YOUNG THUG",677
"Thug Cry f/Lil Wayne","RICK ROSS",654
"Be Like","RICO LOVE",645
"I Don't Know f/Paloma Ford","MEEK MILL",623
"Stoner","YOUNG THUG",605
"Who Do You Love f/Drake","YG",593
"Birthday Suit","MIKE JAY",578
"Dark Horse f/Juicy J","KATY PERRY",566
"No Mediocre f/Iggy Azalea","T.I.",545
"Pretty Hurts","BEYONCE",539
"Come Get It Bae","PHARRELL WILLIAMS",511
"2AM","ADRIAN MARCEL",484
"Problem f/Iggy Azalea","ARIANA GRANDE",479
"We Up f/Sebastian Mikael","DRIICKY GRAHAM",434
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",432
"Suitcase","MARY J. BLIGE",428
"Lifestyle f/Young Thug","RICH GANG",423
"Hookah f/Young Thug","TYGA",403
