"Title","Artist","Spins"
"Post To Be f/Chris Brown&Jhene","OMARION",4269
"Slow Motion","TREY SONGZ",3775
"Trap Queen","FETTY WAP",3556
"Earned It","THE WEEKND",3499
"The Matrimony f/Usher","WALE",3344
"Blessings f/Drake","BIG SEAN",3311
"F*ck Up Some Commas","FUTURE",3163
"Bitch Better Have My Money","RIHANNA",3059
"Flex","RICH HOMIE QUAN",2729
"All Day f/A.Kingd./P.McCartney","KANYE WEST F/T.LONDON",2454
"Flicka Da Wrist","CHEDDA DA CONNECT",2394
"Lil Bit","K CAMP",2331
"Wet Dreamz","J. COLE",2219
"Classic Man","JIDENNA",2078
"Private Show f/Chris Brown","T.I.",2070
"I Bet","CIARA",2038
"Be Real f/Dej Loaf","KID INK",1920
"I Don't Get Tired (#IDGT)","KEVIN GATES",1647
"See You Again f/Charlie Puth","WIZ KHALIFA",1568
"You Changed Me f/Chris Brown","JAMIE FOXX",1505
"Planes f/J. Cole","JEREMIH",1462
"Watch Me","SILENTO",1447
"How Many Times f/Lil Wayne","DJ KHALED F/C. BROWN/BIG SEAN",1379
"Million","TINK",1106
"Somebody f/Jeremih","NATALIE LA ROSE",1065
"This Could Be Us","RAE SREMMURD",1015
"One Time","MIGOS",972
"Yoga","JANELLE MONAE & JIDENNA",892
"My Way f/Monty","FETTY WAP",875
"Make Sum Shake","COOL AMERIKA",800
"Hard To Do","K. MICHELLE",735
"Like Me f/Jeremih","LIL DURK",727
"B**ches N Marijuana","CHRIS BROWN & TYGA",725
"Ryda f/DeJ Loaf","GAME",695
"I Just Wanna...","ELIJAH BLAKE",664
"That's My S**t","THE-DREAM",641
"Energy","DRAKE",606
"Me, U & Hennessy","DEJ LOAF",603
"Coffee","MIGUEL",522
"Pulled Up f/2 Chainz","YOUNG DOLPH",511
"Drinks On Us f/Swae Lee","MIKE WILL MADE-IT",491
"Hip Hop","AUGUST ALSINA",431
"Tell Em f/Young Thug & RH Quan","RICH GANG",426
"Choices","E-40",398
"California Roll f/S. Wonder","SNOOP DOGG",330
"Cha Cha","D.R.A.M",307
"Beautiful Lover f/Eric Benet","GIPP",305
"Infinity","MARIAH CAREY",292
"We In Da City","YOUNG DRO",268
"Everyday f/Rod Stewart, Miguel","A$AP ROCKY",264
