"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","USHER Climax",3549,28,305,-45,25.214,0.373,50,"42",1,3549,874,25.214
2,"-1","BEYONCE Love On Top",3547,-93,-282,-91,21.77,-0.6,91,"154",1,3871,660,25.345
3,"=","CHRIS BROWN Strip f/Kevin McCall",3241,-73,-386,-30,22.688,-0.749,126,"96",1,4014,434,27.968
4,"+1","RIHANNA Birthday Cake",3226,95,334,69,24.464,0.329,44,"46",4,3226,740,24.464
5,"-1","DRAKE The Motto f/Lil Wayne",3123,-62,-400,-41,25.019,-0.362,129,"20",1,4040,755,31.387
6,"=","LOVERANCE Up! f/50 Cent",3092,76,502,48,21.367,0.486,78,"93",6,3092,550,21.367
7,"+1","KIRKO BANGZ Drank In My Cup",2787,62,336,44,18.408,0.492,187,"76",7,2787,336,18.408
8,"-1","TREY SONGZ Sex Ain't Better Than Love",2706,-91,-380,-41,17.577,-0.792,90,"263",4,3173,469,20.625
9,"=","TRAVIS PORTER Ayy Ladies f/Tyga",2352,46,131,25,14.608,0.063,82,"88",9,2352,378,14.608
10,"=","FAT JOE Another Round f/Chris Brown",2196,61,252,53,17.412,0.335,99,"136",10,2196,398,17.412
11,"+2","YOUNG JEEZY Leave You Alone f/Ne-Yo",2089,10,324,-35,15.118,0.318,44,"185",11,2089,448,15.118
12,"=","FUTURE Magic f/T.I.",2068,-23,-265,24,13.023,-0.06,85,"133",9,2393,343,14.368
13,"-2","TYGA Rack City",2030,-101,-526,-73,13.144,-0.572,121,"30",3,3541,726,20.955
14,"+1","CASH OUT Cashin Out",1908,89,278,40,10.171,0.715,70,"186",14,1908,293,10.171
15,"-1","WALE Sabotage f/Lloyd",1891,0,123,-41,11.358,0.175,64,"601",14,1891,316,11.358
16,"+1","J. COLE Nobody's Perfect",1546,30,128,21,8.181,0.345,64,"--",16,1546,297,8.181
17,"+1","MONICA & BRANDY It All Belongs To Me",1445,-60,-157,-69,7.019,-0.35,53,"924",17,1610,595,8.101
18,"-2","DIGGY Do It Like You f/Jeremih",1436,-110,-657,-29,9.009,-0.414,142,"--",7,2513,351,16.141
19,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",1234,-62,-376,-39,9.65,-0.662,135,"406",1,3789,635,22.939
20,"+1","ELLE VARNER Refill",1170,36,124,11,6.57,0.162,42,"595",20,1170,294,6.57
21,"-1","JENNIFER HUDSON Think Like A Man f/Ne-Yo",1125,-32,22,-46,5.756,-0.167,64,"190",20,1168,237,6.144
22,"=","MGK Wild Boy f/Waka Flocka Flame",1097,-4,75,-26,4.777,0.054,81,"--",22,1106,291,4.836
23,"+1","FUTURE Same Damn Time",1005,7,291,-65,7.306,0.045,21,"677",23,1005,386,7.306
24,"+2","NICKI MINAJ Right By My Side f/Chris Bro...",1000,69,463,4,7.783,0.435,13,"29",24,1000,463,7.783
25,"-2","MARY J. BLIGE Mr. Wrong",955,-48,-193,-29,6.908,-0.275,151,"--",9,2443,307,13.18
26,"-1","JAY Z & KANYE WEST No Church In The Wild",947,6,151,-31,8.458,-0.034,20,"351",25,947,353,8.585
27,"=","JAY Z & KANYE WEST Gotta Have It",850,-16,-71,-24,7.256,-0.274,126,"313",11,2245,497,13.57
28,"+1","THE-DREAM Roc",825,11,38,27,4.374,0.081,70,"--",28,851,251,4.374
29,"-1","RIHANNA Talk That Talk f/Jay-Z",803,-53,-308,23,4.705,-0.414,84,"70",11,2127,549,13.116
30,"=","TYGA Faded f/Lil Wayne",795,5,129,-24,5.416,0.006,17,"73",30,795,341,5.416
31,"=","WAKA FLOCKA FLAME I Don't Really Care",790,13,36,-25,4.039,0.068,18,"115",28,793,346,4.221
32,"+3","TREY SONGZ Heart Attack",767,72,279,-5,6.641,0.396,11,"173",32,767,550,6.879
33,"-1","JOHN LEGEND Tonight (Best You Ever Had)",725,-27,-128,-2,3.509,-0.071,56,"480",27,942,233,4.466
34,"-1","TYRESE Stay",720,-10,-123,24,5.465,0.044,105,"--",24,1045,317,6.972
35,"-1","DRAKE Take Care f/Rihanna",714,-3,57,-24,9.019,-0.126,84,"22",32,721,134,9.224
36,"=","OMG GIRLZ Gucci This (Gucci That)",673,-11,101,-46,2.81,-0.059,38,"--",35,684,175,2.893
37,"=","YOUNG JEEZY SupaFreak f/2 Chainz",654,2,-43,11,5.171,-0.112,77,"780",30,774,174,5.699
38,"=","DJ KHALED Take It To The Head",612,42,266,-34,5.351,0.214,8,"37",37,612,455,5.351
39,"+1","FRANK OCEAN Thinking About You",498,16,101,11,2.522,0.084,22,"--",39,498,142,2.522
40,"-1","50 CENT I Just Wanna f/Tony Yayo",497,-12,-56,-10,1.969,-0.092,38,"541",34,591,152,2.716
41,"+3","RICK ROSS Stay Schemin f/Drake",460,36,180,33,4.015,0.146,19,"--",41,460,180,4.015
42,"=","2 CHAINZ Riot",442,-2,130,-20,2.301,0.036,7,"--",42,444,162,2.301
43,"=","DRAKE Crew Love f/The Weekend",423,-3,55,-22,7.686,-0.199,28,"353",40,426,119,7.885
44,"-3","FRENCH MONTANA Shot Caller",422,-25,-100,-11,2.162,-0.195,95,"--",19,1465,305,7.031
45,"+2","MARCUS CANTY Won't Make A Fool Out Of Yo...",405,29,106,31,1.426,0.092,15,"--",45,405,240,1.426
46,"+2","DAY26 Made Love Lately",387,18,11,33,1.281,0.074,13,"--",45,391,214,1.333
47,"-2","ROCKO Squares Out Your Circle",380,-17,-8,-20,1.806,0.094,53,"--",40,420,112,1.806
48,"+1","YO GOTTI I Got That Sack",368,7,93,-5,1.46,0.007,7,"--",48,368,106,1.46
49,"-3","MELANIE FIONA 6 AM f/T-Pain",358,-21,-56,-11,1.419,-0.17,26,"--",40,464,189,2.029
50,"=","DIRTY DAVE DA FLY GUY I Got A Sack",306,-2,-20,4,0.875,0.054,42,"--",42,348,134,0.979
