"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE How To Love",3868,"+6",-130,"+27",22.585,"-0.048",83,"10",1,4266,891,27.756
2,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3735,"-12",-174,"+40",29.087,"-0.108",100,"37",1,4543,989,32.584
3,"+1","BEYONCE Best Thing I Never Had",3354,"+70",343,"+60",20.567,"+0.536",81,"35",3,3354,520,20.567
4,"-1","KELLY ROWLAND Motivation f/Lil Wayne",3295,"-32",-181,"-18",24.591,"-0.060",106,"50",1,4671,741,34.283
5,"+1","JAY Z & KANYE WEST Otis f/Otis Redding",3287,"+58",337,"-15",21.629,"+0.308",35,"27",5,3287,1048,21.629
6,"+1","MIGUEL Quickie",3271,"+61",243,"+17",22.375,"+0.274",71,"148",5,3271,553,22.556
7,"-2","NICKI MINAJ Super Bass",3239,"-38",-173,"-50",18.735,"-0.466",77,"17",4,3412,554,20.752
8,"=","BIG SEAN Marvin & Chardonnay",2807,"+15",331,"-45",18.82,"+0.166",54,"58",8,2807,552,18.82
9,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",2479,"+17",58,"+19",17.527,"+0.129",106,"127",9,2479,303,17.56
10,"-1","MIGUEL Sure Thing",2474,"-77",-246,"-60",21.03,"-0.361",106,"103",1,4364,460,30.251
11,"=","CHRIS BROWN She Ain't You",2285,"-50",-325,"-7",17.06,"-0.024",106,"61",4,3708,630,25.447
12,"=","BIG SEAN My Last f/Chris Brown",2092,"-22",-176,"-13",17.87,"-0.159",106,"162",2,3871,461,26.108
13,"=","DRAKE Marvin's Room",1948,"+49",303,"+36",14.722,"+0.487",60,"43",13,1948,417,14.722
14,"+1","WALE That Way f/Jeremih & Rick Ross",1769,"+47",120,"+41",10.526,"+0.273",64,"263",14,1769,373,10.526
15,"-1","RIHANNA Man Down",1724,"-54",-461,"+29",11.432,"-0.282",106,"--",8,2726,421,17.159
16,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1676,"-42",-158,"-41",8.906,"-0.329",106,"400",13,1842,363,11.166
17,"=","TREY SONGZ Unusual f/Drake",1672,"-37",-528,"+60",11.699,"-0.492",106,"725",6,3159,477,20.6
18,"=","DRAKE Headlines",1527,"+30",270,"-46",10.655,"+0.257",18,"21",18,1527,686,10.655
19,"=","CHRIS BROWN Wet The Bed",1498,"+36",228,"+12",10.558,"+0.443",30,"485",18,1498,405,10.558
20,"+1","LIL WAYNE She Will f/Drake",1469,"+125",950,"-4",10.635,"+0.726",11,"4",20,1469,954,10.635
21,"-1","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",1433,"+53",253,"+38",8.134,"+0.378",33,"199",20,1433,359,8.134
22,"=","MONICA Anything f/Rick Ross & Lil Kim",1340,"+38",279,"-6",9.007,"+0.259",41,"--",21,1340,311,9.007
23,"=","ESTELLE Break My Heart f/Rick Ross",1108,"-14",-63,"-2",5.327,"-0.063",92,"--",19,1185,200,6.814
24,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",1015,"+7",-2,"-7",3.923,"+0.044",67,"138",23,1024,177,4.016
25,"=","ACE HOOD Body 2 Body f/Chris Brown",972,"+8",104,"-14",5.103,"+0.041",37,"--",25,972,229,5.103
26,"+1","CJ HILTON So Fresh f/Nas",902,"+3",69,"+7",3.745,"-0.002",54,"--",26,902,282,3.862
27,"-1","WIZ KHALIFA On My Level f/Too Short",890,"-28",-260,"+47",3.723,"-0.268",92,"--",14,1733,356,10.111
28,"=","GAME Pot Of Gold f/Chris Brown",842,"-4",55,"-35",3.237,"+0.025",40,"475",28,846,333,3.237
29,"=","FRANK OCEAN Novacane",812,"-28",-187,"+19",4.869,"-0.122",98,"504",14,1747,240,10.925
30,"+1","J. COLE Workout",770,"+10",39,"-2",3.14,"-0.006",25,"--",30,773,255,3.292
31,"-1","MEEK MILL I'm A Boss f/Rick Ross",751,"-19",-3,"-63",4.734,"-0.201",23,"--",30,781,319,4.961
32,"=","YOUNG JEEZY Shake Life",747,"+4",110,"-13",3.583,"+0.048",19,"--",32,747,331,3.583
33,"=","HAMILTON PARK Thing Called Us",739,"+11",64,"-19",2.797,"+0.020",46,"--",31,739,182,2.797
34,"=","YOUNG JEEZY Ballin f/Lil Wayne",706,"-4",-125,"+42",3.026,"-0.076",106,"--",9,2234,359,13.189
35,"=","MAINO Let It Fly (Hands In The Air)",672,"+4",-14,"+27",2.382,"-0.042",60,"184",28,761,224,3.227
36,"+1","VERSE SIMMONDS Boo Thang f/Kelly Rowland",614,"+14",25,"+10",2.573,"+0.108",39,"--",36,614,244,2.573
37,"-1","DJ KHALED It Ain't Over f/Mary J. Blige",606,"-7",-69,"+5",2.671,"-0.117",38,"--",31,730,239,3.732
38,"=","SEAN GARRETT In Da Box f/Rick Ross",561,"-22",-92,"-12",1.565,"-0.118",93,"--",31,736,180,3.294
39,"+1","LLOYD Dedication To My Ex...",552,"+10",72,"-21",2.507,"+0.148",14,"683",39,552,234,2.507
40,"+1","MARSHA AMBROSIUS Late Nights & Early Mor...",550,"+47",288,"+25",3.286,"+0.298",8,"--",40,550,288,3.286
41,"-2","JENNIFER HUDSON No One Gonna Love You",534,"-11",-152,"+13",2.531,"-0.048",86,"--",25,825,271,3.95
42,"+2","DIGGY Copy, Paste",485,"+22",116,"+12",4.039,"+0.086",16,"--",42,485,162,4.039
43,"-1","YO GOTTI We Can Get It On",469,"-33",-279,"-9",2.372,"-0.126",106,"--",18,1286,183,6.7
44,"-1","RAY J Bananas",465,"-3",-44,"+4",1.711,"-0.010",52,"996",40,519,183,2.452
45,"=","KERI HILSON Lose Control (Let Me Down)",387,"-5",-72,"-7",1.236,"-0.031",32,"--",41,459,307,1.638
46,"=","LONNY BEREAL Favor f/Kelly Rowland",376,"-10",-64,"-7",1.217,"-0.039",60,"--",41,468,83,1.429
47,"=","2 CHAINZ Spend It",316,"-1",-30,"-15",1.875,"-0.016",13,"--",46,346,111,2.178
48,"=","FUTURE Tony Montana",309,"-1",13,"-14",1.777,"+0.078",20,"--",47,314,60,1.777
49,"=","JAWAN HARRIS Keisha",296,"+11",46,"+7",1.292,"+0.112",10,"--",49,296,50,1.292
50,"--","CEE LO GREEN Fool For You f/Melanie Fion...",268,"--",131,"--",2.072,"--",1,"846",50,268,131,2.072
