"Title","Artist","Spins"
"No Type","RAE SREMMURD",3806
"Try Me","DEJ LOAF",3796
"Tuesday f/Drake","I LOVE MAKONNEN",3608
"New Flame f/Usher & Rick Ross","CHRIS BROWN",3354
"Hold You Down f/Chris Brown...","DJ KHALED",3303
"Only f/Drake, Lil Wayne","NICKI MINAJ",3300
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",3216
"I Don't F**k With You f/E-40","BIG SEAN",3021
"7/11","BEYONCE",2803
"The Body f/Jeremih","WALE",2330
"About The Money f/Young Thug","T.I.",2322
"Let Me Know f/Future","TAMAR BRAXTON",2136
"I Don't Mind f/Juicy J","USHER",2134
"No Love","AUGUST ALSINA",2109
"Hot Boy","BOBBY SHMURDA",2013
"She Knows f/Juicy J","NE-YO",1820
"Not For Long f/Trey Songz","B.O.B",1704
"Latch f/Sam Smith","DISCLOSURE",1677
"Maybe f/Pusha T & Yo Gotti","TEYANA TAYLOR",1474
"Body Language f/Usher/Tinashe","KID INK",1330
"Recognize f/Drake","PARTYNEXTDOOR",1233
"Love 'Em All","K. MICHELLE",1222
"Awwsome","SHY GLIZZY",1199
"Handsome And Wealthy","MIGOS",1110
"CoCo","O.T. GENASIS",1062
"Apparently","J. COLE",1006
"Hell Of A Night","SCHOOLBOY Q",1000
"0 To 100/The Catch Up","DRAKE",986
"Flawless","BEYONCE",909
"How About Now","DRAKE",860
"Whole Damn Year","MARY J. BLIGE",815
"My Main f/Ty Dolla $ign","MILA J",779
"Pretend f/A$AP Rocky","TINASHE",754
"Right Back f/Jeezy, Young Thug","DJ DRAMA",721
"Good Lovin f/Miguel","LUDACRIS",707
"G' S**t f/Young Jeezy","T.I.",686
"If They Knew f/K. Michelle","RICK ROSS",656
"Mind Right","TK N CASH",611
"Made Me f/K Camp","SNOOTIE WILD",598
"DnF","P. REIGN",585
"Can't Trust Thots f/F. Montana","WASH",569
"Blah Blah Blah","RICH HOMIE QUAN",565
"Feeling Myself f/Beyonce","NICKI MINAJ",547
"Spending The Night Alone","ADRIAN MARCEL",470
"Preach","YOUNG DOLPH",447
"U Guessed It f/2 Chainz","OG MACO",405
"Like A Man f/Rich Homie Quan","BOOSIE BADAZZ",395
"Bobby Bobby","BOBBY SHMURDA",387
"Tattoo f/Jeremih","GILLIE DA KID",384
"Ain't Goin' Nowhere f/B.o.B","FRENCHIE",372
