"Title","Artist","Spins"
"Post To Be f/Chris Brown&Jhene","OMARION",4019
"Blessings f/Drake","BIG SEAN",4008
"Trap Queen","FETTY WAP",3926
"Earned It","THE WEEKND",3871
"Tho Sum Mo f/Nicki Minaj","RAE SREMMURD",3230
"All Day f/A.Kingd./P.McCartney","KANYE WEST F/T.LONDON",2911
"Slow Motion","TREY SONGZ",2906
"I Bet","CIARA",2894
"The Matrimony f/Usher","WALE",2686
"F*ck Up Some Commas","FUTURE",2594
"Truffle Butter f/Drake...","NICKI MINAJ",2587
"Lil Bit","K CAMP",2360
"Flicka Da Wrist","CHEDDA DA CONNECT",2245
"Bitch Better Have My Money","RIHANNA",1918
"Wet Dreamz","J. COLE",1716
"Private Show f/Chris Brown","T.I.",1566
"One Time","MIGOS",1530
"Flex","RICH HOMIE QUAN",1479
"Ayo","CHRIS BROWN & TYGA",1458
"Classic Man","JIDENNA",1431
"That's My S**t","THE-DREAM",1429
"You Changed Me f/Chris Brown","JAMIE FOXX",1412
"I Don't Get Tired (#IDGT)","KEVIN GATES",1409
"King Kunta","KENDRICK LAMAR",1391
"Feeling Myself f/Beyonce","NICKI MINAJ",1371
"Be Real f/Dej Loaf","KID INK",1204
"It's Not My Fault f/T.I.","ANTHONY LEWIS",951
"Planes f/J. Cole","JEREMIH",899
"Tell Em f/Young Thug & RH Quan","RICH GANG",886
"See You Again f/Charlie Puth","WIZ KHALIFA",811
"Good Enough f/Jussie Smollett","EMPIRE CAST",705
"Somebody f/Jeremih","NATALIE LA ROSE",663
"Monster","MEEK MILL",657
"Ratchet Commandments","TINK",636
"Energy","DRAKE",594
"Hard To Do","K. MICHELLE",591
"Yoga","JANELLE MONAE & JIDENNA",497
"Uptown Funk f/Bruno Mars","MARK RONSON",486
"Pulled Up f/2 Chainz","YOUNG DOLPH",481
"Dumb S**t","TYRESE",471
"Make Sum Shake","COOL AMERIKA",451
"This Could Be Us","RAE SREMMURD",435
"Like Me f/Jeremih","LIL DURK",432
"Ryda f/DeJ Loaf","GAME",394
"Mind Right","TK N CASH",394
"Don't Kill The Fun","SEVYN STREETER",389
"Choices","E-40",346
"Me, U & Hennessy","DEJ LOAF",342
"Doo Doo","TROY AVE",341
"I Just Wanna...","ELIJAH BLAKE",297
