"Title","Artist","Spins"
"Partition","BEYONCE",3860
"The Worst","JHENE AIKO",3598
"Loyal f/Lil' Wayne","CHRIS BROWN",3539
"Part II (On The Run) f/Beyonce","JAY Z",3225
"Happy","PHARRELL WILLIAMS",3196
"Show Me f/Chris Brown","KID INK",2965
"Trophies","DRAKE",2682
"Move That Doh f/Pharrel","FUTURE",2655
"Na Na","TREY SONGZ",2573
"Drunk In Love f/Jay Z","BEYONCE",2419
"Stoner","YOUNG THUG",2211
"Cut Her Off","K CAMP",2170
"Can't Raise A Man","K. MICHELLE",2123
"All Of Me","JOHN LEGEND",2079
"Dark Horse f/Juicy J","KATY PERRY",1931
"Sex You","BANDO JONEZ",1720
"Who Do You Love f/Drake","YG",1686
"Show Da World f/Kiara","BOOSIE & WEBBIE",1575
"Yayo","SNOOTIE WILD",1450
"Next","SEVYN STREETER",1351
"Smoke f/Trey Songz","50 CENT",1171
"Thug Cry f/Lil Wayne","RICK ROSS",1105
"Lookin Ass f/Nicki Minaj","YOUNG MONEY",973
"Be Like","RICO LOVE",958
"Candy Rain f/Billy Bang","ANTHONY LEWIS",956
"I Know f/Rich Homie Quan","YO GOTTI",856
"2 On f/Schoolboy Q","TINASHE",846
"Smoke, Drink, Break-Up","MILA J",782
"Main Chick f/Chris Brown","KID INK",737
"She Twerkin","CA$H OUT",721
"Forever","SEBASTIAN MIKAEL",711
"Party Girls f/Wiz & Jeremih","LUDACRIS",703
"Walk Thru f/Problem","RICH HOMIE QUAN",684
"We Dem Boyz","WIZ KHALIFA",651
"Make It Home f/Jeezy","AUGUST ALSINA",626
"You're Mine (Eternal)","MARIAH CAREY",605
"Legs Shakin'","R. KELLY",568
"Man Of The Year","SCHOOLBOY Q",554
"Talk Dirty f/2 Chainz","JASON DERULO",538
"Drop That #NaeNae","WE ARE TOONZ",499
"Talkin Bout f/Chris Brown, Wiz","JUICY J",487
"Gimme Your Love","KESINGTON KROSS",454
"My Bae f/Jeremih","VADO",437
"Next Time (Won't Give My...)","KEYSHIA COLE",394
"You Like It","OMARION",386
"I Won f/Kanye West","FUTURE",379
"Henny","MACK WILDS",355
"Danny Glover","YOUNG THUG",328
"So Cool","CRIX GREEN",318
"Twerkoholic","B. SMYTH",248
