"Title","Artist","Spins"
"Tom Ford","JAY Z",3672
"It Won't Stop","SEVYN STREETER",3658
"I Luv This Sh*t","AUGUST ALSINA",3503
"Hold On We're Goi...","DRAKE",3423
"Crooked Smile","J. COLE",2984
"Love More f/Nicki...","CHRIS BROWN",2956
"Honest","FUTURE",2242
"Holy Grail f/Just...","JAY Z",2238
"All Me f/2 Chainz...","DRAKE",2232
"Bounce It f/Wale ...","JUICY J",2186
"Last Night f/Wale","SEBASTIAN MIKAEL",1890
"My Story f/2 Chai...","R. KELLY",1835
"23 f/Miley Cyrus,...","MIKE WILL MADE-IT",1802
"Clappers f/Nicki ...","WALE",1689
"Collard Greens f/...","SCHOOLBOY Q",1634
"They Don't Know","RICO LOVE",1541
"I Wanna Be With Y...","DJ KHALED",1529
"No Games f/Future","RICK ROSS",1460
"Red Nose (Pitbull...","SAGE THE GEMINI",1460
"My Hitta f/Jeezy,...","YG",1370
"Used 2","2 CHAINZ",1252
"Own It","MACK WILDS",1186
"F*uckwithmeyoukno...","JAY Z",1090
"Royals","LORDE",1071
"Ready f/Future","B.O.B",804
"King Sh*t","YO GOTTI",782
"The Language","DRAKE",761
"All The Way Home","TAMAR BRAXTON",745
"Up Down (Do This ...","T-PAIN",665
"Bound 2","KANYE WEST",631
"Overdose","CIARA",611
"Primetime f/Migue...","JANELLE MONAE",601
"Shabba f/A$AP Roc...","A$AP FERG",549
"Hanna Montana","MIGOS",505
"Know You Better f...","OMARION",474
"Cold Blood","YO GOTTI",454
"Versace f/Drake","MIGOS",422
"Pound Cake/Paris....","DRAKE",421
"TKO","JUSTIN TIMBERLAKE",410
"For The Rest Of M...","ROBIN THICKE",394
"Show Me f/Chris B...","KID INK",392
"Ashley f/Miguel","BIG SEAN",342
"Paranoid","TY DOLLA $IGN",339
"Pretty","THE WEEKND",334
"Let Me Love You f...","PUSHA T",328
"Money Baby f/Kwon...","K CAMP",324
"What I'm About","JABO",295
"Over Here f/Drake","PARTYNEXTDOOR",294
"Magic","MARKELL CLAY",273
"The Monster f/Rih...","EMINEM",266
