"Title","Artist","Spins"
"No Lie f/Drake","2 CHAINZ",4025
"Bag Of Money f/Rick ...","WALE",3773
"Lemme See f/Rick Ros...","USHER",3680
"Amen f/Drake & Jerem...","MEEK MILL",3180
"Mercy f/Big Sean/Pus...","KANYE WEST",2938
"2 Reasons /T.I.","TREY SONGZ",2784
"Work Hard, Play Hard","WIZ KHALIFA",2402
"Nobody's Perfect","J. COLE",2393
"Heart Attack","TREY SONGZ",2149
"Till I Die f/Wiz Kha...","CHRIS BROWN",2045
"My Homies Still f/Bi...","LIL WAYNE",2009
"Take It To The Head","DJ KHALED",1964
"Touch 'N You f/Usher","RICK ROSS",1940
"Turn On The Lights","FUTURE",1891
"Enough Of No Love f/...","KEYSHIA COLE",1870
"Adorn","MIGUEL",1784
"Put It Down f/Chris ...","BRANDY",1717
"Snapbacks & Tattoos","DRIICKY GRAHAM",1553
"Lazy Love","NE-YO",1310
"Pop That f/Rick Ross","FRENCH MONTANA",1308
"Crew Love f/The Week...","DRAKE",1294
"Dance For You","BEYONCE",1253
"I Don't Like f/Lil R...","CHIEF KEEF",1168
"Let's Talk f/Rick Ro...","OMARION",1120
"Born Stunna f/Rick R...","BIRDMAN",1086
"Sweet Love","CHRIS BROWN",1071
"Beez In The Trap f/2...","NICKI MINAJ",986
"Thinking About You","FRANK OCEAN",844
"Mirror f/Lil Wayne","BOBBY V",682
"Dope Chick f/Pusha T","THE-DREAM",635
"Do It f/K-Camp","MYKKO MONTANA",621
"Tell Her Again","STERLING SIMMS",609
"I Wish You Would","DJ KHALED",598
"Get Low f/Nicki Mina...","WAKA FLOCKA FLAME",576
"HYFR (Hell Ya F**kin...","DRAKE",496
"I Got That Sack","YO GOTTI",491
"Why f/Rick Ross","MARY J. BLIGE",488
"I Don't Care","ELLE VARNER",480
"Val Venis","KING L",438
"Dive In","TREY SONGZ",422
"4 Letter Word","DIGGY",421
"Pride N Joy","FAT JOE",417
"Big Booty","CA$H OUT",383
"Same Damn Time","FUTURE",371
"Legal","KRUSHAI",353
"New God Flow","PUSHA T & KANYE WEST",337
"I Love Girls f/Tyga","PLEASURE P",327
"Da Wop","LIL CHUCKEE",327
"Ice f/Lil Wayne","KELLY ROWLAND",326
"B.L.A.B (Ballin Like...","ACE HOOD",314
