"Title","Artist","Spins"
"Post To Be f/Chris Brown&Jhene","OMARION",4164
"Slow Motion","TREY SONGZ",3873
"Bitch Better Have My Money","RIHANNA",3530
"Trap Queen","FETTY WAP",3437
"Earned It","THE WEEKND",3336
"The Matrimony f/Usher","WALE",3295
"F*ck Up Some Commas","FUTURE",3265
"Flex","RICH HOMIE QUAN",3093
"Blessings f/Drake","BIG SEAN",2836
"Flicka Da Wrist","CHEDDA DA CONNECT",2358
"Wet Dreamz","J. COLE",2334
"Lil Bit","K CAMP",2108
"Private Show f/Chris Brown","T.I.",2092
"Classic Man","JIDENNA",2014
"Be Real f/Dej Loaf","KID INK",1980
"All Day f/A.Kingd./P.McCartney","KANYE WEST F/T.LONDON",1874
"See You Again f/Charlie Puth","WIZ KHALIFA",1706
"Planes f/J. Cole","JEREMIH",1611
"Watch Me","SILENTO",1604
"You Changed Me f/Chris Brown","JAMIE FOXX",1603
"How Many Times f/Lil Wayne","DJ KHALED F/C. BROWN/BIG SEAN",1578
"I Don't Get Tired (#IDGT)","KEVIN GATES",1538
"I Bet","CIARA",1492
"Million","TINK",1448
"My Way f/Monty","FETTY WAP",1329
"This Could Be Us","RAE SREMMURD",1131
"Somebody f/Jeremih","NATALIE LA ROSE",1029
"Yoga","JANELLE MONAE & JIDENNA",984
"Make Sum Shake","COOL AMERIKA",902
"Hard To Do","K. MICHELLE",799
"B**ches N Marijuana","CHRIS BROWN & TYGA",782
"Like Me f/Jeremih","LIL DURK",782
"Ryda f/DeJ Loaf","GAME",771
"One Time","MIGOS",712
"Me, U & Hennessy","DEJ LOAF",635
"I Just Wanna...","ELIJAH BLAKE",596
"Energy","DRAKE",588
"Coffee","MIGUEL",584
"Pulled Up f/2 Chainz","YOUNG DOLPH",558
"Hip Hop","AUGUST ALSINA",514
"That's My S**t","THE-DREAM",464
"Drinks On Us f/Swae Lee","MIKE WILL MADE-IT",456
"Choices","E-40",420
"We In Da City","YOUNG DRO",415
"Cha Cha","D.R.A.M",404
"Everyday f/Rod Stewart, Miguel","A$AP ROCKY",396
"California Roll f/S. Wonder","SNOOP DOGG",374
"If I Don't Have You","TAMAR BRAXTON",339
"One Man Can Change The World","BIG SEAN",338
"Love My Chick f/Rayven Justice","L!Z",315
