"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA Birthday Cake",4075,"+14",100,"-4",29.495,"-0.224",81,"49",1,4075,740,29.763
2,"=","USHER Climax",3504,"-77",-239,"-42",25.105,"-0.705",87,"46",1,4042,874,30.522
3,"=","CASH OUT Cashin Out",3389,"+63",136,"+53",22.71,"+0.219",107,"40",3,3389,572,22.71
4,"=","YOUNG JEEZY Leave You Alone f/Ne-Yo",3199,"-14",-80,"-27",23.874,"-0.128",81,"131",4,3284,448,25.172
5,"=","LOVERANCE Up! f/50 Cent",3127,"-6",-184,"+38",23.221,"+0.169",115,"97",3,3612,550,25.497
6,"=","KIRKO BANGZ Drank In My Cup",2982,"-61",-184,"-80",21.032,"-0.332",224,"58",4,3195,378,21.56
7,"+1","FAT JOE Another Round f/Chris Brown",2545,"-2",-166,"+40",20.284,"+0.077",136,"269",7,2753,398,22.847
8,"-1","TRAVIS PORTER Ayy Ladies f/Tyga",2521,"-138",-511,"-142",15.157,"-0.851",119,"70",5,3166,378,19.299
9,"=","TREY SONGZ Heart Attack",2445,"+58",324,"-1",16.453,"+0.072",48,"100",9,2445,550,16.631
10,"=","J. COLE Nobody's Perfect",2302,"+70",217,"+68",13.822,"+0.425",101,"--",10,2302,297,13.822
11,"=","FUTURE Same Damn Time",2094,"+23",118,"-6",12.784,"+0.048",58,"--",11,2094,389,13.049
12,"=","DJ KHALED Take It To The Head",2035,"+20",240,"-24",13.247,"+0.094",45,"102",12,2035,455,13.247
13,"=","ELLE VARNER Refill",1996,"-4",192,"-30",11.402,"-0.208",79,"237",13,2000,321,11.61
14,"=","KANYE WEST Mercy f/Big Sean/Pusha T...",1848,"+8",202,"-60",15.064,"-0.004",37,"22",14,1848,569,15.068
15,"=","TYGA Faded f/Lil Wayne",1654,"+14",115,"-1",10.386,"+0.036",54,"66",15,1654,341,10.386
16,"=","NICKI MINAJ Right By My Side f/Chris Bro...",1603,"+23",86,"+25",9.497,"+0.054",50,"61",16,1603,486,9.497
17,"=","NICKI MINAJ Beez In The Trap f/2 Chainz",1521,"+49",265,"-17",12.76,"+0.273",37,"52",17,1521,407,12.76
18,"=","CHRIS BROWN Sweet Love",1443,"+34",193,"-16",9.386,"+0.095",35,"--",18,1443,336,9.386
19,"+1","DRAKE Crew Love f/The Weekend",1379,"+31",250,"-5",10.62,"+0.178",65,"248",19,1379,410,10.62
20,"-1","BEYONCE Love On Top",1359,"-29",-193,"+32",9.021,"-0.268",128,"198",1,3871,660,25.345
21,"=","WAKA FLOCKA FLAME I Don't Really Care",1255,"+0",50,"-16",5.943,"-0.029",55,"179",21,1258,346,6.166
22,"=","USHER Lemme See f/Rick Ross",1119,"+86",645,"+186",8.316,"+0.571",13,"114",22,1119,645,8.316
23,"=","T.I. Love This Life",1028,"+38",157,"+32",5.164,"+0.190",30,"--",23,1028,255,5.164
24,"+1","MARY J. BLIGE Why f/Rick Ross",980,"+14",90,"-33",4.855,"+0.046",30,"--",24,980,303,4.855
25,"+1","DRAKE HYFR (Hell Ya F**kin' Right)",950,"+20",197,"-11",6.168,"+0.011",23,"84",25,950,406,6.168
26,"+1","WALE Bag Of Money f/Rick Ross",934,"+5",128,"-40",5.279,"+0.108",37,"245",26,934,197,5.279
27,"-3","TREY SONGZ Sex Ain't Better Than Love",930,"-46",-343,"+8",6.61,"-0.279",127,"--",4,3173,469,20.625
28,"=","WALE Sabotage f/Lloyd",828,"-66",-424,"-10",5.064,"-0.259",101,"--",12,2075,316,11.98
29,"+1","FRANK OCEAN Thinking About You",741,"+9",-6,"+12",3.58,"-0.028",59,"249",29,769,174,3.805
30,"-1","FUTURE Magic f/T.I.",730,"-24",-188,"+28",5.293,"-0.169",122,"--",9,2393,343,14.368
31,"+1","DRIICKY GRAHAM Snapbacks & Tattoos",660,"+16",131,"+0",3.313,"+0.082",23,"93",31,660,161,3.313
32,"-1","RICK ROSS Stay Schemin f/Drake",645,"-2",-95,"+4",4.557,"-0.008",56,"159",29,841,279,6.514
33,"+3","KENDRICK LAMAR The Recipe f/Dr. Dre",619,"+36",193,"+8",3.569,"+0.148",16,"244",33,619,210,3.569
34,"-1","MARCUS CANTY Won't Make A Fool Out Of Yo...",605,"-7",-14,"-16",1.949,"+0.010",52,"--",33,630,240,2.127
35,"-1","2 CHAINZ Riot",595,"-12",-31,"-9",3.091,"-0.074",44,"206",34,631,162,3.528
36,"+1","DRAKE Take Care f/Rihanna",563,"-16",-21,"-14",7.304,"-0.092",121,"56",32,721,134,9.224
37,"-2","OMG GIRLZ Gucci This (Gucci That)",559,"-25",-191,"+8",1.483,"-0.095",75,"--",28,903,175,3.311
38,"+1","WIZ KHALIFA Work Hard, Play Hard",555,"+40",254,"+17",3.68,"+0.151",9,"31",38,555,274,3.68
39,"-1","YO GOTTI I Got That Sack",549,"+11",21,"+15",2.351,"+0.035",44,"--",38,549,106,2.351
