"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MIGUEL Sure Thing",4334,"-17",154,"-73",29.985,"+0.227",7,1,4364,460,29.985
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",4074,"+140",738,"+95",27.925,"+1.217",7,2,4074,738,27.925
3,"=","CHRIS BROWN Look At Me Now",3384,"-27",-145,"-18",25.207,"-0.201",7,2,3494,0,26.238
4,"=","YC Racks f/Future",3353,"-22",-60,"-35",19.307,"-0.063",7,4,3411,104,19.707
5,"+1","BIG SEAN My Last f/Chris Brown",2866,"+46",342,"-14",18.041,"+0.147",7,5,2866,356,18.041
6,"-1","NICKI MINAJ Did It On'em",2788,"-50",-427,"+30",15.491,"-0.129",7,5,3129,0,17.338
7,"=","KANYE WEST All Of The Lights",2670,"-52",-181,"-42",19.981,"-0.568",7,7,2818,0,21.956
8,"=","WIZ KHALIFA Roll Up",2654,"-66",-446,"-19",14.15,"-0.480",7,6,3062,0,16.439
9,"=","MARSHA AMBROSIUS Far Away",2590,"-5",124,"-37",16.687,"+0.123",7,9,2595,287,16.687
10,"=","CHRIS BROWN She Ain't You",2502,"-6",103,"-71",18.196,"-0.551",7,10,2508,278,19.501
11,"=","ACE HOOD Hustle Hard",2444,"-7",-1,"+3",13.615,"-0.115",7,10,2451,0,13.73
12,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",1970,"+11",19,"+7",9.082,"+0.009",7,12,1970,19,9.082
13,"=","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1948,"-10",-253,"+78",13.021,"+0.115",7,12,2135,0,13.815
14,"=","TREY SONGZ Love Faces",1800,"-44",-293,"+36",12.126,"-0.012",7,13,2055,0,12.452
15,"=","LLOYD Cupid",1781,"+27",89,"+10",9.11,"+0.303",7,15,1781,98,9.11
16,"=","LIL WAYNE John f/Rick Ross",1669,"-26",-55,"-36",9.791,"-0.109",7,16,1723,26,9.9
17,"=","NICKI MINAJ Moment 4 Life f/Drake",1615,"-44",-332,"-16",11.536,"-0.712",7,15,1922,0,15.778
18,"=","JAMIE FOXX Best Night Of My Life",1580,"+14",84,"+4",9.768,"+0.027",7,18,1580,311,9.811
19,"+1","BEYONCE Run The World (Girls)",1533,"+30",268,"+2",9.11,"+0.175",7,19,1533,268,9.11
20,"-1","KERI HILSON One Night Stand",1522,"+6",-24,"-26",7.493,"+0.051",7,18,1553,167,7.493
21,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1404,"-26",-114,"+5",8.678,"-0.167",7,20,1513,0,9.225
22,"=","MARY J. BLIGE Someone To Love Me (Naked)",1368,"+6",77,"+2",7.524,"-0.013",7,22,1368,77,7.537
23,"=","TRAVIS PORTER Bring It Back",1277,"+5",-35,"+20",7.438,"-0.185",7,22,1288,0,7.626
24,"=","TREY SONGZ Unusual f/Drake",1049,"+78",477,"+30",8.204,"+0.485",7,24,1049,477,8.204
25,"+1","LLOYD BANKS I Don't Deserve You f/Jeremi...",954,"+10",-3,"+19",6.066,"+0.134",7,25,954,0,6.066
26,"-1","K. MICHELLE How Many Times",944,"-7",2,"-33",4.78,"-0.006",7,24,973,106,4.786
27,"=","ROCKO Goin Steady",903,"-11",-17,"+4",3.649,"+0.026",7,26,932,0,3.649
28,"=","K' LA All Your Love",882,"+20",93,"+2",3.488,"+0.077",7,27,882,157,3.488
29,"+2","RIHANNA Man Down",837,"+32",259,"-30",5.396,"+0.180",7,29,837,421,5.396
30,"+4","YOUNG JEEZY Ballin f/Lil Wayne",821,"+58",359,"+28",5.015,"+0.189",7,30,821,359,5.015
31,"-1","MEEK MILL/RICK ROSS Tupac Back",817,"+11",152,"-56",4.563,"+0.213",7,28,817,380,4.563
32,"-3","RICK ROSS 9 Piece f/Lil Wayne",815,"+1",142,"-43",4.814,"-0.106",7,29,815,297,4.92
33,"-1","SNOOP DOGG Platinum f/R. Kelly",783,"+9",101,"+16",2.947,"+0.055",7,31,783,101,2.947
34,"-1","YO GOTTI We Can Get It On",774,"+2",55,"-10",3.837,"+0.015",7,28,774,65,3.837
35,"=","LUPE FIASCO Out Of My Head f/Trey Songz",758,"+19",156,"-14",7.384,"+0.386",7,34,758,205,7.384
36,"=","BIRDMAN I Get Money f/Lil Wayne",692,"+7",30,"+1",2.799,"+0.008",7,33,692,186,2.799
37,"=","GORILLA ZOE Twisted f/Lil Jon",650,"+23",102,"+5",2.221,"+0.099",7,37,650,129,2.221
38,"=","MARY MARY Walking",586,"-6",-121,"+15",2.585,"-0.054",7,31,689,0,2.939
39,"=","MELANIE FIONA Gone And Never Coming Back",566,"-15",-61,"-10",2.44,"-0.008",7,37,629,0,2.539
40,"=","KIRKO BANGZ What Yo Name Iz",535,"-25",-42,"-20",3.508,"-0.229",7,39,580,10,3.768
41,"=","JENNIFER HUDSON Where You At",480,"-14",-121,"-7",2.075,"-0.077",7,40,558,0,2.354
42,"+1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",427,"-5",1,"-8",1.421,"-0.063",7,42,432,9,1.57
43,"-1","DJ KHALED Welcome To My Hood f/Rick Ross",426,"-10",-6,"-12",2.511,"-0.195",7,42,452,18,2.987
44,"=","MINDLESS BEHAVIOR My Girl",383,"-25",-180,"+9",1.154,"-0.072",7,41,529,0,1.63
45,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",354,"+3",39,"-12",2.688,"-0.030",7,45,354,95,2.77
46,"=","LIL TWIST Love Affair f/Lil Wayne",280,"-9",-64,"+6",0.946,"-0.034",7,46,342,0,1.169
47,"=","CALI SWAG DISTRICT Kickback",272,"+11",76,"+1",0.756,"+0.046",3,47,272,76,0.756
48,"+1","BIG K.R.I.T. Country Sh**",265,"+19",93,"+18",0.827,"+0.060",3,48,265,93,0.827
49,"-1","MR. 704 Lately",256,"+5",1,"+8",0.683,"+0.031",7,47,262,58,0.683
50,"--","DJ KHALED I'm On One f/Drake, Rick Ross",237,"--",237,"--",2.469,"--",1,50,237,237,2.469
