"Title","Artist","Spins"
"Drunk In Love f/Jay Z","BEYONCE",4635
"My Hitta f/Jeezy,RichHomieQuan","YG",3872
"Show Me f/Chris Brown","KID INK",3459
"They Don't Know","RICO LOVE",3399
"Royals","LORDE",3260
"The Language","DRAKE",2869
"It Won't Stop","SEVYN STREETER",2769
"Paranoid","TY DOLLA $IGN",2729
"All Me f/2 Chainz & Big Sean","DRAKE",2559
"Up Down (Do This All Day)","T-PAIN",2396
"All Of Me","JOHN LEGEND",1890
"Part II (On The Run) f/Beyonce","JAY Z",1798
"Loyal f/Lil' Wayne","CHRIS BROWN",1697
"Na Na","TREY SONGZ",1687
"Primetime f/Miguel","JANELLE MONAE",1650
"Cold Blood","YO GOTTI",1545
"Can't Raise A Man","K. MICHELLE",1539
"The Worst","JHENE AIKO",1328
"O.G. Bobby Johnson","QUE",1326
"Happy","PHARRELL WILLIAMS",1237
"Ghetto f/Rich Homie Quan","AUGUST ALSINA",1153
"The Monster f/Rihanna","EMINEM",967
"Own It","MACK WILDS",948
"She Knows","J. COLE",947
"Sex You","BANDO JONEZ",931
"Money Baby f/Kwony Cash","K CAMP",918
"Cookie","R. KELLY",834
"Double Cup f/Jeezy, Ludacris","DJ INFAMOUS",833
"The Devil Is A Lie f/Jay Z","RICK ROSS",810
"Gas Pedal","SAGE THE GEMINI",784
"Partition","BEYONCE",754
"Man Of The Year","SCHOOLBOY Q",682
"Shhh","FUTURE",635
"What I'm About","JABO",601
"Stoner","YOUNG THUG",552
"The Man","ALOE BLACC",495
"23 f/Miley Cyrus, Wiz Khalifa","MIKE WILL MADE-IT",454
"Drop It f/B.o.B.","TREVOR JACKSON",453
"Drop That #NaeNae","WE ARE TOONZ",439
"All The Way Home","TAMAR BRAXTON",422
"We Alright f/Euro, Birdman","YOUNG MONEY",373
"Throwback f/Chris Brown","B.O.B",347
"Yayo","SNOOTIE WILD",343
"Cut Her Off","K CAMP",343
"Clappers f/Nicki Minaj/Juicy J","WALE",323
"Who Do You Love f/Drake","YG",289
"Right Now f/Pheo","CASHIUS GREEN",258
"Polo, Polo, Polo","KATAZTROFEE",225
"Worst Behavior","DRAKE",217
"In Yo Face f/Problem","KAISER SOSE",210
