"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4507,"-9",-134,"+3",31.929,"-0.277",44,1,4671,741,34.283
2,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3903,"+80",547,"+22",27.305,"+0.361",38,2,3903,989,27.305
3,"=","BIG SEAN My Last f/Chris Brown",3829,"+21",123,"+5",26.005,"-0.103",44,2,3829,461,26.108
4,"=","MIGUEL Sure Thing",3717,"-29",-258,"+43",27.354,"-0.177",44,1,4364,460,30.251
5,"=","CHRIS BROWN She Ain't You",3702,"+47",107,"+25",25.447,"+0.270",44,4,3702,630,25.447
6,"=","MARSHA AMBROSIUS Far Away",2936,"+5",-32,"+2",17.732,"+0.051",44,5,3066,397,19.884
7,"=","LLOYD Cupid",2653,"+45",326,"-9",14.673,"+0.216",44,7,2653,335,14.673
8,"=","TREY SONGZ Unusual f/Drake",2535,"+45",303,"+8",18.551,"+0.567",44,8,2535,477,18.551
9,"=","LIL WAYNE How To Love",2481,"+97",852,"+4",16.911,"+0.536",21,9,2481,852,16.911
10,"=","JAMIE FOXX Best Night Of My Life",2075,"+4",41,"+42",12.422,"+0.130",44,10,2117,311,12.458
11,"+1","CHRIS BROWN Look At Me Now",1927,"+17",-435,"+167",15.35,"+0.154",44,2,3494,0,26.238
12,"-1","ACE HOOD Hustle Hard",1904,"-24",-304,"+12",11.398,"-0.024",44,7,2503,97,14.627
13,"=","YOUNG JEEZY Ballin f/Lil Wayne",1770,"+34",157,"+3",9.572,"+0.303",44,13,1770,359,9.572
14,"+1","RIHANNA Man Down",1750,"+50",343,"+5",12.752,"+0.499",44,14,1750,421,12.752
15,"+1","KERI HILSON One Night Stand",1683,"+1",-32,"+1",10.831,"+0.033",44,13,1779,229,11.051
16,"-2","YC Racks f/Future",1668,"-43",-304,"+11",8.392,"-0.350",44,4,3411,104,19.707
17,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1417,"+40",69,"+28",11.695,"+0.557",44,17,1417,246,11.695
18,"=","NICKI MINAJ Did It On'em",1282,"-45",-358,"+2",6.519,"-0.188",44,5,3129,0,17.338
19,"=","MEEK MILL/RICK ROSS Tupac Back",1130,"-41",-34,"-47",6.004,"-0.303",44,19,1185,380,6.473
20,"+1","RICK ROSS 9 Piece f/Lil Wayne",1118,"+38",178,"+59",5.867,"+0.142",44,20,1118,297,5.867
21,"-1","WIZ KHALIFA On My Level f/Too Short",1110,"+14",59,"-3",5.504,"+0.197",30,20,1110,356,5.504
