"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","RIHANNA Birthday Cake",3909,39,123,4,29.697,0.09,72,"44",1,3909,740,29.763
2,"-1","USHER Climax",3823,-61,-212,-54,28.977,-0.518,78,"41",1,4042,874,30.522
3,"=","LOVERANCE Up! f/50 Cent",3402,-44,-149,-11,23.243,-0.133,106,"105",3,3612,550,25.497
4,"=","YOUNG JEEZY Leave You Alone f/Ne-Yo",3267,38,273,-10,24.634,0.332,72,"172",4,3267,448,24.634
5,"+2","CASH OUT Cashin Out",3203,83,325,70,19.847,0.63,98,"62",5,3203,572,19.847
6,"-1","KIRKO BANGZ Drank In My Cup",3147,-5,-44,-1,21.244,-0.131,215,"63",4,3195,378,21.56
7,"-1","TRAVIS PORTER Ayy Ladies f/Tyga",3090,-40,22,-104,18.817,-0.272,110,"68",5,3166,378,19.299
8,"=","FAT JOE Another Round f/Chris Brown",2734,18,59,6,21.089,-0.204,127,"191",8,2734,398,22.847
9,"=","DRAKE The Motto f/Lil Wayne",2424,-11,-197,46,20.576,-0.312,157,"28",1,4040,755,31.387
10,"=","CHRIS BROWN Strip f/Kevin McCall",2091,-37,-176,20,15.879,-0.08,154,"153",1,4014,434,27.968
11,"=","J. COLE Nobody's Perfect",2068,27,153,9,12.493,0.43,92,"--",11,2068,297,12.493
12,"=","TREY SONGZ Heart Attack",2037,49,199,-14,14.042,0.376,39,"106",12,2037,550,14.042
13,"=","FUTURE Same Damn Time",1928,49,162,51,13.011,-0.038,49,"--",13,1928,389,13.049
14,"=","ELLE VARNER Refill",1778,5,34,0,9.948,0.091,70,"260",14,1778,321,9.948
15,"+1","DJ KHALED Take It To The Head",1701,34,239,0,11.85,0.386,36,"123",15,1701,455,11.85
16,"-1","BEYONCE Love On Top",1646,-51,-330,37,11.056,-0.276,119,"196",1,3871,660,25.345
17,"+2","KANYE WEST Mercy f/Big Sean/Pusha T...",1529,62,318,12,13.302,0.59,28,"23",17,1529,569,13.302
18,"=","NICKI MINAJ Right By My Side f/Chris Bro...",1523,31,93,10,8.795,0.298,41,"156",18,1523,486,9.282
19,"+1","TYGA Faded f/Lil Wayne",1483,30,115,6,9.046,0.294,45,"58",19,1483,341,9.046
20,"-3","WALE Sabotage f/Lloyd",1422,-106,-493,-60,8.447,-0.554,92,"--",12,2075,316,11.98
21,"=","TREY SONGZ Sex Ain't Better Than Love",1376,-55,-305,-8,9.299,-0.194,118,"--",4,3173,469,20.625
22,"+1","CHRIS BROWN Sweet Love",1172,31,171,32,8.071,0.157,26,"388",22,1172,336,8.071
23,"-1","WAKA FLOCKA FLAME I Don't Really Care",1167,6,165,-24,5.828,-0.048,46,"194",22,1167,346,5.876
24,"+1","NICKI MINAJ Beez In The Trap f/2 Chainz",1157,91,378,82,10.053,0.682,28,"55",24,1157,378,10.053
25,"+2","DRAKE Crew Love f/The Weekend",1065,48,134,27,9.186,0.199,56,"331",25,1065,410,9.638
26,"-2","FUTURE Magic f/T.I.",1037,-59,-416,12,7.087,-0.682,113,"--",9,2393,343,14.368
27,"-1","TYGA Rack City",978,-78,-228,-53,7.066,-0.559,149,"67",3,3541,726,20.955
28,"=","JAY Z & KANYE WEST No Church In The Wild",894,-25,-161,-11,4.989,-0.25,48,"--",22,1142,353,8.585
29,"=","T.I. Love This Life",839,3,93,-37,4.684,0.014,21,"--",29,839,255,4.684
30,"=","MARY J. BLIGE Why f/Rick Ross",824,10,111,-14,4.297,0.087,21,"--",30,824,303,4.297
31,"=","OMG GIRLZ Gucci This (Gucci That)",786,-7,-86,24,2.489,-0.056,66,"--",28,903,175,3.311
32,"=","RICK ROSS Stay Schemin f/Drake",765,-15,-75,-26,5.52,-0.09,47,"103",29,841,279,6.514
33,"+1","WALE Bag Of Money f/Rick Ross",747,31,91,28,3.645,0.199,28,"--",33,747,197,3.645
34,"-1","FRANK OCEAN Thinking About You",736,4,-14,-1,3.687,0,50,"--",31,757,174,3.738
35,"=","DRAKE HYFR (Hell Ya F**kin' Right)",714,21,63,11,4.96,0.171,14,"87",35,714,406,4.96
36,"+1","2 CHAINZ Riot",613,2,-8,1,3.201,0.047,35,"274",36,629,162,3.357
37,"+1","MARCUS CANTY Won't Make A Fool Out Of Yo...",603,-5,-19,3,1.905,-0.005,43,"--",37,630,240,2.127
38,"-2","THE-DREAM Roc",603,-15,-86,-12,3.167,-0.078,98,"--",28,851,251,4.623
39,"=","DRAKE Take Care f/Rihanna",598,-6,-49,-4,7.179,0.043,112,"38",32,721,134,9.224
40,"+2","YO GOTTI I Got That Sack",520,8,58,0,1.91,0.034,35,"--",40,520,106,1.91
41,"+2","DRIICKY GRAHAM Snapbacks & Tattoos",513,16,103,-8,2.54,0.168,14,"294",41,513,161,2.54
42,"-1","MGK Wild Boy f/Waka Flocka Flame",498,-26,-150,-5,2.235,-0.117,109,"--",22,1106,291,4.925
43,"-3","JENNIFER HUDSON Think Like A Man f/Ne-Yo",497,-36,-276,0,2.647,-0.196,92,"--",20,1168,237,6.144
44,"+1","USHER Lemme See f/Rick Ross",491,80,491,80,6.089,0.792,4,"--",44,491,491,6.089
45,"-1","JUSTIN BIEBER Boyfriend",466,-2,-2,-3,2.043,0.036,20,"5",42,479,208,2.125
46,"+1","KENDRICK LAMAR The Recipe f/Dr. Dre",379,44,118,44,2.271,0.361,7,"333",46,379,118,2.271
47,"-1","DAY26 Made Love Lately",329,-17,-83,-10,1.187,-0.021,41,"--",42,469,214,1.809
48,"=","MELANIE FIONA This Time f/J Cole",278,-3,161,-38,0.96,-0.054,4,"--",48,281,229,1.014
49,"=","DIRTY DAVE DA FLY GUY I Got A Sack",269,-7,-33,-3,0.611,-0.014,62,"--",42,348,134,0.979
50,"=","BEYONCE Dance For You",267,-6,-14,-10,2.814,-0.061,8,"--",46,285,57,2.971
