"Title","Artist","Spins"
"All Me f/2 Chainz...","DRAKE",3702
"It Won't Stop","SEVYN STREETER",3598
"My Hitta f/Jeezy,...","YG",3554
"Royals","LORDE",3513
"Drunk In Love f/J...","BEYONCE",3068
"They Don't Know","RICO LOVE",2865
"Love More f/Nicki...","CHRIS BROWN",2792
"Hold On We're Goi...","DRAKE",2599
"I Luv This Sh*t","AUGUST ALSINA",2539
"Tom Ford","JAY Z",2367
"Show Me f/Chris B...","KID INK",2260
"23 f/Miley Cyrus,...","MIKE WILL MADE-IT",2071
"The Language","DRAKE",1995
"Own It","MACK WILDS",1912
"Up Down (Do This ...","T-PAIN",1705
"The Monster f/Rih...","EMINEM",1600
"Cold Blood","YO GOTTI",1451
"Paranoid","TY DOLLA $IGN",1401
"Clappers f/Nicki ...","WALE",1393
"Last Night f/Wale","SEBASTIAN MIKAEL",1388
"She Knows","J. COLE",1271
"F*uckwithmeyoukno...","JAY Z",1194
"Ready f/Future","B.O.B",1104
"Primetime f/Migue...","JANELLE MONAE",888
"Ghetto f/Rich Hom...","AUGUST ALSINA",828
"All Of Me","JOHN LEGEND",816
"Gas Pedal","SAGE THE GEMINI",803
"Shhh","FUTURE",722
"Money Baby f/Kwon...","K CAMP",672
"No Games f/Future","RICK ROSS",658
"Cookie","R. KELLY",650
"What I'm About","JABO",635
"Used 2","2 CHAINZ",629
"Hanna Montana","MIGOS",617
"Know You Better f...","OMARION",573
"All The Way Home","TAMAR BRAXTON",561
"Collard Greens f/...","SCHOOLBOY Q",429
"O.G. Bobby Johnso...","QUE",408
"Know That f/Frenc...","2 PISTOLS",400
"For The Rest Of M...","ROBIN THICKE",389
"Sex You","BANDO JONEZ",381
"Bound 2","KANYE WEST",380
"Loyal f/Lil' Wayn...","CHRIS BROWN",369
"Know Bout Me f/Ja...","TIMBALAND",342
"The Devil Is A Li...","RICK ROSS",337
"Thank You f/Kanye...","BUSTA RHYMES",261
"Na Na","TREY SONGZ",258
"Yayo","SNOOTIE WILD",228
"Polo, Polo, Polo","KATAZTROFEE",209
"Let Me Love You f...","PUSHA T",199
