"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE The Motto f/Lil Wayne",3804,"+65",292,"+37",28.225,"+0.369",80,"20",1,3804,755,28.225
2,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",3505,"-2",-236,"+39",20.516,"-0.285",86,"266",1,3789,635,22.939
3,"=","CHRIS BROWN Strip f/Kevin McCall",3487,"+53",377,"+3",23.363,"+0.319",77,"68",3,3487,433,23.363
4,"=","WALE Lotus Flower Bomb f/Miguel",3302,"-34",-269,"+2",23.891,"-0.263",130,"242",1,4405,550,29.754
5,"=","TYGA Rack City",3267,"+4",111,"-46",19.407,"+0.238",72,"14",5,3267,726,19.407
6,"=","DRAKE Make Me Proud f/Nicki Minaj",3250,"-11",-352,"+74",24.148,"-0.144",119,"90",1,4265,505,28.828
7,"=","MELANIE FIONA 4 AM",2551,"-2",-69,"-7",13.464,"-0.390",172,"227",7,2617,533,14.526
8,"=","J. COLE Can't Get Enough f/Trey Songz",2429,"-71",-428,"-27",15.644,"-0.372",112,"--",4,3048,459,19.366
9,"=","MARY J. BLIGE Mr. Wrong",2372,"+11",118,"-19",12.81,"+0.276",102,"--",9,2372,307,12.81
10,"=","BEYONCE Love On Top",2356,"+22",213,"-27",16.01,"+0.406",42,"--",10,2356,553,16.01
11,"+3","TREY SONGZ Sex Ain't Better Than Love",2108,"+27",148,"+1",14.989,"+0.147",41,"580",11,2108,469,14.989
12,"-1","DIGGY Do It Like You f/Jeremih",2100,"-25",2,"-47",12.279,"-0.119",93,"273",11,2140,351,13.314
13,"-1","BEYONCE Countdown",2076,"-27",-238,"-8",11.774,"-0.298",127,"347",9,2476,505,15.947
14,"+1","RIHANNA Talk That Talk f/Jay-Z",2028,"+33",109,"+26",12.515,"+0.042",35,"136",14,2028,549,12.515
15,"-2","JAY Z & KANYE WEST Gotta Have It",2024,"-64",-223,"-70",11.435,"-0.073",77,"132",11,2245,497,13.57
16,"=","RICK ROSS You The Boss f/Nicki Minaj",1883,"-21",-505,"+108",11.877,"-0.222",132,"365",3,3659,534,22.449
17,"=","BIG SEAN Dance (A$$)",1699,"-27",-388,"+78",12.069,"-0.119",143,"65",2,3855,477,25.691
18,"+1","KIRKO BANGZ Drank In My Cup",1649,"+57",133,"+50",10.169,"+0.430",138,"178",18,1649,196,10.169
19,"-1","WAKA FLOCKA FLAME Round Of Applause f/Dr...",1580,"-80",-260,"-60",8.26,"-0.661",122,"297",12,2156,306,13.13
20,"=","FUTURE Magic f/T.I.",1494,"+44",111,"+23",7.14,"+0.318",36,"215",20,1494,343,7.14
21,"=","FRENCH MONTANA Shot Caller",1385,"+33",79,"+48",5.888,"+0.073",46,"596",21,1385,305,7.031
22,"=","TRAVIS PORTER Ayy Ladies f/Tyga",1178,"+55",263,"+1",6.277,"+0.261",33,"226",22,1178,378,6.277
23,"=","MIGUEL Girls Like You",1067,"-4",-91,"+9",5.423,"+0.174",96,"--",21,1185,188,5.428
24,"=","ROBIN THICKE Pretty Lil' Heart f/Lil Way...",1033,"-27",-85,"-24",4.399,"-0.101",81,"805",22,1124,272,5.032
25,"=","TYRESE Stay",903,"+15",76,"+1",5.418,"-0.003",56,"--",25,903,317,5.449
26,"+1","FAT JOE Another Round f/Chris Brown",749,"+15",121,"-9",5.522,"+0.312",50,"184",26,749,166,5.522
27,"+2","WALE Sabotage f/Lloyd",724,"+29",203,"+12",4.262,"+0.099",15,"--",27,724,299,4.262
28,"-2","MINDLESS BEHAVIOR Girls Talkin Bout",721,"-23",-134,"+1",2.579,"+0.027",91,"--",26,898,197,3.611
29,"-1","MONICA Until It's Gone",716,"-8",-325,"+68",3.314,"-0.092",134,"--",15,1566,276,7.91
30,"+2","JENNIFER HUDSON Think Like A Man f/Ne-Yo",668,"+24",202,"+17",2.757,"+0.129",15,"540",30,668,236,2.757
31,"+3","LOVERANCE Up! f/50 Cent",663,"+58",191,"+53",4.489,"+0.305",29,"331",31,663,191,4.489
32,"-2","YOUNG JEEZY SupaFreak f/2 Chainz",662,"-3",57,"-34",5.158,"-0.055",28,"769",30,665,174,5.44
33,"=","J. COLE Nobody's Perfect",625,"+8",49,"+1",3.021,"+0.050",15,"--",32,625,297,3.021
34,"-3","NICKI MINAJ Stupid Stupid",625,"-23",-65,"-46",2.398,"-0.116",31,"--",28,694,331,3.085
35,"+1","ASHANTI The Woman You Love f/Busta",615,"+26",8,"+15",3.107,"-0.017",24,"--",31,615,202,3.394
36,"-1","ESTELLE Thank You",593,"+0",11,"-4",3,"+0.011",115,"590",33,634,84,3.189
37,"=","CASH OUT Cashin Out",582,"+18",135,"-8",1.973,"+0.042",21,"--",37,582,143,1.973
38,"+4","MONICA & BRANDY It All Belongs To Me",564,"+90",405,"+38",3.015,"+0.241",4,"370",38,564,405,3.015
39,"-1","MGK Wild Boy f/Waka Flocka Flame",519,"+0",105,"-45",2.214,"+0.058",32,"198",38,519,171,2.214
40,"-1","MEEK MILL House Party f/Young Chris",492,"-10",-117,"+31",3.051,"+0.170",106,"367",25,847,188,5.703
41,"=","THE-DREAM Roc",483,"+1",35,"-3",2.637,"-0.057",21,"--",40,483,251,2.694
42,"-2","T-PAIN 5 O'clock f/Wiz Khalifa",467,"-17",-131,"+8",2.004,"-0.064",147,"155",4,3130,442,16.639
43,"+1","DRAKE Take Care f/Rihanna",466,"+8",55,"+8",6.716,"-0.078",35,"25",38,466,123,6.794
