"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4420,"+44",600,"-34",30.886,"+0.522",12,1,4420,741,30.886
2,"=","MIGUEL Sure Thing",4250,"-7",-114,"-24",29.913,"+0.064",12,1,4364,460,30.178
3,"=","CHRIS BROWN Look At Me Now",3360,"+0",-90,"+44",24.931,"-0.093",12,2,3494,0,26.238
4,"+1","BIG SEAN My Last f/Chris Brown",3134,"+19",394,"-22",18.974,"-0.028",12,4,3134,461,19.081
5,"-1","YC Racks f/Future",3089,"-47",-322,"-64",17.533,"-0.089",12,4,3411,104,19.707
6,"+1","CHRIS BROWN She Ain't You",2653,"+6",165,"-8",18.621,"-0.083",12,6,2653,278,19.501
7,"+1","MARSHA AMBROSIUS Far Away",2646,"+21",56,"+12",17.055,"+0.137",12,7,2646,287,17.055
8,"-2","NICKI MINAJ Did It On'em",2628,"-20",-262,"+48",14.63,"-0.204",12,5,3129,0,17.338
9,"=","KANYE WEST All Of The Lights",2531,"-34",-251,"-29",18.705,"-0.264",12,7,2818,0,21.956
10,"=","ACE HOOD Hustle Hard",2473,"-8",23,"-8",14.195,"-0.049",12,10,2503,97,14.342
11,"=","WIZ KHALIFA Roll Up",2397,"-30",-427,"+27",12.439,"-0.253",12,6,3062,0,16.439
12,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",2022,"-4",73,"-7",9.178,"+0.057",12,12,2026,87,9.198
13,"=","LLOYD Cupid",1887,"+6",145,"-10",9.987,"+0.250",12,13,1887,155,9.987
14,"+2","LIL WAYNE John f/Rick Ross",1689,"+7",-14,"+9",10.205,"+0.153",12,14,1723,26,10.205
15,"-1","TREY SONGZ Love Faces",1677,"-39",-188,"+6",11.536,"-0.255",12,13,2055,0,12.452
16,"+1","BEYONCE Run The World (Girls)",1625,"+3",173,"-59",8.966,"-0.034",12,16,1625,271,9.235
17,"+1","JAMIE FOXX Best Night Of My Life",1625,"+13",60,"-2",9.995,"+0.099",12,17,1625,311,9.995
18,"-3","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1623,"-80",-367,"-55",11.298,"-0.473",12,12,2135,0,13.815
19,"=","KERI HILSON One Night Stand",1618,"+29",106,"+29",7.975,"+0.128",12,18,1618,167,7.975
20,"=","MARY J. BLIGE Someone To Love Me (Naked)",1346,"+8",21,"+4",7.668,"+0.000",12,20,1370,100,7.668
21,"+2","TREY SONGZ Unusual f/Drake",1264,"+27",380,"-37",9.391,"+0.237",12,21,1264,477,9.391
22,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1254,"-27",-179,"-13",7.566,"-0.149",12,20,1513,0,9.225
23,"+1","TRAVIS PORTER Bring It Back",1204,"-10",-77,"-10",7.032,"-0.020",12,22,1288,0,7.626
24,"+1","K. MICHELLE How Many Times",997,"+17",38,"+26",4.958,"+0.007",12,24,997,106,4.958
25,"+1","LLOYD BANKS I Don't Deserve You f/Jeremi...",987,"+13",46,"+17",6.428,"+0.019",12,25,987,46,6.428
26,"+1","YOUNG JEEZY Ballin f/Lil Wayne",975,"+17",276,"-39",5.348,"+0.032",12,26,975,359,5.348
27,"+1","K' LA All Your Love",930,"+18",74,"+9",3.67,"+0.103",12,27,930,157,3.67
28,"+1","MEEK MILL/RICK ROSS Tupac Back",918,"+10",119,"+0",5.527,"+0.106",12,28,918,380,5.527
