"Title","Artist","Spins"
"Hotline Bling","DRAKE",4552
"The Hills","THE WEEKND",3885
"679 f/Remy Boyz...","FETTY WAP",3764
"Where Ya At f/Drake","FUTURE",3576
"Liquor","CHRIS BROWN",3390
"All Eyes On You f/Minaj/Brown","MEEK MILL",2812
"Planes f/J. Cole","JEREMIH",2770
"Comfortable","K CAMP",2406
"Blase f/Future & Rae Sremmurd","TY DOLLA $IGN",2383
"Back To Back","DRAKE",2326
"Flex","RICH HOMIE QUAN",2319
"No Role Modelz","J. COLE",2289
"Antidote","TRAVI$ SCOTT",2231
"Back Up f/Big Sean","DEJ LOAF",2206
"Just Right For Me","MONICA X LIL WAYNE",2052
"Say It","TORY LANEZ",2031
"I'm Up f/Kid Ink","OMARION",1762
"Come Get Her","RAE SREMMURD",1696
"Don't","BRYSON TILLER",1625
"White Iverson","POST MALONE",1513
"Here","ALESSIA CARA",1412
"Hit The Quan","IHEARTMEMPHIS",1295
"Nothing But Trouble","LIL WAYNE & CHARLIE PUTH",1233
"Finna Get Loose f/P. Williams","PUFF DADDY & THE FAMILY",1210
"Watch Out","2 CHAINZ",1164
"California f/Young Dolph","COLONEL LOUD",1079
"Play No Games","BIG SEAN",1071
"Pipe It Up","MIGOS",1044
"Bout 2 Blow f/Yazz","EMPIRE CAST",923
"We In Da City","YOUNG DRO",875
"Catfish","TAMAR BRAXTON",851
"Get Home f/Kid Ink & Migos","JR CASTRO",831
"Thank Yo Momma","MALACHIAE WARREN",822
"Sorry f/Chris Brown","RICK ROSS",773
"Everywhere I Go f/MC Beezy","DJ CHOSE",735
"Bottom Of The Bottle","CURREN$Y",682
"Jumpman","DRAKE & FUTURE",681
"Again","FETTY WAP",662
"About You","TREY SONGZ",661
"I Know There's Gonna Be (Good","YOUNG THUG/JAMIE XX F/POPCAAN",623
"These Walls f/Bilal, Anna Wise","KENDRICK LAMAR",612
"$ave Dat Money","LIL DICKY",597
"Sauce","LIL GEORGE",597
"Classic","VEDO",534
"Church","BJ THE CHICAGO KID",518
"Why I Do It f/Lil Wayne","AUGUST ALSINA",475
"Wonderful f/TyDolla Sign","CASEY VEGGIES",400
"Saturday","STEPH LECOR",395
"Trini Dem Girls","NICKI MINAJ",395
"Body On Me f/Chris Brown","RITA ORA",391
