"Title","Artist","Spins"
"Bag Of Money f/Rick ...","WALE",3857
"No Lie f/Drake","2 CHAINZ",3845
"Amen f/Drake & Jerem...","MEEK MILL",3513
"Lemme See f/Rick Ros...","USHER",3099
"Adorn","MIGUEL",2891
"Mercy f/Big Sean/Pus...","KANYE WEST",2818
"Turn On The Lights","FUTURE",2700
"Enough Of No Love f/...","KEYSHIA COLE",2500
"Heart Attack","TREY SONGZ",2292
"Put It Down f/Chris ...","BRANDY",2277
"2 Reasons /T.I.","TREY SONGZ",2266
"Work Hard, Play Hard","WIZ KHALIFA",2187
"Pop That f/Rick Ross","FRENCH MONTANA",2158
"Lazy Love","NE-YO",1659
"I Don't Like f/Lil R...","CHIEF KEEF",1633
"Dance For You","BEYONCE",1622
"My Homies Still f/Bi...","LIL WAYNE",1569
"Dive In","TREY SONGZ",1406
"Let's Talk f/Rick Ro...","OMARION",1318
"Touch 'N You f/Usher","RICK ROSS",1174
"Thinking About You","FRANK OCEAN",1166
"Till I Die f/Wiz Kha...","CHRIS BROWN",1035
"Birthday Song f/Kany...","2 CHAINZ",977
"I Wish You Would","DJ KHALED",966
"Mirror f/Lil Wayne","BOBBY V",750
"Sweet Love","CHRIS BROWN",724
"Crew Love f/The Week...","DRAKE",687
"Dope Chick f/Pusha T","THE-DREAM",680
"Beez In The Trap f/2...","NICKI MINAJ",680
"Do It f/K-Camp","MYKKO MONTANA",673
"Ice f/Lil Wayne","KELLY ROWLAND",646
"Big Booty","CA$H OUT",560
"Snapbacks & Tattoos","DRIICKY GRAHAM",558
"I Don't Care","ELLE VARNER",546
"Val Venis","KING L",537
"Tell Her Again","STERLING SIMMS",537
"New Day f/Dr.Dre & A...","50 CENT",534
"Go Get It","T.I.",534
"Bands A Make Her Dan...","JUICY J",520
"Triumphant (Get 'Em)...","MARIAH CAREY",480
"Swimming Pools (Dran...","KENDRICK LAMAR",468
"My Moment f/2 Chainz","DJ DRAMA",427
"Enough Said","AALIYAH/DRAKE",425
"Born Stunna f/Rick R...","BIRDMAN",422
"In And Out","MARCUS CANTY",417
"I Love Girls f/Tyga","PLEASURE P",395
"Diced Pineapples f/D...","RICK ROSS",393
"New God Flow","PUSHA T & KANYE WEST",374
"Legal","KRUSHAI",315
"We Love","RAY LAVENDER",302
