"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
40,"+2","ESTELLE Break My Heart f/Rick Ross",484,"+18",133,"+8",2.975,"-0.018",26,40,484,133,2.993
41,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",480,"+10",76,"+12",3.143,"+0.028",40,39,503,104,3.879
42,"+1","K. MICHELLE How Many Times",453,"-10",-264,"+56",2.087,"-0.054",40,24,1030,106,4.983
43,"+3","BOBBY V Grab Somebody f/Twista",440,"+4",29,"-2",2.291,"+0.032",14,43,440,216,2.291
44,"-4","SNOOP DOGG Platinum f/R. Kelly",432,"-39",-186,"-17",1.485,"-0.148",40,31,799,112,3.192
45,"+2","GORILLA ZOE Twisted f/Lil Jon",400,"-24",-143,"-18",1.441,"-0.078",40,34,712,129,2.596
46,"+4","ACE HOOD Go & Get It",380,"+37",169,"+32",1.9,"+0.093",4,46,380,169,1.9
47,"+2","JILL SCOTT So In Love f/Anthony Hamilton",347,"+1",13,"-4",2.34,"-0.031",17,47,347,119,2.476
48,"--","KIRK FRANKLIN I Smile",250,"--",-14,"--",1.554,"--",24,46,294,42,1.749
49,"--","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",242,"--",106,"--",0.892,"--",1,49,242,106,0.892
50,"--","JENNIFER LOPEZ I'm Into You f/Lil Wayne",213,"--",-83,"--",0.692,"--",34,40,442,38,1.57
