"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","JAY Z & KANYE WEST Otis f/Otis Redding",3596,-54,-213,-31,23.804,-0.12,62,"48",1,3830,1048,24.559
2,"+1","BEYONCE Best Thing I Never Had",3463,35,-11,97,20.235,0.308,108,"72",2,3535,520,21.086
3,"-1","MIGUEL Quickie",3456,13,69,48,22.077,-0.236,98,"168",2,3628,553,23.786
4,"=","BIG SEAN Marvin & Chardonnay",3419,3,46,-15,21.144,-0.16,81,"46",3,3422,552,21.495
5,"=","LIL WAYNE How To Love",3182,1,-187,47,20.098,0.018,110,"18",1,4266,891,27.756
6,"+1","DRAKE Headlines",3106,50,354,-18,21.547,0.258,45,"28",6,3106,686,21.547
7,"-1","DJ KHALED I'm On One f/Drake, Rick Ross",3088,4,-128,55,23.235,0.093,127,"52",1,4543,989,32.584
8,"=","LIL WAYNE She Will f/Drake",2823,54,306,1,18.646,0.332,38,"313",8,2823,954,18.646
9,"=","WALE That Way f/Jeremih & Rick Ross",2668,49,259,17,16.575,0.319,91,"185",9,2668,421,16.575
10,"=","DRAKE Marvin's Room",2425,22,-20,45,18.624,-0.001,87,"66",8,2476,460,19.185
11,"+1","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",2400,80,388,79,14.611,0.482,60,"135",11,2400,388,14.611
12,"-1","CHRIS BROWN Wet The Bed",2348,21,162,-6,16.021,-0.057,57,"285",11,2348,405,16.078
13,"=","KELLY ROWLAND Motivation f/Lil Wayne",1973,-78,-318,-77,15.599,-0.622,133,"62",1,4671,741,34.283
14,"=","NICKI MINAJ Super Bass",1683,-60,-365,-9,9.093,-0.248,104,"25",4,3412,554,20.752
15,"=","JAY Z & KANYE WEST N***** In Paris",1644,90,544,-14,13.469,0.522,22,"--",15,1644,594,13.469
16,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1525,-16,-357,94,9.806,-0.141,133,"336",9,2490,303,17.864
