"Title","Artist","Spins"
"Earned It","THE WEEKND",4158
"Trap Queen","FETTY WAP",3967
"Post To Be f/Chris Brown&Jhene","OMARION",3750
"Blessings f/Drake","BIG SEAN",3739
"Tho Sum Mo f/Nicki Minaj","RAE SREMMURD",3450
"Truffle Butter f/Drake...","NICKI MINAJ",3097
"I Bet","CIARA",2618
"All Day f/A.Kingd./P.McCartney","KANYE WEST F/T.LONDON",2610
"F*ck Up Some Commas","FUTURE",2608
"Slow Motion","TREY SONGZ",2529
"The Matrimony f/Usher","WALE",2485
"Lil Bit","K CAMP",2102
"Flicka Da Wrist","CHEDDA DA CONNECT",1817
"Ayo","CHRIS BROWN & TYGA",1779
"Feeling Myself f/Beyonce","NICKI MINAJ",1639
"Bitch Better Have My Money","RIHANNA",1637
"One Time","MIGOS",1564
"Wet Dreamz","J. COLE",1487
"King Kunta","KENDRICK LAMAR",1442
"Private Show f/Chris Brown","T.I.",1428
"That's My S**t","THE-DREAM",1384
"I Don't Get Tired (#IDGT)","KEVIN GATES",1359
"You Changed Me f/Chris Brown","JAMIE FOXX",1237
"Classic Man","JIDENNA",1235
"Flex","RICH HOMIE QUAN",1078
"Be Real f/Dej Loaf","KID INK",987
"It's Not My Fault f/T.I.","ANTHONY LEWIS",956
"Tell Em f/Young Thug & RH Quan","RICH GANG",885
"Planes f/J. Cole","JEREMIH",845
"Good Enough f/Jussie Smollett","EMPIRE CAST",717
"Monster","MEEK MILL",703
"See You Again f/Charlie Puth","WIZ KHALIFA",681
"Don't Kill The Fun","SEVYN STREETER",637
"Uptown Funk f/Bruno Mars","MARK RONSON",623
"Somebody f/Jeremih","NATALIE LA ROSE",548
"Ratchet Commandments","TINK",534
"Mind Right","TK N CASH",526
"Hard To Do","K. MICHELLE",519
"Energy","DRAKE",512
"Doo Doo","TROY AVE",491
"Somebody Else","RICO LOVE",468
"Apparently","J. COLE",432
"Like Me f/Jeremih","LIL DURK",431
"Pulled Up f/2 Chainz","YOUNG DOLPH",431
"Peaches & Cream","SNOOP DOGG",419
"Dumb S**t","TYRESE",393
"Make Sum Shake","COOL AMERIKA",356
"Yoga","JANELLE MONAE & JIDENNA",338
"Double Tap f/2 Chainz","JORDIN SPARKS",313
"Choices","E-40",299
