"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","JAY Z & KANYE WEST N***** In Paris",4112,-5,-44,-18,28.127,-0.058,75,"21",1,4191,624,29.177
2,"=","BEYONCE Party f/Kanye & Andre",4039,54,311,9,25.83,0.303,77,"213",2,4039,708,25.83
3,"=","LIL WAYNE She Will f/Drake",3600,-59,-117,-54,26.038,-0.479,91,"66",1,4043,954,29.033
4,"=","DRAKE Headlines",3551,-26,-32,-30,25.509,-0.208,98,"26",1,3923,686,27.599
5,"=","CHRIS BROWN Wet The Bed",3101,-49,-154,-29,18.714,-0.386,110,"365",5,3444,405,22.308
6,"=","WALE That Way f/Jeremih & Rick Ross",3081,-35,-154,20,22.316,-0.499,144,"--",3,3726,421,25.014
7,"=","BIG SEAN Marvin & Chardonnay",2658,-34,-130,-20,17.881,-0.217,134,"95",1,3834,552,25.854
8,"=","ACE HOOD Body 2 Body f/Chris Brown",2602,-27,-25,-72,19.03,0.002,117,"--",8,2640,389,19.03
9,"=","WALE Lotus Flower Bomb f/Miguel",2371,68,412,7,17.176,0.577,32,"--",9,2371,550,17.176
10,"+1","T-PAIN 5 O'clock f/Wiz Khalifa",2341,76,329,65,13.553,0.499,49,"13",10,2341,382,13.553
11,"-1","J. COLE Workout",2285,6,212,-35,12.819,0.04,105,"35",9,2285,358,12.906
12,"=","BIG SEAN Dance (A$$)",2084,56,415,1,15.02,0.359,45,"--",12,2084,415,15.02
13,"=","FUTURE Tony Montana",1890,0,57,-43,8.6,-0.08,100,"--",12,1909,304,9.23
14,"=","RICK ROSS You The Boss f/Nicki Minaj",1809,92,534,35,11.824,0.269,34,"152",14,1809,534,11.824
15,"=","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",1627,-47,-669,81,10.196,-0.368,113,"181",7,2975,388,18.738
16,"=","ELLE VARNER Only Wannna Give It To You",1616,25,102,5,9.259,0.347,57,"--",16,1616,293,9.259
17,"=","DRAKE Marvin's Room",1509,-15,-261,-4,12.618,-0.105,140,"129",8,2476,460,19.185
18,"=","BEI MAEJOR Trouble f/J. Cole",1414,21,204,-1,6.843,0.02,67,"253",18,1414,205,6.843
19,"=","JAY Z & KANYE WEST Otis f/Otis Redding",1330,-40,-131,-18,11.844,-0.262,115,"125",1,3830,1048,24.559
20,"=","MEEK MILL I'm A Boss f/Rick Ross",1314,-14,-71,5,7.134,0.228,103,"413",12,1825,319,9.763
21,"+1","DRAKE Make Me Proud f/Nicki Minaj",1264,61,328,13,8.251,0.329,21,"38",21,1264,363,8.251
22,"-1","T.I. I'm Flexin f/Big K.R.I.T.",1213,6,2,24,7.018,0.109,38,"557",20,1237,420,7.018
23,"+1","MONICA Until It's Gone",1105,24,166,-8,5.936,0.191,36,"--",23,1105,276,5.936
24,"+1","RED CAFE Fly Together f/Rick Ross",1089,15,158,-3,4.896,0.07,59,"616",24,1089,259,4.896
25,"-2","MIGUEL Quickie",1073,-45,-304,20,7.663,-0.309,151,"578",1,3628,553,23.786
26,"=","BIRDMAN Y.U. Mad f/Nicki Minaj",1068,24,5,31,3.96,0.048,52,"--",24,1082,386,4.484
27,"+1","WAKA FLOCKA FLAME Round Of Applause f/Dr...",998,44,301,-4,6.156,0.24,24,"333",27,998,305,6.156
28,"-1","VERSE SIMMONDS Boo Thang f/Kelly Rowland",998,-36,-113,-5,4.368,-0.133,119,"--",21,1233,244,5.463
29,"=","MELANIE FIONA 4 AM",956,23,56,9,4.139,0.124,74,"543",26,956,209,4.139
30,"=","PHYLLISIA I Love You f/Yung Joc",850,4,18,23,2.656,-0.025,70,"--",28,873,176,3.048
31,"+1","MARIO The Walls f/Fabolous",779,5,-33,12,3.663,-0.018,43,"--",31,819,271,3.681
32,"+1","ROSCOE DASH Good Good Night",776,41,86,51,3.343,0.128,53,"187",32,776,207,3.343
33,"+4","J. COLE Can't Get Enough f/Trey Songz",756,68,275,41,5.695,0.476,14,"--",33,756,275,5.695
34,"-3","NICKI MINAJ Fly f/Rihanna",747,-60,-365,-13,5.075,-0.194,72,"37",18,1352,389,9.546
35,"-1","KIRKO BANGZ Drank In My Cup",732,20,103,9,2.931,0.109,40,"496",34,732,196,2.931
36,"-1","2 CHAINZ Spend It",713,16,63,16,4.055,0.151,93,"--",34,713,111,4.116
37,"-1","MARSHA AMBROSIUS Late Nights & Early Mor...",687,-4,-47,-11,4.052,0.041,88,"--",22,1099,288,6.294
39,"-1","JACOB LATIMORE Like 'Em All f/Issa",682,10,26,6,2.985,0.098,46,"--",34,684,242,2.985
38,"+1","BEYONCE Countdown",682,36,150,26,5.569,0.106,29,"77",38,682,150,5.569
40,"+1","YOUNG JEEZY F.A.M.E. f/T.I.",526,33,60,38,2.279,-0.002,30,"--",40,526,280,2.54
41,"-1","J. DASH WOP",515,-7,16,5,1.355,0.024,68,"226",36,561,135,1.355
42,"+1","B.O.B Strange Clouds f/Lil Wayne",465,14,89,-5,2.561,-0.053,10,"80",42,465,119,2.632
43,"+1","ESTELLE Thank You",445,3,50,-6,2.114,0.035,17,"675",43,445,84,2.294
44,"-2","HAMILTON PARK Thing Called Us",441,-30,-110,-29,1.44,-0.08,126,"--",22,1024,182,3.794
45,"=","LIL WAYNE Mirror f/Bruno Mars",435,11,218,-28,1.403,0.075,6,"257",45,435,293,1.403
46,"=","MARY J. BLIGE Mr. Wrong",425,29,227,-4,4.017,0.146,4,"288",46,425,231,4.017
47,"=","MR SIPP Goin' Ham f/Future",341,-2,47,-7,0.551,-0.021,6,"--",47,343,68,0.609
48,"=","TYGA Still Got It f/Drake",339,-1,7,-3,1.2,-0.068,15,"772",46,347,211,1.598
49,"=","PROBLEM Last Love",326,5,76,2,0.889,0.042,2,"--",49,326,76,0.889
50,"=","YO GOTTI Single",325,4,-18,5,1.232,-0.029,13,"301",46,351,91,1.466
