"Title","Artist","Spins"
"7/11","BEYONCE",4286
"I Don't F**k With You f/E-40","BIG SEAN",4194
"Only f/Drake, Lil Wayne","NICKI MINAJ",3857
"The Body f/Jeremih","WALE",3143
"I Don't Mind f/Juicy J","USHER",2903
"Try Me","DEJ LOAF",2868
"No Type","RAE SREMMURD",2623
"She Knows f/Juicy J","NE-YO",2494
"New Flame f/Usher & Rick Ross","CHRIS BROWN",2434
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",2423
"Hold You Down f/Chris Brown...","DJ KHALED",2390
"Tuesday f/Drake","I LOVE MAKONNEN",2361
"Let Me Know f/Future","TAMAR BRAXTON",2325
"Apparently","J. COLE",2305
"CoCo","O.T. GENASIS",1968
"How About Now","DRAKE",1965
"Ayo","CHRIS BROWN & TYGA",1904
"Truffle Butter f/Drake...","NICKI MINAJ",1872
"Love 'Em All","K. MICHELLE",1811
"Not For Long f/Trey Songz","B.O.B",1723
"Tho Sum Mo f/Nicki Minaj","RAE SREMMURD",1458
"No Love","AUGUST ALSINA",1240
"Good Lovin f/Miguel","LUDACRIS",1203
"Feeling Myself f/Beyonce","NICKI MINAJ",1107
"Don't Kill The Fun","SEVYN STREETER",1089
"Mind Right","TK N CASH",1052
"Right Back f/Jeezy, Young Thug","DJ DRAMA",1033
"G' S**t f/Young Jeezy","T.I.",897
"Hell Of A Night","SCHOOLBOY Q",875
"Preach","YOUNG DOLPH",823
"Can't Trust Thots f/F. Montana","WASH",804
"Earned It","THE WEEKND",683
"Mamacita f/Rich Homie Quan","TRAVIS SCOTT",636
"My Main f/Ty Dolla $ign","MILA J",601
"Only One f/Paul McCartney","KANYE WEST",586
"Awwsome","SHY GLIZZY",570
"Like A Man f/Rich Homie Quan","BOOSIE BADAZZ",527
"Spending The Night Alone","ADRIAN MARCEL",526
"Backflip f/YG & IAMSU","CASEY VEGGIES",512
"Somebody Else","RICO LOVE",511
"U Guessed It f/2 Chainz","OG MACO",506
"DnF","P. REIGN",414
"Trap Queen","FETTY WAP",407
"Body Language f/Usher/Tinashe","KID INK",391
"I Bet","CIARA",385
"Ain't Goin' Nowhere f/B.o.B","FRENCHIE",355
"Tattoo f/Jeremih","GILLIE DA KID",337
"Bad Chick","FRENCH MONTANA",333
"Collide f/Tyga","JUSTINE SKYE",320
"It's Not My Fault f/T.I.","ANTHONY LEWIS",283
