"Title","Artist","Spins"
"Swimming Pools (Dran...","KENDRICK LAMAR",3781
"Adorn","MIGUEL",3514
"Bands A Make Her Dan...","JUICY J",3392
"No Worries f/Detail","LIL WAYNE",3334
"Clique f/Big Sean & ...","KANYE WEST",3115
"Thinking About You","FRANK OCEAN",3041
"Diced Pineapples f/D...","RICK ROSS",2885
"Ice f/Lil Wayne","KELLY ROWLAND",2641
"Don't Judge Me","CHRIS BROWN",2401
"Pop That f/Rick Ross","FRENCH MONTANA",2216
"Birthday Song f/Kany...","2 CHAINZ",2120
"I'm Different","2 CHAINZ",2080
"Ball f/Lil Wayne","T.I.",2072
"Young And Gettin It ...","MEEK MILL",1952
"Wicked Games","THE WEEKND",1946
"Diamonds","RIHANNA",1911
"Representin' f/Kelly...","LUDACRIS",1904
"Dive In","TREY SONGZ",1882
"Remember You f/The W...","WIZ KHALIFA",1777
"Neva End f/Kelly Row...","FUTURE",1638
"Sorry","CIARA",1543
"Guap","BIG SEAN",1296
"Trust And Believe","KEYSHIA COLE",1172
"Celebration f/Chris ...","GAME",1155
"Girl On Fire","ALICIA KEYS",1056
"Do You","MIGUEL",1009
"Hold Up f/Wale","CA$H OUT",944
"F**kin Problems f/Dr...","A$AP ROCKY",878
"Love Sosa","CHIEF KEEF",846
"All Gold Everything","TRINIDAD JAMES",822
"M.I.A. f/Wale","OMARION",717
"Get Right","YOUNG JEEZY",634
"Dive","USHER",610
"The Blues","TITO LOPEZ",603
"Need Your Love","ACE HOOD",585
"Brand New Me","ALICIA KEYS",549
"Don't Make Em Like Y...","NE-YO",536
"Check","YO GOTTI",502
"My Moment f/2 Chainz","DJ DRAMA",471
"Poetic Justice f/Dra...","KENDRICK LAMAR",464
"Who Booty f/French M...","JONN HART",459
"Special Delivery","BRIDGET KELLY",452
"She Don't Put It Dow...","JOE BUDDEN",449
"Smart Girl (Dumb Boo...","TEX JAMES",449
"Wildest Dreams","BRANDY",446
"Freedom","NICKI MINAJ",421
"Models & Bottles (Le...","DJ KHALED",357
"Poppin' Off","WATCH THE DUCK",345
"I Like It","SEVYN STREETER",314
"Used By You","MARCUS CANTY",297
