"Title","Artist","Spins"
"Lifestyle f/Young Thug","RICH GANG",4163
"New Flame f/Rick Ross","CHRIS BROWN",4116
"0 To 100/The Catch Up","DRAKE",3866
"Flawless","BEYONCE",3797
"Don't Tell 'Em f/YG","JEREMIH",3703
"Studio","SCHOOLBOY Q",3338
"Hot Boy","BOBBY SHMURDA",2820
"No Flex Zone","RAE SREMMURD",2698
"About The Money f/Young Thug","T.I.",2571
"Hold You Down f/C. Brown...","DJ KHALED",2293
"Seen It All f/Jay Z","JEEZY",2253
"Handsome And Wealthy","MIGOS",2201
"Believe Me f/Drake","LIL WAYNE",1978
"Rich f/August Alsina","KIRKO BANGZ",1886
"No Mediocre f/Iggy Azalea","T.I.",1655
"Anaconda","NICKI MINAJ",1611
"Made Me","SNOOTIE WILD",1597
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",1592
"Errrbody","YO GOTTI",1441
"Buy The World f/Lil Wayne","MIKE WILL MADE-IT",1408
"i","KENDRICK LAMAR",1390
"24 Hours","TEEFLII",1328
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",1112
"She Came To Give It To You","USHER",1101
"Fancy f/Charli XCX","IGGY AZALEA",996
"Maybe f/Pusha T & Yo Gotti","TEYANA TAYLOR",994
"Latch f/Sam Smith","DISCLOSURE",895
"Blessing","K CAMP",875
"Don't Panic","FRENCH MONTANA",864
"No Love","AUGUST ALSINA",769
"You & I (Nobody In The World)","JOHN LEGEND",747
"Low f/Nicki Minaj, Lil Bibby","JUICY J",743
"Tuesday f/Drake","I LOVE MAKONNEN",742
"Don't Wanna Dance f/A$AP Ferg","ELLE VARNER",722
"Whole Damn Year","MARY J. BLIGE",664
"SmartPhones","TREY SONGZ",578
"Or Nah f/Problem, Too Short","GAME",570
"The Body f/Jeremih","WALE",563
"Dranking Patna","T-PAIN",559
"The Pressure","JHENE AIKO",558
"Stay With Me","SAM SMITH",541
"That's Me Right There","JASMINE V",501
"Everywhere We Go f/K Camp","A-1 THE SUPERGROUP",490
"Let's Get It","CA$H OUT F/WIZ, TY DOLLA $IGN",474
"All I Need Is You","LECRAE",417
"Pretend f/A$AP Rocky","TINASHE",414
"Pretty Gang f/Fabolous","RED CAFE",405
"She Knows f/Juicy J","NE-YO",403
"Grindin f/Drake","LIL WAYNE",368
"Do It To Ya f/TeeFLii","YG",356
