"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE The Motto f/Lil Wayne",4039,9,80,-44,29.353,0.205,91,"17",1,4039,755,29.353
2,"=","CHRIS BROWN Strip f/Kevin McCall",3634,8,-5,2,24.339,-0.207,88,"63",2,3644,434,24.945
3,"=","TYGA Rack City",3541,3,138,-38,20.085,-0.257,83,"18",3,3541,726,20.775
4,"=","BEYONCE Love On Top",3193,28,604,-56,21.804,0.378,53,"--",4,3193,660,21.804
5,"=","WALE Lotus Flower Bomb f/Miguel",2970,-53,-269,-42,22.947,-0.208,141,"185",1,4405,550,29.754
6,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",2897,-88,-500,-49,18.143,-0.469,97,"215",1,3789,635,22.939
7,"=","DRAKE Make Me Proud f/Nicki Minaj",2852,-42,-261,34,20.205,-0.427,130,"96",1,4265,505,28.828
8,"=","MELANIE FIONA 4 AM",2566,2,-95,8,15.175,0.149,183,"139",7,2669,533,15.175
9,"=","MARY J. BLIGE Mr. Wrong",2432,-5,54,7,13.008,0.077,113,"--",9,2443,307,13.18
10,"=","TREY SONGZ Sex Ain't Better Than Love",2341,18,172,-9,16.297,0.182,52,"343",10,2341,469,16.297
11,"=","DIGGY Do It Like You f/Jeremih",2320,29,136,39,13.939,0.211,104,"227",10,2320,351,13.939
12,"=","RIHANNA Talk That Talk f/Jay-Z",2115,-4,55,1,13.104,0.036,46,"66",12,2127,549,13.104
13,"=","J. COLE Can't Get Enough f/Trey Songz",2110,8,-135,54,16.03,0.189,123,"--",4,3048,459,19.366
14,"=","FUTURE Magic f/T.I.",1962,36,306,6,9.72,0.339,47,"120",14,1962,343,9.72
15,"=","KIRKO BANGZ Drank In My Cup",1937,15,111,-35,12.241,0.221,149,"92",14,1937,305,12.241
16,"=","RICK ROSS You The Boss f/Nicki Minaj",1662,-9,-115,32,10.757,-0.036,143,"516",3,3659,534,22.449
17,"=","TRAVIS PORTER Ayy Ladies f/Tyga",1599,42,245,8,9.283,0.315,44,"115",17,1599,378,9.283
18,"=","USHER Climax",1582,79,827,-47,9.425,0.222,12,"40",18,1582,874,9.425
19,"=","JAY Z & KANYE WEST Gotta Have It",1439,-40,-390,20,9.765,-0.262,88,"111",11,2245,497,13.57
20,"=","BEYONCE Countdown",1425,-37,-401,30,9.391,-0.175,138,"255",9,2476,505,15.947
21,"=","FRENCH MONTANA Shot Caller",1406,4,-52,8,6.069,0.007,57,"687",20,1465,305,7.031
22,"+1","FAT JOE Another Round f/Chris Brown",1238,44,296,-11,7.584,0.174,61,"143",22,1238,398,7.584
23,"-1","WAKA FLOCKA FLAME Round Of Applause f/Dr...",1227,-26,-218,3,6.599,-0.052,133,"131",12,2156,306,13.13
24,"=","MONICA & BRANDY It All Belongs To Me",1107,15,189,-58,4.939,0.065,15,"1003",24,1107,595,4.939
25,"=","LOVERANCE Up! f/50 Cent",1106,45,256,6,6.024,0.128,40,"174",25,1106,335,6.024
26,"=","WALE Sabotage f/Lloyd",1104,59,307,48,6.391,0.364,26,"--",26,1104,307,6.391
27,"=","TYRESE Stay",1008,3,52,14,6.062,-0.041,67,"--",24,1008,317,6.112
28,"=","JENNIFER HUDSON Think Like A Man f/Ne-Yo",824,-1,36,-20,3.334,-0.013,26,"129",28,825,237,3.414
29,"=","CASH OUT Cashin Out",810,18,157,2,3.185,0.091,32,"--",29,810,157,3.185
30,"=","J. COLE Nobody's Perfect",798,28,118,18,3.947,0.138,26,"--",30,798,297,3.947
31,"+2","RIHANNA Birthday Cake",767,43,562,-19,9.267,0.357,6,"67",31,767,687,9.267
32,"-1","MIGUEL Girls Like You",696,-48,-333,-12,3.797,-0.274,107,"--",21,1185,188,5.668
33,"-1","ROBIN THICKE Pretty Lil' Heart f/Lil Way...",693,-34,-231,9,3.548,-0.048,92,"422",22,1124,272,5.032
34,"+2","YOUNG JEEZY Leave You Alone f/Ne-Yo",681,62,431,25,4.296,0.417,6,"673",34,681,431,4.296
35,"-1","ASHANTI The Woman You Love f/Busta",681,10,5,19,3.372,0.039,35,"--",31,702,202,3.406
36,"-1","YOUNG JEEZY SupaFreak f/2 Chainz",680,11,-3,14,5.172,0.255,39,"559",30,686,174,5.44
37,"=","MGK Wild Boy f/Waka Flocka Flame",626,18,63,8,2.551,0.119,43,"141",37,626,171,2.551
38,"=","ESTELLE Thank You",602,1,-3,0,3.22,-0.052,126,"410",33,634,84,3.405
