"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4460,"-9",100,"-107",31.892,"+0.082",61,1,4494,989,32.01
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",4237,"+5",97,"-59",31.084,"+0.089",67,1,4671,741,34.283
3,"=","LIL WAYNE How To Love",3990,"+57",285,"-33",25.592,"+0.359",44,3,3990,891,25.592
4,"=","BIG SEAN My Last f/Chris Brown",3630,"-54",-148,"-121",25.118,"-0.076",67,2,3871,461,26.108
5,"=","CHRIS BROWN She Ain't You",3459,"-10",38,"-59",23.506,"-0.135",67,4,3708,630,25.447
6,"=","MIGUEL Sure Thing",3262,"-34",7,"-98",24.698,"-0.260",67,1,4364,460,30.251
7,"=","TREY SONGZ Unusual f/Drake",3126,"+52",259,"-4",20.592,"+0.377",67,7,3126,477,20.592
8,"=","RIHANNA Man Down",2423,"+43",270,"-25",15.524,"+0.133",67,8,2423,421,15.524
9,"+2","NICKI MINAJ Super Bass",2222,"+24",247,"-95",14.317,"+0.179",38,9,2222,554,14.317
10,"=","YOUNG JEEZY Ballin f/Lil Wayne",2190,"-44",69,"-89",12.939,"-0.250",67,9,2234,359,13.189
11,"-2","LLOYD Cupid",2188,"-78",-278,"-98",11.151,"-0.666",67,7,2694,335,14.796
12,"=","MARSHA AMBROSIUS Far Away",1881,"-50",-225,"-85",10.887,"-0.394",67,5,3066,397,19.884
13,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1763,"+3",75,"-65",13.67,"-0.142",67,12,1763,303,13.812
14,"=","BEYONCE Best Thing I Never Had",1756,"+54",322,"-10",10.564,"+0.528",42,14,1756,481,10.564
15,"=","WIZ KHALIFA On My Level f/Too Short",1665,"+3",182,"-37",9.745,"-0.003",53,15,1665,356,9.748
16,"+2","FRANK OCEAN Novacane",1616,"+21",169,"-24",10.723,"+0.006",59,16,1616,240,10.723
17,"=","MIGUEL Quickie",1605,"-5",209,"-97",10.187,"-0.122",32,17,1610,553,10.309
18,"-2","ACE HOOD Hustle Hard",1602,"-46",-111,"-22",11.355,"-0.384",67,7,2503,97,14.627
19,"+1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1308,"+35",181,"+29",7.443,"+0.383",67,19,1308,363,7.443
