"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE How To Love",4246,10,23,44,27.756,0.114,63,"6",1,4266,891,27.756
2,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4229,2,-203,22,30.961,0.036,80,"25",1,4543,989,32.584
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",3814,-32,-218,-15,28.751,-0.253,86,"35",1,4671,741,34.283
4,"=","CHRIS BROWN She Ain't You",3150,-3,-164,21,21.978,0.072,86,"50",4,3708,630,25.447
5,"=","NICKI MINAJ Super Bass",3099,19,265,-21,18.629,-0.005,57,"8",5,3099,554,18.634
6,"=","BIG SEAN My Last f/Chris Brown",2898,-61,-266,-68,21.634,-0.132,86,"103",2,3871,461,26.108
7,"=","TREY SONGZ Unusual f/Drake",2888,-35,-186,-1,19.432,-0.209,86,"417",6,3159,477,20.6
8,"=","MIGUEL Sure Thing",2883,5,-48,38,23.347,0.3,86,"85",1,4364,460,30.251
9,"=","RIHANNA Man Down",2704,-22,38,-76,16.483,-0.177,86,"143",8,2726,421,17.159
10,"=","BEYONCE Best Thing I Never Had",2591,-12,104,-89,15.579,-0.042,61,"20",10,2632,520,15.674
11,"+1","MIGUEL Quickie",2298,29,214,2,15.097,0.287,51,"210",11,2298,553,15.097
12,"-1","LUPE FIASCO Out Of My Head f/Trey Songz",2297,27,217,-14,16.606,-0.183,86,"77",11,2297,303,16.903
13,"+2","JAY Z & KANYE WEST Otis f/Otis Redding",1775,108,683,97,14.527,0.631,15,"22",13,1775,1048,14.527
14,"-1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1769,2,142,-29,11.078,-0.012,86,"221",13,1769,363,11.09
15,"-1","FRANK OCEAN Novacane",1650,-30,-68,-26,9.159,-0.226,78,"364",14,1747,240,10.925
16,"=","BIG SEAN Marvin & Chardonnay",1629,-4,159,-65,11.845,0.184,34,"84",16,1633,552,11.845
17,"+1","WIZ KHALIFA On My Level f/Too Short",1591,-26,-136,-19,7.856,-0.424,72,"827",14,1733,356,10.111
18,"-1","YOUNG JEEZY Ballin f/Lil Wayne",1537,-82,-301,-57,7.967,-0.281,86,"537",9,2234,359,13.189
19,"=","DRAKE Marvin's Room",1326,31,400,-17,9.757,0.124,40,"24",19,1326,417,9.757
20,"=","WALE That Way f/Jeremih & Rick Ross",1283,-2,18,-27,7.716,0.044,44,"345",19,1292,373,8.03
21,"=","YO GOTTI We Can Get It On",1137,-27,-98,-6,5.602,-0.117,86,"--",18,1286,183,6.7
22,"=","LLOYD Cupid",1072,-55,-355,-13,4.652,-0.112,86,"--",7,2694,335,14.796
23,"=","ESTELLE Break My Heart f/Rick Ross",1003,13,73,-9,6.435,0.102,72,"927",21,1003,200,6.814
24,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",885,25,66,28,3.416,0.205,47,"155",23,885,177,3.416
25,"=","JENNIFER HUDSON No One Gonna Love You",779,11,-46,9,3.809,0.156,66,"887",25,825,271,3.911
26,"+2","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",768,34,357,-2,4.371,0.038,13,"289",26,768,359,4.371
27,"-1","CJ HILTON So Fresh f/Nas",737,-12,23,-28,3.291,-0.117,34,"--",26,749,282,3.474
28,"+2","MONICA Anything f/Rick Ross & Lil Kim",726,36,204,30,5.771,0.355,21,"246",28,726,221,5.771
29,"=","MAINO Let It Fly (Hands In The Air)",724,12,61,7,3.227,0.071,40,"953",28,724,224,3.227
30,"-3","BIG K.R.I.T. Country Sh**",718,-24,-126,-9,1.885,-0.048,82,"--",22,907,277,3.22
31,"+1","CHRIS BROWN Wet The Bed",684,38,365,1,4.079,0.222,10,"--",31,684,365,4.079
32,"-1","LIL WAYNE John f/Rick Ross",638,-9,51,-23,6.461,-0.165,86,"172",14,1723,74,10.408
33,"=","DJ KHALED It Ain't Over f/Mary J. Blige",628,11,106,-1,3.139,0.038,18,"--",31,628,239,3.139
34,"=","HAMILTON PARK Thing Called Us",588,-2,32,-4,2.674,-0.042,26,"--",31,590,182,2.716
35,"=","GAME Pot Of Gold f/Chris Brown",556,1,51,-3,2.214,0.113,20,"268",34,556,333,2.214
36,"=","SEAN GARRETT In Da Box f/Rick Ross",554,4,3,-7,1.625,0.048,73,"--",32,720,176,3.294
37,"+1","VERSE SIMMONDS Boo Thang f/Kelly Rowland",546,10,92,2,2.407,0.1,19,"--",37,546,244,2.407
38,"-1","ACE HOOD Body 2 Body f/Chris Brown",544,6,142,-26,2.807,-0.042,17,"322",37,544,182,2.849
39,"+1","LEDISI Pieces Of Me",501,6,-17,4,1.986,0.033,43,"--",36,522,213,2.199
40,"-1","RICK ROSS 9 Piece f/Lil Wayne",491,-15,-95,24,2.986,-0.035,86,"323",19,1232,297,6.155
41,"=","JAMIE FOXX Best Night Of My Life",468,-17,-95,-20,3.901,0.048,86,"--",10,2117,311,12.458
42,"=","T-PAIN Booty Wurk (One Cheek At A...",458,-13,-145,7,2.062,-0.117,71,"49",25,976,373,5.64
43,"+3","LONNY BEREAL Favor f/Kelly Rowland",451,15,50,11,1.307,0.022,40,"--",42,451,83,1.307
44,"=","RAY J Bananas",450,-5,-17,-7,1.922,0.128,32,"--",41,472,183,1.922
45,"-2","MEEK MILL/RICK ROSS Tupac Back",446,-21,-88,-3,2.434,-0.135,86,"828",19,1185,380,6.473
