"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
17,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",1570,"+32",666,"-68",13.314,"+0.655",15,17,1570,740,13.314
18,"-1","LIL WAYNE John f/Rick Ross",1499,"-51",-207,"-50",9.184,"-0.137",21,14,1723,37,10.408
19,"=","TREY SONGZ Unusual f/Drake",1475,"-10",120,"-48",11.708,"+0.302",21,18,1485,477,11.708
20,"=","MARY J. BLIGE Someone To Love Me (Naked)",1404,"+3",58,"+6",6.785,"-0.255",21,20,1404,100,7.848
21,"+1","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1214,"-7",10,"+4",8.177,"+0.030",21,20,1513,10,9.225
22,"-1","TREY SONGZ Love Faces",1199,"-66",-454,"-40",7.86,"-0.345",21,13,2055,0,12.452
23,"=","TRAVIS PORTER Bring It Back",1110,"-38",-75,"-46",6.675,"-0.165",21,22,1288,0,7.626
24,"=","YOUNG JEEZY Ballin f/Lil Wayne",1068,"-50",62,"-70",6.482,"-0.008",21,24,1118,359,6.49
25,"=","MEEK MILL/RICK ROSS Tupac Back",1008,"-55",18,"-94",5.69,"-0.166",21,25,1063,380,5.917
26,"=","K. MICHELLE How Many Times",957,"-4",-64,"-9",4.336,"+0.012",21,24,1030,106,4.983
27,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",908,"+18",70,"+13",7.676,"+0.188",21,27,908,205,7.929
28,"-1","RICK ROSS 9 Piece f/Lil Wayne",890,"-13",-4,"-32",5.597,"+0.016",21,27,903,297,5.597
29,"+1","RIHANNA Man Down",876,"+11",-18,"+5",5.278,"+0.165",21,29,907,421,5.714
30,"-1","K' LA All Your Love",858,"-11",-88,"-8",3.446,"-0.056",21,27,955,157,3.67
31,"=","ROCKO Goin Steady",805,"-4",-17,"+1",3.722,"+0.070",21,26,932,0,3.722
32,"=","YO GOTTI We Can Get It On",753,"-3",-30,"-11",3.862,"+0.007",21,28,795,65,4.39
33,"=","LLOYD BANKS I Don't Deserve You f/Jeremi...",714,"-36",-267,"-24",4.853,"-0.157",21,25,993,49,6.428
34,"=","SNOOP DOGG Platinum f/R. Kelly",711,"-12",-28,"-20",2.952,"-0.014",21,31,799,112,3.192
35,"=","GORILLA ZOE Twisted f/Lil Jon",678,"+2",-18,"+18",2.368,"+0.001",21,35,712,129,2.596
36,"=","BIRDMAN I Get Money f/Lil Wayne",586,"-36",-51,"-27",2.43,"-0.025",21,33,695,186,2.799
37,"+1","WIZ KHALIFA On My Level f/Too Short",575,"+45",354,"+14",2.725,"+0.150",7,37,575,354,2.725
38,"-1","BIG K.R.I.T. Country Sh**",526,"-43",-16,"-80",1.888,"-0.071",17,37,589,277,2.01
39,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",482,"+3",91,"-7",3.622,"-0.021",21,39,482,98,3.643
40,"+1","KIRKO BANGZ What Yo Name Iz",435,"+11",-23,"+12",3.38,"+0.040",21,39,580,10,3.768
41,"-1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",409,"-16",-24,"-31",1.113,"-0.052",21,40,442,38,1.57
42,"=","MELANIE FIONA Gone And Never Coming Back",406,"-6",-110,"-11",1.869,"+0.016",21,37,629,0,2.553
43,"=","MARY MARY Walking",405,"-6",-50,"+14",1.945,"+0.005",21,31,689,0,2.939
44,"=","SEAN GARRETT In Da Box f/Rick Ross",387,"+13",155,"-13",2.081,"+0.072",8,44,387,176,2.081
45,"=","FRANK OCEAN Novacane",382,"+8",37,"+11",4.144,"+0.068",13,44,382,148,4.297
46,"+1","KIRK FRANKLIN I Smile",259,"+2",-1,"-3",1.545,"+0.020",16,46,267,42,1.749
47,"+1","ESTELLE Break My Heart f/Rick Ross",257,"+1",32,"-14",1.969,"+0.085",7,47,262,86,1.969
48,"+1","MR. 704 Lately",241,"-2",-7,"+1",0.639,"-0.001",16,47,262,58,0.701
49,"-3","T-PAIN Booty Wurk (One Cheek At A...",234,"-45",16,"-56",1.885,"+0.001",6,46,279,104,1.885
50,"--","JENNIFER HUDSON No One Gonna Love You",222,"--",125,"--",1.462,"--",1,50,222,125,1.462
