"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4244,"+10",12,"-24",30.151,"+0.087",52,1,4309,989,30.516
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",4079,"-8",-271,"+16",28.834,"-0.025",58,1,4671,741,34.283
3,"=","BIG SEAN My Last f/Chris Brown",3720,"+30",-117,"+61",23.461,"+0.273",58,2,3871,461,26.108
4,"=","LIL WAYNE How To Love",3559,"+50",304,"-71",22.075,"+0.294",35,4,3559,891,22.075
5,"=","CHRIS BROWN She Ain't You",3402,"-14",-197,"+50",22.8,"+0.076",58,4,3708,630,25.447
6,"=","MIGUEL Sure Thing",3238,"-29",-480,"-27",22.834,"-0.154",58,1,4364,460,30.251
7,"=","TREY SONGZ Unusual f/Drake",2803,"+20",28,"-21",18.407,"-0.120",58,7,2803,477,19.41
8,"=","LLOYD Cupid",2464,"-17",-169,"+28",12.925,"-0.181",58,7,2694,335,14.796
9,"=","YOUNG JEEZY Ballin f/Lil Wayne",2070,"+8",23,"-12",11.212,"+0.052",58,9,2081,359,11.212
10,"=","MARSHA AMBROSIUS Far Away",2055,"+3",-480,"+100",11.902,"+0.174",58,5,3066,397,19.884
11,"=","RIHANNA Man Down",2040,"+19",43,"-11",13.271,"-0.072",58,11,2040,421,14.077
12,"=","NICKI MINAJ Super Bass",1809,"+42",199,"-39",11.078,"+0.222",29,12,1809,554,11.078
13,"=","ACE HOOD Hustle Hard",1719,"-5",5,"+10",11.083,"+0.106",58,7,2503,97,14.627
14,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1604,"+10",-81,"+5",12.647,"-0.015",58,12,1691,303,13.311
15,"+1","WIZ KHALIFA On My Level f/Too Short",1411,"+38",229,"+23",6.756,"+0.289",44,15,1411,356,6.756
16,"-1","JAMIE FOXX Best Night Of My Life",1408,"-34",-309,"+13",8.804,"-0.161",58,10,2117,311,12.458
17,"=","YC Racks f/Future",1375,"+7",-27,"+64",7.961,"+0.032",58,4,3411,104,19.707
18,"=","FRANK OCEAN Novacane",1363,"+29",196,"-13",8.821,"+0.298",50,18,1363,240,8.821
19,"=","BEYONCE Best Thing I Never Had",1347,"+45",105,"+31",7.348,"+0.285",33,19,1347,481,7.348
20,"=","MIGUEL Quickie",1294,"+26",108,"-15",7.937,"+0.135",23,20,1294,553,8.317
21,"=","RICK ROSS 9 Piece f/Lil Wayne",1225,"+3",77,"+9",6.023,"+0.054",58,19,1232,297,6.032
22,"=","YO GOTTI We Can Get It On",1141,"+13",-1,"-3",5.965,"+0.121",58,22,1151,183,6.259
23,"+2","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1075,"+35",335,"-5",6.197,"+0.340",58,23,1075,363,6.197
24,"-1","MEEK MILL/RICK ROSS Tupac Back",1024,"-27",-36,"-18",5.814,"-0.040",58,19,1185,380,6.473
25,"-1","KERI HILSON One Night Stand",1001,"-42",-441,"+10",5.883,"-0.128",58,13,1779,229,11.051
26,"=","T-PAIN Booty Wurk (One Cheek At A...",914,"+2",-39,"+19",5.324,"-0.125",43,25,976,373,5.64
27,"=","BIG K.R.I.T. Country Sh**",895,"+8",64,"+15",3.189,"+0.049",54,27,895,277,3.189
28,"=","NICKI MINAJ Did It On'em",878,"-8",-83,"+31",5.069,"-0.049",58,5,3129,0,17.338
29,"=","LIL WAYNE John f/Rick Ross",788,"-18",-132,"-9",6.686,"-0.219",58,14,1723,37,10.408
30,"=","WIZ KHALIFA Roll Up",781,"+4",-67,"+28",4.621,"-0.009",58,6,3062,0,16.439
31,"+1","ESTELLE Break My Heart f/Rick Ross",776,"+8",61,"-3",5.574,"+0.093",44,31,776,200,5.637
32,"-1","TRAVIS PORTER Bring It Back",764,"-5",-63,"+23",4.868,"+0.105",58,22,1288,9,7.626
33,"=","JENNIFER HUDSON No One Gonna Love You",753,"-8",-45,"-13",3.357,"-0.101",38,32,804,271,3.728
34,"=","SEAN GARRETT In Da Box f/Rick Ross",720,"+0",26,"+4",3.294,"+0.002",45,33,720,176,3.294
35,"=","ACE HOOD Go & Get It",609,"+25",85,"+30",2.808,"+0.090",22,35,609,229,2.808
36,"=","MARY J. BLIGE Someone To Love Me (Naked)",494,"-5",-54,"+19",2.119,"+0.113",58,17,1422,100,7.848
37,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",492,"+10",33,"-7",2.085,"+0.067",19,37,492,177,2.085
38,"=","MAINO Let It Fly (Hands In The Air)",491,"+34",201,"+24",2.214,"+0.124",12,38,491,201,2.214
39,"=","BOBBY V Grab Somebody f/Twista",433,"-6",-47,"-3",1.663,"-0.034",32,38,483,216,2.291
40,"+1","LEDISI Pieces Of Me",431,"+27",38,"+50",1.751,"+0.064",15,39,431,213,1.871
41,"-1","JILL SCOTT So In Love f/Anthony Hamilton",413,"+7",40,"+9",2.701,"+0.025",35,39,413,119,2.701
42,"+1","WALE That Way f/Jeremih & Rick Ross",402,"+35",150,"+30",3.618,"+0.258",16,42,402,150,3.618
43,"-1","CJ HILTON So Fresh f/Nas",387,"+7",236,"-36",2.026,"-0.035",6,42,387,282,2.061
44,"=","BIG SEAN Marvin & Chardonnay",345,"+14",174,"-5",3.102,"+0.161",6,44,345,179,3.102
45,"=","DRAKE Marvin's Room",318,"+5",18,"-1",4.011,"+0.185",12,42,318,216,4.011
46,"+1","RAY J Bananas",297,"+22",182,"+1",1.097,"+0.056",4,46,297,182,1.097
47,"--","ROYCE DA 5'9"" Writer's Block f/Eminem",281,"--",91,"--",0.738,"--",1,47,281,91,0.738
48,"=","LONNY BEREAL Favor f/Kelly Rowland",274,"+2",36,"-14",0.868,"+0.042",12,46,274,83,0.868
49,"+1","B. TAYLOR Fire In Your Eyes f/P Perrette",230,"+12",48,"+7",0.413,"+0.032",5,48,230,48,0.413
50,"-1","50 CENT Outlaw",228,"+9",126,"-1",0.682,"+0.055",3,49,228,131,0.682
