"Title","Artist","Spins"
"I Don't Mind f/Juicy J","USHER",4087
"Truffle Butter f/Drake...","NICKI MINAJ",3992
"7/11","BEYONCE",3436
"She Knows f/Juicy J","NE-YO",3196
"Ayo","CHRIS BROWN & TYGA",3148
"Tho Sum Mo f/Nicki Minaj","RAE SREMMURD",3039
"I Don't F**k With You f/E-40","BIG SEAN",2991
"Only f/Drake, Lil Wayne","NICKI MINAJ",2909
"Trap Queen","FETTY WAP",2662
"Apparently","J. COLE",2568
"The Body f/Jeremih","WALE",2410
"How About Now","DRAKE",2406
"Feeling Myself f/Beyonce","NICKI MINAJ",2382
"CoCo","O.T. GENASIS",1806
"Good Lovin f/Miguel","LUDACRIS",1753
"Earned It","THE WEEKND",1745
"Mind Right","TK N CASH",1532
"I Bet","CIARA",1519
"Don't Kill The Fun","SEVYN STREETER",1483
"Blessings f/Drake","BIG SEAN",1462
"Preach","YOUNG DOLPH",1314
"Uptown Funk f/Bruno Mars","MARK RONSON",1299
"Slow Motion","TREY SONGZ",1132
"Post To Be f/Chris Brown&Jhene","OMARION",1087
"Try Me","DEJ LOAF",1082
"Can't Trust Thots f/F. Montana","WASH",1023
"Lil Bit","K CAMP",997
"Love 'Em All","K. MICHELLE",997
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",926
"Private Show f/Chris Brown","T.I.",822
"That's My S**t","THE-DREAM",809
"All Day f/A.Kingd./P.McCartney","KANYE WEST F/T.LONDON",803
"Backflip f/YG & IAMSU","CASEY VEGGIES",779
"Somebody Else","RICO LOVE",757
"Tell Em f/Young Thug & RH Quan","RICH GANG",729
"Collide f/Tyga","JUSTINE SKYE",678
"Bad Chick","FRENCH MONTANA",658
"Hotel f/Chris Brown","KID INK",627
"Not For Long f/Trey Songz","B.O.B",627
"F*ck Up Some Commas","FUTURE",626
"I Don't Get Tired (#IDGT)","KEVIN GATES",623
"We Don't f/Rich Homie Quan","ACE HOOD",589
"One Time","MIGOS",569
"Ain't Goin' Nowhere f/B.o.B","FRENCHIE",554
"It's Not My Fault f/T.I.","ANTHONY LEWIS",536
"Let Me Know f/Future","TAMAR BRAXTON",503
"Planes f/J. Cole","JEREMIH",481
"Classic Man","JIDENNA",464
"How Bout Now","JORDIN SPARKS",447
"The Matrimony f/Usher","WALE",443
