"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4374,-55,-142,-67,31.183,-0.251,50,1,4671,741,34.283
2,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4198,49,375,-39,29.632,0.448,44,2,4198,989,29.632
3,"=","BIG SEAN My Last f/Chris Brown",3868,26,60,9,25.99,0.218,50,2,3871,461,26.108
4,"=","MIGUEL Sure Thing",3720,-2,-26,34,27.532,0.008,50,1,4364,460,30.251
5,"=","CHRIS BROWN She Ain't You",3663,-45,8,-66,24.78,-0.44,50,4,3708,630,25.447
6,"=","LIL WAYNE How To Love",3134,96,750,-60,20.803,0.718,27,6,3134,891,20.803
7,"=","TREY SONGZ Unusual f/Drake",2734,36,244,-17,19.179,0.3,50,7,2734,477,19.179
8,"=","LLOYD Cupid",2678,-15,70,-65,14.189,-0.311,50,7,2694,335,14.796
9,"=","MARSHA AMBROSIUS Far Away",2632,-55,-299,-44,15.548,-0.406,50,5,3066,397,19.884
10,"=","YOUNG JEEZY Ballin f/Lil Wayne",2027,51,291,43,10.156,0.245,50,10,2027,359,10.156
11,"=","RIHANNA Man Down",1967,1,267,-39,13.972,-0.087,50,11,1967,421,14.059
12,"=","CHRIS BROWN Look At Me Now",1769,-68,-141,-42,14.081,-0.623,50,2,3494,0,26.238
13,"=","JAMIE FOXX Best Night Of My Life",1764,-48,-307,-48,10.788,-0.262,50,10,2117,311,12.458
14,"=","ACE HOOD Hustle Hard",1729,-15,-199,24,10.102,-0.207,50,7,2503,97,14.627
15,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1680,43,303,2,13.223,0.227,50,15,1680,303,13.223
16,"+2","NICKI MINAJ Super Bass",1529,70,518,-36,10.086,0.304,21,16,1529,554,10.086
17,"-1","KERI HILSON One Night Stand",1494,-55,-188,-39,9.507,-0.394,50,13,1779,229,11.051
18,"-1","YC Racks f/Future",1459,-53,-252,-15,7.279,-0.242,50,4,3411,104,19.707
19,"=","BEYONCE Best Thing I Never Had",1228,3,226,-17,6.431,0.041,25,19,1228,481,6.431
20,"=","WIZ KHALIFA On My Level f/Too Short",1167,0,71,-31,5.821,-0.001,36,20,1167,356,5.822
21,"=","RICK ROSS 9 Piece f/Lil Wayne",1154,6,74,-14,5.514,0.001,50,20,1154,297,5.867
22,"+1","MIGUEL Quickie",1145,46,380,-34,7.69,0.482,15,22,1145,553,7.69
23,"-1","YO GOTTI We Can Get It On",1126,8,146,-15,6.103,-0.048,50,22,1126,183,6.259
24,"=","FRANK OCEAN Novacane",1125,36,213,1,7.576,0.195,42,24,1125,236,7.576
25,"=","MEEK MILL/RICK ROSS Tupac Back",1069,-4,-102,5,5.366,0.032,50,19,1185,380,6.473
26,"=","NICKI MINAJ Did It On'em",1000,-30,-327,52,5.223,-0.145,50,5,3129,0,17.338
27,"=","T-PAIN Booty Wurk (One Cheek At A...",970,10,27,3,5.349,0.003,35,26,976,373,5.64
28,"=","LIL WAYNE John f/Rick Ross",929,13,11,15,7.867,0.436,50,14,1723,37,10.408
29,"+1","WIZ KHALIFA Roll Up",872,2,-86,26,4.686,0.207,50,6,3062,0,16.439
30,"-1","TRAVIS PORTER Bring It Back",855,-21,-50,-17,4.823,-0.021,50,22,1288,9,7.626
31,"=","BIG K.R.I.T. Country Sh**",838,1,49,-12,2.939,-0.035,46,31,838,277,2.974
32,"=","JENNIFER HUDSON No One Gonna Love You",793,8,86,2,3.632,0.034,30,32,793,271,3.632
