"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4504,-43,-167,-92,32.164,-0.498,42,1,4671,741,34.283
2,"+1","BIG SEAN My Last f/Chris Brown",3791,8,110,-34,26.064,0.245,42,2,3791,461,26.064
3,"-1","MIGUEL Sure Thing",3782,-22,-256,26,27.936,-0.085,42,1,4364,460,30.251
4,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",3735,95,522,2,26.384,0.461,36,4,3735,989,26.384
5,"-1","CHRIS BROWN She Ain't You",3634,-23,84,-64,25.121,-0.142,42,4,3657,630,25.44
6,"=","MARSHA AMBROSIUS Far Away",2942,16,-20,51,17.801,0.113,42,5,3066,397,19.884
7,"=","LLOYD Cupid",2558,50,334,14,14.226,0.196,42,7,2558,334,14.226
8,"=","TREY SONGZ Unusual f/Drake",2437,52,283,15,17.599,0.576,42,8,2437,477,17.599
9,"=","LIL WAYNE How To Love",2228,142,782,39,15.296,0.925,19,9,2228,782,15.296
10,"=","JAMIE FOXX Best Night Of My Life",2071,5,-27,4,12.27,0.196,42,10,2117,311,12.458
11,"=","ACE HOOD Hustle Hard",1967,-43,-302,-73,11.807,-0.369,42,7,2503,97,14.627
12,"=","CHRIS BROWN Look At Me Now",1936,-59,-662,6,15.332,-0.548,42,2,3494,0,26.238
13,"=","YC Racks f/Future",1749,-60,-312,-62,8.95,-0.277,42,4,3411,104,19.707
14,"+1","YOUNG JEEZY Ballin f/Lil Wayne",1728,44,183,22,9.216,0.294,42,14,1728,359,9.216
15,"-1","KERI HILSON One Night Stand",1698,11,0,25,11.051,0.191,42,13,1779,229,11.051
16,"=","RIHANNA Man Down",1660,68,359,36,11.693,0.595,42,16,1660,421,11.693
17,"=","NICKI MINAJ Did It On'em",1409,-58,-310,-18,7.004,-0.196,42,5,3129,0,17.338
18,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1336,8,2,-29,10.51,0.181,42,18,1348,246,10.51
19,"=","MEEK MILL/RICK ROSS Tupac Back",1180,-1,14,17,6.473,0.089,42,19,1185,380,6.473
20,"+1","WIZ KHALIFA On My Level f/Too Short",1065,6,53,-28,5.05,0.06,28,20,1077,356,5.05
21,"+1","RICK ROSS 9 Piece f/Lil Wayne",1060,25,103,19,5.771,0.071,42,21,1060,297,5.771
22,"-2","MARY J. BLIGE Someone To Love Me (Naked)",1041,-52,-279,-24,4.813,-0.343,42,17,1422,100,7.848
23,"+1","BEYONCE Best Thing I Never Had",982,39,141,1,4.923,0.191,17,23,982,481,5.063
24,"-1","WIZ KHALIFA Roll Up",982,-19,-256,38,5.314,-0.096,42,6,3062,0,16.439
25,"=","YO GOTTI We Can Get It On",957,24,55,10,5.58,0.232,42,25,957,99,5.58
26,"+2","T-PAIN Booty Wurk (One Cheek At A...",936,30,177,-17,5.369,0.075,27,26,936,373,5.369
27,"=","LIL WAYNE John f/Rick Ross",920,7,-156,48,6.615,0.1,42,14,1723,37,10.408
28,"-2","TRAVIS PORTER Bring It Back",909,-16,-104,-6,4.829,-0.076,42,22,1288,9,7.626
29,"=","NICKI MINAJ Super Bass",905,53,317,10,6.962,0.13,13,29,905,318,6.962
30,"=","FRANK OCEAN Novacane",877,36,197,4,6.171,0.232,34,29,877,236,6.171
31,"=","BIG K.R.I.T. Country Sh**",776,17,69,15,2.623,0.021,38,31,776,277,2.623
32,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",708,-13,-100,17,4.306,-0.16,42,20,1513,10,9.225
33,"=","JENNIFER HUDSON No One Gonna Love You",701,4,26,-21,3.187,-0.054,22,33,701,271,3.241
34,"+3","MIGUEL Quickie",685,91,480,63,4.394,0.733,7,34,685,480,4.394
35,"-1","DIDDY-DIRTY MONEY Your Love f/Trey Songz",650,-37,-229,28,3.285,-0.082,42,12,2053,94,9.345
36,"-1","SEAN GARRETT In Da Box f/Rick Ross",647,11,41,2,2.687,0.051,29,35,647,176,2.687
37,"-1","BEYONCE Run The World (Girls)",580,-27,-244,26,2.523,0.029,42,16,1686,271,9.235
38,"+1","ESTELLE Break My Heart f/Rick Ross",554,35,200,40,3.363,0.217,28,38,554,200,3.363
39,"-1","K' LA All Your Love",532,-7,-151,28,2.217,-0.015,42,27,955,157,3.67
40,"+1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",483,3,56,-11,3.048,-0.005,42,39,503,104,3.879
41,"-1","BIRDMAN I Get Money f/Lil Wayne",479,-24,-110,-16,2.488,-0.074,42,33,695,186,2.799
42,"+1","ACE HOOD Go & Get It",452,33,229,26,2.062,0.082,6,42,452,229,2.062
43,"-1","BOBBY V Grab Somebody f/Twista",447,-4,28,-10,2.289,0.014,16,42,451,216,2.291
44,"=","K. MICHELLE How Many Times",404,-13,-199,57,1.749,-0.085,42,24,1030,106,4.983
45,"+2","JILL SCOTT So In Love f/Anthony Hamilton",370,14,44,25,2.45,0.067,19,45,370,119,2.476
46,"=","GORILLA ZOE Twisted f/Lil Jon",361,-12,-153,6,1.253,-0.06,42,34,712,129,2.596
