"Title","Artist","Spins"
"All Gold Everythi...","TRINIDAD JAMES",3787
"F**kin Problems f...","A$AP ROCKY",3735
"Ball f/Lil Wayne","T.I.",3461
"Neva End f/Kelly ...","FUTURE",3133
"Pour It Up","RIHANNA",3088
"I'm Different","2 CHAINZ",3058
"Wicked Games","THE WEEKND",2908
"Poetic Justice f/...","KENDRICK LAMAR",2599
"Don't Judge Me","CHRIS BROWN",2597
"Swimming Pools (D...","KENDRICK LAMAR",2417
"Remember You f/Th...","WIZ KHALIFA",2401
"Adorn","MIGUEL",2386
"Trust And Believe","KEYSHIA COLE",2209
"No Worries f/Deta...","LIL WAYNE",1892
"Do You","MIGUEL",1682
"Diamonds","RIHANNA",1676
"Love Me f/Drake &...","LIL WAYNE",1663
"Clique f/Big Sean...","KANYE WEST",1609
"Guap","BIG SEAN",1539
"Love And War","TAMAR BRAXTON",1377
"Brand New Me","ALICIA KEYS",1330
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",1174
"Love Sosa","CHIEF KEEF",1128
"Check","YO GOTTI",1046
"Celebration f/Chr...","GAME",1007
"Fumble","TREY SONGZ",956
"Loveeeeeee Song f...","RIHANNA",952
"M.I.A. f/Wale","OMARION",920
"Still In This B**...","B.O.B",919
"I Like It","SEVYN STREETER",821
"She Don't Put It ...","JOE BUDDEN",819
"RIP f/2 Chainz","YOUNG JEEZY",808
"Who Booty f/Frenc...","JONN HART",740
"Yellow Tape f/Lil...","FAT JOE",603
"Another One f/Fut...","SLICE9",586
"Better Be Good","RAVAUGHN",541
"Used By You","MARCUS CANTY",514
"Poppin' Off","WATCH THE DUCK",498
"Dope f/Rick Ross","TYGA",469
"Freedom","NICKI MINAJ",463
"Make A Little Roo...","JARVIS",453
"Representin' f/Ke...","LUDACRIS",451
"Cold War","MARSHA AMBROSIUS",433
"Keep It Trill","KIRKO BANGZ",384
"Nachos","ROCKO",381
"Bugatti f/Future ...","ACE HOOD",380
"Young And Gettin ...","MEEK MILL",312
"Shout Out f/Gudda...","BIRDMAN",301
"Hello Love","T.RONE",287
"Show Out f/Young ...","JUICY J",276
