"Title","Artist","Spins"
"All Me f/2 Chainz...","DRAKE",3675
"It Won't Stop","SEVYN STREETER",3589
"My Hitta f/Jeezy,...","YG",3495
"Royals","LORDE",3429
"Drunk In Love f/J...","BEYONCE",2973
"They Don't Know","RICO LOVE",2847
"Love More f/Nicki...","CHRIS BROWN",2799
"Hold On We're Goi...","DRAKE",2631
"I Luv This Sh*t","AUGUST ALSINA",2540
"Tom Ford","JAY Z",2450
"Show Me f/Chris B...","KID INK",2246
"23 f/Miley Cyrus,...","MIKE WILL MADE-IT",2065
"The Language","DRAKE",1969
"Own It","MACK WILDS",1930
"Up Down (Do This ...","T-PAIN",1716
"The Monster f/Rih...","EMINEM",1598
"Cold Blood","YO GOTTI",1451
"Clappers f/Nicki ...","WALE",1431
"Last Night f/Wale","SEBASTIAN MIKAEL",1407
"Paranoid","TY DOLLA $IGN",1367
"She Knows","J. COLE",1266
"F*uckwithmeyoukno...","JAY Z",1208
"Ready f/Future","B.O.B",1112
"Primetime f/Migue...","JANELLE MONAE",855
"All Of Me","JOHN LEGEND",826
"Ghetto f/Rich Hom...","AUGUST ALSINA",819
"Gas Pedal","SAGE THE GEMINI",795
"Shhh","FUTURE",715
"No Games f/Future","RICK ROSS",710
"Money Baby f/Kwon...","K CAMP",647
"Used 2","2 CHAINZ",645
"Hanna Montana","MIGOS",635
"What I'm About","JABO",619
"Cookie","R. KELLY",604
"All The Way Home","TAMAR BRAXTON",565
"Know You Better f...","OMARION",554
"Collard Greens f/...","SCHOOLBOY Q",427
"Know That f/Frenc...","2 PISTOLS",416
"Bound 2","KANYE WEST",397
"For The Rest Of M...","ROBIN THICKE",394
"Loyal f/Lil' Wayn...","CHRIS BROWN",381
"O.G. Bobby Johnso...","QUE",366
"The Devil Is A Li...","RICK ROSS",357
"Know Bout Me f/Ja...","TIMBALAND",353
"Sex You","BANDO JONEZ",347
"Thank You f/Kanye...","BUSTA RHYMES",257
"Yayo","SNOOTIE WILD",225
"Na Na","TREY SONGZ",223
"Polo, Polo, Polo","KATAZTROFEE",215
"Part II (On The R...","JAY Z",198
