"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","CASH OUT Cashin Out",3928,23,167,25,25.861,0.309,129,"42",1,3928,572,26.054
2,"+1","TREY SONGZ Heart Attack",3376,3,365,-32,21.801,-0.117,70,"85",2,3376,550,21.918
3,"-1","RIHANNA Birthday Cake",3270,-106,-257,-87,24.041,-0.651,103,"87",1,4075,740,29.763
4,"=","J. COLE Nobody's Perfect",3028,11,271,-27,21.532,0.283,123,"--",4,3028,501,21.532
5,"+1","KANYE WEST Mercy f/Big Sean/Pusha T...",2924,92,230,100,21.847,0.703,59,"25",5,2924,596,21.847
6,"-1","USHER Climax",2780,-84,72,-130,20.649,-0.792,109,"73",1,4042,874,30.522
7,"+1","DJ KHALED Take It To The Head",2575,30,234,-5,17.04,0.263,67,"96",7,2575,455,17.04
8,"-1","YOUNG JEEZY Leave You Alone f/Ne-Yo",2487,-85,-238,-87,16.43,-0.597,103,"164",3,3284,448,25.172
9,"=","NICKI MINAJ Beez In The Trap f/2 Chainz",2454,-14,200,-41,18.421,-0.022,59,"59",9,2468,475,18.443
10,"=","FUTURE Same Damn Time",2306,-12,-72,-10,14.596,-0.231,80,"--",9,2379,389,15.324
11,"=","USHER Lemme See f/Rick Ross",2240,84,340,83,15.668,0.65,35,"80",11,2240,662,15.668
12,"+1","ELLE VARNER Refill",2087,2,27,33,13.633,0.127,101,"263",12,2171,321,13.633
13,"-1","LOVERANCE Up! f/50 Cent",2039,-91,-349,-74,15.662,-0.806,137,"135",3,3612,550,25.497
14,"+1","DRAKE Crew Love f/The Weekend",1992,4,160,-17,18.513,0.173,87,"256",14,1992,410,18.513
15,"-1","FAT JOE Another Round f/Chris Brown",1979,-28,13,-43,15.054,-0.119,158,"370",7,2753,398,22.847
16,"=","WAKA FLOCKA FLAME I Don't Really Care",1849,34,189,53,9.609,0.192,77,"152",16,1849,346,9.609
17,"=","WALE Bag Of Money f/Rick Ross",1756,23,288,-13,10.953,0.08,59,"288",17,1756,405,10.953
18,"=","TYGA Faded f/Lil Wayne",1714,-11,29,-18,9.78,-0.19,76,"77",15,1734,341,10.54
19,"=","CHRIS BROWN Sweet Love",1644,-7,130,-4,9.772,-0.249,57,"228",18,1651,336,10.021
20,"=","NICKI MINAJ Right By My Side f/Chris Bro...",1545,-25,-49,-15,9.843,0.031,72,"117",16,1698,486,10.488
21,"+1","MARY J. BLIGE Why f/Rick Ross",1330,36,260,15,7.662,0.181,52,"--",21,1330,303,7.662
22,"-1","TRAVIS PORTER Ayy Ladies f/Tyga",1257,-39,-296,-42,8.537,-0.313,141,"97",5,3166,378,19.299
23,"=","DRAKE HYFR (Hell Ya F**kin' Right)",1206,27,95,18,9.398,0.298,45,"100",22,1206,406,9.398
24,"+1","RICK ROSS Touch 'N You f/Usher",1156,30,274,-11,8.631,0.062,18,"--",24,1156,444,8.631
25,"-1","T.I. Love This Life",1136,-5,63,10,7.224,0.02,52,"--",22,1222,255,7.224
26,"=","WIZ KHALIFA Work Hard, Play Hard",1126,14,189,-8,6.21,0.194,31,"18",25,1126,274,6.21
27,"=","2 CHAINZ No Lie f/Drake",1011,38,195,3,6.745,0.224,26,"63",27,1011,275,6.745
28,"=","KENDRICK LAMAR The Recipe f/Dr. Dre",959,21,130,22,4.39,0.194,38,"222",27,959,210,4.39
29,"=","CHRIS BROWN Till I Die f/Wiz Khalifa",919,25,148,-6,6.11,0.171,26,"367",29,919,247,6.11
30,"=","YO GOTTI I Got That Sack",807,7,49,-1,3.501,0.085,66,"--",30,807,182,3.501
31,"=","DRIICKY GRAHAM Snapbacks & Tattoos",742,0,24,4,3.506,0.006,45,"76",31,742,161,3.886
32,"=","FRANK OCEAN Thinking About You",675,6,-21,15,4.874,-0.007,81,"212",28,782,174,4.881
33,"=","TRAVIS PORTER Ride Like That f/Jeremih",539,-6,33,-20,2.265,-0.014,24,"--",33,547,260,2.343
34,"=","FUTURE Magic f/T.I.",519,-20,-114,-4,3.252,-0.084,144,"--",9,2393,343,14.368
35,"+2","BIRDMAN Born Stunna f/Rick Ross",474,3,133,-34,1.964,0.006,10,"275",35,478,231,1.964
36,"-1","DRAKE Take Care f/Rihanna",474,-28,-43,-42,6.513,-0.249,143,"98",32,721,134,9.224
37,"-1","WALE Sabotage f/Lloyd",450,-41,-104,-20,3.003,-0.211,123,"--",12,2075,316,11.98
38,"=","NAS Daughters",443,4,49,2,1.573,-0.074,23,"--",38,443,162,1.647
39,"+1","V.I.C. Twerk It",440,23,45,29,1.533,0.023,29,"--",38,440,102,1.608
40,"-1","JUSTIN BIEBER Boyfriend",420,-4,35,-13,2.039,-0.151,51,"11",39,480,208,2.207
41,"=","PURE The Stars",412,-3,16,10,1.733,0.044,21,"--",40,425,87,1.733
42,"=","BEI MAEJOR Lights Down Low",409,-5,2,-12,1.495,-0.052,30,"--",41,418,164,1.547
43,"=","KANYE WEST Cold f/DJ Khaled",399,-6,-43,-10,1.553,-0.013,23,"--",40,443,182,2.055
44,"+4","NE-YO Lazy Love",318,51,253,43,1.051,0.155,2,"--",44,318,253,1.051
45,"=","TITO LOPEZ Mama Proud",305,2,60,-13,1.09,-0.02,8,"--",45,305,113,1.129
46,"-2","LEAH LABELLE Sexify",298,-20,-32,-20,0.765,-0.056,31,"--",44,375,70,0.929
47,"-1","BEYONCE Dance For You",295,22,116,10,3.182,0.149,15,"--",46,295,116,3.182
48,"+2","ASAP ROCKY Goldie",286,23,128,16,1.719,0.12,3,"--",48,286,128,1.719
49,"=","MEEK MILL Amen f/Drake & Jeremih",286,20,101,8,3.159,0.12,3,"--",47,286,114,3.159
50,"-3","MELANIE FIONA This Time f/J Cole",273,3,-9,14,1.162,0.1,19,"--",46,302,229,1.244
