"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE How To Love",3778,"-32",-147,"-57",22.854,"-0.046",87,"9",1,4266,891,27.756
2,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3614,"-12",-172,"+26",27.698,"-0.175",104,"40",1,4543,989,32.584
3,"=","JAY Z & KANYE WEST Otis f/Otis Redding",3578,"+71",426,"+26",22.756,"+0.404",39,"22",3,3578,1048,22.756
4,"=","MIGUEL Quickie",3507,"+35",356,"+1",23.333,"+0.162",75,"186",4,3507,553,23.333
5,"=","BEYONCE Best Thing I Never Had",3427,"+0",221,"-40",20.956,"+0.035",85,"30",3,3431,520,21.05
6,"=","KELLY ROWLAND Motivation f/Lil Wayne",3213,"-17",-164,"-9",24.619,"-0.043",110,"50",1,4671,741,34.283
7,"=","NICKI MINAJ Super Bass",3048,"-36",-278,"-18",17.013,"-0.410",81,"15",4,3412,554,20.752
8,"=","BIG SEAN Marvin & Chardonnay",2812,"+16",111,"-29",18.546,"+0.067",58,"60",8,2812,552,18.82
9,"=","LUPE FIASCO Out Of My Head f/Trey Songz",2489,"-1",57,"-27",17.864,"+0.233",110,"159",9,2490,303,17.864
10,"+1","DRAKE Marvin's Room",2228,"+42",442,"-18",17.242,"+0.562",64,"48",10,2228,460,17.242
11,"-1","MIGUEL Sure Thing",2211,"-30",-414,"+13",19.112,"-0.134",110,"134",1,4364,460,30.251
12,"=","CHRIS BROWN She Ain't You",1997,"-64",-484,"-17",15.197,"-0.359",110,"70",4,3708,630,25.447
13,"=","BIG SEAN My Last f/Chris Brown",1963,"-31",-202,"+1",16.88,"-0.159",110,"127",2,3871,461,26.108
14,"=","WALE That Way f/Jeremih & Rick Ross",1960,"+46",239,"+21",11.876,"+0.437",68,"398",14,1960,373,11.876
15,"=","LIL WAYNE She Will f/Drake",1788,"+63",726,"-48",12.058,"+0.410",15,"12",15,1788,954,12.058
16,"=","DRAKE Headlines",1766,"+72",344,"+45",12.729,"+0.572",22,"25",16,1766,686,12.729
17,"=","CHRIS BROWN Wet The Bed",1672,"+31",279,"+2",11.655,"+0.197",34,"473",17,1672,405,11.655
18,"+2","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",1606,"+62",324,"+41",9.367,"+0.417",37,"260",18,1606,359,9.367
19,"=","TREY SONGZ Unusual f/Drake",1555,"+5",-355,"+88",10.911,"+0.109",110,"845",6,3159,477,20.6
20,"-2","RIHANNA Man Down",1552,"-19",-366,"+4",9.771,"-0.221",110,"--",8,2726,421,17.159
21,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1498,"-35",-243,"-24",7.755,"-0.164",110,"617",13,1842,363,11.166
22,"=","MONICA Anything f/Rick Ross & Lil Kim",1421,"+16",197,"-13",8.861,"-0.019",45,"--",21,1421,311,9.022
23,"=","ACE HOOD Body 2 Body f/Chris Brown",1097,"+39",183,"+35",5.989,"+0.247",41,"--",23,1097,229,5.989
24,"+1","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",1001,"+0",-6,"-3",3.695,"-0.014",71,"235",23,1024,177,4.016
25,"-1","ESTELLE Break My Heart f/Rick Ross",991,"-34",-135,"-34",4.755,"-0.099",96,"--",19,1185,200,6.814
26,"=","GAME Pot Of Gold f/Chris Brown",867,"+4",40,"-11",3.181,"-0.016",44,"--",26,867,333,3.237
27,"=","CJ HILTON So Fresh f/Nas",861,"+5",-20,"-13",3.507,"+0.032",58,"--",26,902,282,3.862
28,"=","MEEK MILL I'm A Boss f/Rick Ross",847,"+36",79,"+35",4.951,"+0.042",27,"--",28,847,319,4.961
29,"=","HAMILTON PARK Thing Called Us",817,"+14",118,"+4",3.062,"+0.007",50,"--",29,817,182,3.062
30,"=","J. COLE Workout",814,"+20",52,"+31",3.46,"+0.143",29,"--",29,814,255,3.46
31,"+1","YOUNG JEEZY Shake Life",757,"+0",53,"-21",3.731,"+0.010",23,"--",31,757,331,3.731
32,"-1","WIZ KHALIFA On My Level f/Too Short",720,"-55",-266,"-27",2.856,"-0.236",96,"--",14,1733,356,10.111
33,"+1","MAINO Let It Fly (Hands In The Air)",683,"-5",2,"-21",2.361,"-0.025",64,"455",28,761,224,3.227
34,"+1","VERSE SIMMONDS Boo Thang f/Kelly Rowland",655,"+12",62,"+14",2.691,"+0.049",43,"--",34,655,244,2.691
35,"-2","FRANK OCEAN Novacane",651,"-43",-252,"-51",3.435,"-0.358",102,"647",14,1747,240,10.925
36,"=","MARSHA AMBROSIUS Late Nights & Early Mor...",644,"+18",217,"-27",3.703,"+0.079",12,"--",36,644,288,3.703
37,"+1","DIGGY Copy, Paste",629,"+30",208,"+5",4.893,"+0.245",20,"--",37,629,208,4.893
38,"-1","YOUNG JEEZY Ballin f/Lil Wayne",609,"-17",-146,"+4",2.52,"-0.008",110,"--",9,2234,359,13.189
39,"=","LLOYD Dedication To My Ex...",592,"+8",61,"+8",2.946,"+0.122",18,"--",39,592,234,2.946
40,"=","DJ KHALED It Ain't Over f/Mary J. Blige",534,"-24",-99,"-15",2.271,"-0.122",42,"--",31,730,239,3.732
41,"+1","SEAN GARRETT In Da Box f/Rick Ross",408,"-51",-203,"-45",1.089,"-0.125",97,"--",31,736,180,3.294
42,"+2","RAY J Bananas",391,"-22",-92,"-17",1.353,"-0.073",56,"--",40,519,183,2.452
43,"+4","TYRESE Too Easy f/Ludacris",370,"+45",216,"+36",2.465,"+0.066",2,"--",43,370,216,2.465
44,"+1","CEE LO GREEN Fool For You f/Melanie Fion...",347,"+9",173,"-1",2.57,"+0.102",5,"--",44,347,174,2.57
45,"+4","2 CHAINZ Spend It",320,"+4",-10,"+2",1.784,"+0.007",17,"--",45,346,111,2.178
46,"+4","FUTURE Tony Montana",307,"-2",-6,"+0",1.556,"-0.018",24,"--",46,314,60,1.777
47,"-1","KERI HILSON Lose Control (Let Me Down)",307,"-26",-96,"-13",0.879,"-0.121",36,"--",41,459,307,1.638
48,"--","JAWAN HARRIS Keisha",304,"--",30,"--",1.281,"--",13,"--",48,306,50,1.334
49,"-1","LONNY BEREAL Favor f/Kelly Rowland",283,"-38",-122,"-37",0.912,"-0.148",64,"--",41,468,83,1.429
50,"--","BEYONCE Party f/Kanye & Andre",271,"--",48,"--",3.53,"--",1,"--",50,271,48,3.53
