"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","WALE Lotus Flower Bomb f/Miguel",4135,"-25",-211,"-84",29.418,"-0.145",96,"93",1,4405,550,29.754
2,"=","DRAKE Make Me Proud f/Nicki Minaj",3892,"+45",284,"-51",27.095,"+0.120",85,"48",2,3892,505,27.095
3,"=","BIG SEAN Dance (A$$)",3658,"-38",-141,"-99",23.975,"-0.245",109,"25",2,3855,477,25.691
4,"=","RICK ROSS You The Boss f/Nicki Minaj",3653,"+87",417,"+13",22.016,"+0.379",98,"152",4,3653,534,22.016
5,"=","BEYONCE Party f/Kanye & Andre",3157,"-54",-226,"-65",22.154,"-0.478",141,"888",1,4426,708,28.224
6,"=","JAY Z & KANYE WEST N***** In Paris",2926,"-43",-395,"-65",22.292,"-0.411",139,"10",1,4191,624,29.189
7,"+1","YOUNG JEEZY I Do f/JAY Z & Andre 3000",2798,"+36",246,"-61",18.561,"+0.081",52,"210",7,2798,635,18.561
8,"-1","J. COLE Can't Get Enough f/Trey Songz",2795,"+21",169,"-53",17.563,"+0.108",78,"--",7,2795,459,17.93
9,"+1","LIL WAYNE She Will f/Drake",2160,"-45",-251,"-66",13.945,"-0.499",155,"130",1,4043,954,29.033
10,"+1","BEYONCE Countdown",2150,"+43",430,"-23",14.755,"+0.153",93,"193",10,2150,505,14.755
11,"-2","T-PAIN 5 O'clock f/Wiz Khalifa",2094,"-140",-666,"-164",10.684,"-0.709",113,"34",4,3130,442,16.639
12,"+2","CHRIS BROWN Strip f/Kevin McCall",1994,"+78",397,"+21",12.933,"+0.349",43,"65",12,1994,400,12.933
13,"=","JAY Z & KANYE WEST Gotta Have It",1964,"+33",342,"-14",12.679,"+0.200",43,"195",13,1964,497,12.679
14,"-2","WALE That Way f/Jeremih & Rick Ross",1950,"-46",-270,"-93",15.586,"-0.271",208,"--",3,3726,421,25.014
15,"=","WAKA FLOCKA FLAME Round Of Applause f/Dr...",1915,"+0",93,"-29",12.484,"+0.135",88,"204",13,1916,306,12.484
16,"+2","MELANIE FIONA 4 AM",1761,"+79",290,"+43",9.833,"+0.426",138,"339",16,1761,290,9.833
17,"=","MARY J. BLIGE Mr. Wrong",1750,"+29",155,"-44",9.655,"+0.250",68,"--",15,1750,307,9.655
18,"+1","TYGA Rack City",1700,"+88",545,"+16",9.944,"+0.548",38,"5",18,1700,545,9.944
19,"+1","DRAKE The Motto f/Lil Wayne",1641,"+70",467,"+24",13.108,"+0.383",46,"14",19,1641,475,13.108
20,"+1","DIGGY Do It Like You f/Jeremih",1572,"+21",92,"-29",9.397,"-0.087",59,"249",18,1572,351,9.651
21,"+1","MONICA Until It's Gone",1287,"-11",3,"-68",5.442,"-0.020",100,"--",15,1566,276,7.91
22,"+2","KIRKO BANGZ Drank In My Cup",1137,"+13",-36,"-1",6.444,"+0.053",104,"246",22,1171,196,6.444
23,"+2","ROBIN THICKE Pretty Lil' Heart f/Lil Way...",940,"-1",-21,"-23",4.484,"+0.035",47,"722",23,961,272,4.751
24,"+3","MIGUEL Girls Like You",888,"+22",188,"+3",4.031,"+0.073",62,"--",24,888,188,4.031
25,"+1","B.O.B Strange Clouds f/Lil Wayne",865,"-6",-71,"-19",3.302,"-0.070",74,"45",25,947,175,3.882
26,"+4","MINDLESS BEHAVIOR Girls Talkin Bout",699,"+24",80,"+19",3.248,"+0.166",57,"939",26,699,197,3.248
27,"+2","FUTURE Go Harder",671,"-24",-83,"-41",1.686,"-0.082",41,"--",27,761,242,1.942
28,"=","ELLE VARNER Only Wannna Give It To You",669,"-56",-457,"-27",3.581,"-0.271",121,"--",14,1929,293,10.186
29,"+2","MEEK MILL House Party f/Young Chris",632,"+12",14,"+15",4.324,"+0.142",72,"386",29,665,188,4.722
30,"+2","CJ HILTON Cold Summer",612,"+11",16,"+10",2.296,"+0.018",64,"--",30,612,120,2.56
31,"+2","BEYONCE Love On Top",606,"+57",291,"+42",4.905,"+0.413",8,"--",31,606,291,4.905
32,"+4","TREY SONGZ Sex Ain't Better Than Love",546,"+68",308,"+43",4.962,"+0.519",7,"--",32,546,308,4.962
33,"+1","ESTELLE Thank You",522,"+9",-1,"+2",2.674,"-0.007",81,"--",33,634,84,3.017
34,"+1","ROSCOE DASH Good Good Night",505,"-4",-148,"+14",2.053,"+0.015",117,"397",26,1000,207,4.717
35,"+2","T.I. I'm Flexin f/Big K.R.I.T.",455,"-21",-193,"+8",1.421,"-0.067",102,"--",19,1327,420,7.072
36,"+4","FRENCH MONTANA Shot Caller",452,"+38",142,"+38",3.291,"+0.168",12,"--",36,452,142,3.291
37,"+2","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",450,"+7",77,"-14",1.455,"+0.024",50,"8",37,450,127,1.455
38,"=","RED CAFE Fly Together f/Rick Ross",424,"-47",-332,"-17",1.764,"-0.153",123,"--",23,1177,259,5.235
39,"+2","PROBLEM Last Love",402,"-11",-47,"-9",1.006,"-0.030",66,"--",33,678,176,2.047
40,"+5","JAY-Z Glory f/B.I.C.",388,"+34",388,"+34",2.944,"+0.153",3,"--",40,388,388,2.944
41,"+2","MAINO That Could Be Us",356,"-2",-11,"-9",1.751,"+0.088",36,"--",40,384,75,2.183
42,"+2","BUSTA RHYMES Why Stop Now f/Chris Brown",353,"-5",-38,"-18",1.27,"-0.067",28,"--",41,396,173,1.619
43,"-1","BIRDMAN Y.U. Mad f/Nicki Minaj",351,"-43",-260,"-14",0.875,"-0.126",116,"352",19,1229,386,4.66
44,"+2","FAT JOE Another Round f/Chris Brown",333,"-7",-38,"-36",2.495,"-0.093",16,"331",43,371,67,2.647
45,"+5","FUTURE Magic f/T.I.",328,"+33",128,"+34",2.238,"+0.130",2,"--",45,328,128,2.238
46,"+2","TYRESE Stay",325,"+2",5,"-4",2.192,"-0.025",22,"--",46,325,39,2.506
47,"+2","LIL WAYNE Mirror f/Bruno Mars",320,"-1",-7,"-4",2.005,"+0.035",63,"122",44,447,293,2.005
48,"--","RIHANNA Talk That Talk f/Jay-Z",316,"--",64,"--",3.125,"--",1,"270",48,316,64,3.125
49,"--","MATEO Say It's So",280,"--",-20,"--",0.866,"--",26,"--",46,324,47,1.132
50,"--","DRAKE Take Care f/Rihanna",255,"--",-13,"--",3.348,"--",2,"37",50,268,45,3.626
