"Title","Artist","Spins"
"Drunk In Love f/Jay Z","BEYONCE",4741
"My Hitta f/Jeezy,RichHomieQuan","YG",4086
"Royals","LORDE",3412
"They Don't Know","RICO LOVE",3328
"Show Me f/Chris Brown","KID INK",3312
"It Won't Stop","SEVYN STREETER",2810
"Paranoid","TY DOLLA $IGN",2660
"All Me f/2 Chainz & Big Sean","DRAKE",2652
"The Language","DRAKE",2554
"Up Down (Do This All Day)","T-PAIN",2352
"All Of Me","JOHN LEGEND",1776
"Primetime f/Miguel","JANELLE MONAE",1644
"Loyal f/Lil' Wayne","CHRIS BROWN",1630
"Part II (On The Run) f/Beyonce","JAY Z",1624
"Na Na","TREY SONGZ",1610
"Cold Blood","YO GOTTI",1600
"Can't Raise A Man","K. MICHELLE",1470
"O.G. Bobby Johnson","QUE",1366
"She Knows","J. COLE",1181
"The Worst","JHENE AIKO",1179
"Ghetto f/Rich Homie Quan","AUGUST ALSINA",1112
"The Monster f/Rihanna","EMINEM",1092
"Own It","MACK WILDS",1054
"Money Baby f/Kwony Cash","K CAMP",976
"Cookie","R. KELLY",976
"Happy","PHARRELL WILLIAMS",956
"Sex You","BANDO JONEZ",825
"The Devil Is A Lie f/Jay Z","RICK ROSS",813
"Double Cup f/Jeezy, Ludacris","DJ INFAMOUS",781
"Gas Pedal","SAGE THE GEMINI",763
"Shhh","FUTURE",705
"Partition","BEYONCE",689
"Man Of The Year","SCHOOLBOY Q",630
"What I'm About","JABO",591
"23 f/Miley Cyrus, Wiz Khalifa","MIKE WILL MADE-IT",549
"Stoner","YOUNG THUG",511
"All The Way Home","TAMAR BRAXTON",477
"Drop That #NaeNae","WE ARE TOONZ",441
"Drop It f/B.o.B.","TREVOR JACKSON",394
"The Man","ALOE BLACC",371
"Clappers f/Nicki Minaj/Juicy J","WALE",368
"Cut Her Off","K CAMP",340
"Yayo","SNOOTIE WILD",308
"Throwback f/Chris Brown","B.O.B",290
"We Alright f/Euro, Birdman","YOUNG MONEY",254
"Polo, Polo, Polo","KATAZTROFEE",245
"Trophies","DRAKE",243
"Who Do You Love f/Drake","YG",223
"Worst Behavior","DRAKE",221
"In Yo Face f/Problem","KAISER SOSE",214
