"Title","Artist","Spins"
"Work f/Drake","RIHANNA",4591
"Oui","JEREMIH",3931
"Back To Sleep","CHRIS BROWN",3680
"Don't","BRYSON TILLER",3611
"Best Friend","YOUNG THUG",3415
"Say It","TORY LANEZ",3300
"Formation","BEYONCE",3271
"Might Be","DJ LUKE NASTYY",3185
"Down In The DM","YO GOTTI",3109
"Exchange","BRYSON TILLER",2887
"Jumpman","DRAKE & FUTURE",2773
"Acquainted","THE WEEKND",2385
"Summer Sixteen","DRAKE",2310
"2 Phones","KEVIN GATES",2217
"Moolah","YOUNG GREATNESS",1984
"Cut It f/Young Dolph","O.T. GENASIS",1866
"Permission","RO JAMES",1760
"Moses f/Chris Brown & Migos","FRENCH MONTANA",1525
"Saved f/E-40","TY DOLLA $IGN",1340
"Body f/Jeremih","DREEZY",1303
"Curtains Closed","RAY J",1230
"Not A Little Bit","K. MICHELLE",1043
"Love Yourz","J. COLE",1009
"You Could Be My Lover","PUFF DADDY & THE FAMILY",996
"3 Times In A Row","TK N CASH",960
"Milly Rock","2 MILLY",948
"Law","YO GOTTI",895
"The Most","RICH HOMIE QUAN",873
"My Beyonce f/DeJ Loaf","LIL DURK",869
"Don't Mind","KENT JONES",868
"Baller Alert f/R.Ross/2 Chainz","TYGA",810
"New Level","A$AP FERG",801
"Hey There f/Future","DEJ LOAF",788
"Might Not f/The Weeknd","BELLY",746
"Low Life f/The Weeknd","FUTURE",697
"Ran Off On Da Plug Twice","PLIES",684
"Love In The 90z","MACK WILDS",675
"LA Confidential","TORY LANEZ",638
"$ave Dat Money","LIL DICKY",624
"Love Yourself","JUSTIN BIEBER",616
"Something New f/Chris Brown","ZENDAYA",576
"Promise f/Fetty Wap","KID INK",555
"Panda","DESIIGNER",518
"Stick Talk","FUTURE",492
"I'm The Man f/Sonny Digital","50 CENT",458
"Best Friend f/Trey Songz","J.R.",442
"Phone Down","ERYKAH BADU",411
"Look At My Dab","MIGOS",397
"Girl f/Kaytranada","THE INTERNET",384
"Wicked","FUTURE",378
