"Title","Artist","Spins"
"Show Me f/Chris Brown","KID INK",3697
"Drunk In Love f/Jay Z","BEYONCE",3559
"Happy","PHARRELL WILLIAMS",3531
"Paranoid","TY DOLLA $IGN",3330
"Partition","BEYONCE",3108
"The Worst","JHENE AIKO",2723
"My Hitta f/Jeezy,RichHomieQuan","YG",2688
"Part II (On The Run) f/Beyonce","JAY Z",2621
"Loyal f/Lil' Wayne","CHRIS BROWN",2578
"Na Na","TREY SONGZ",2490
"All Of Me","JOHN LEGEND",2444
"Up Down (Do This All Day)","T-PAIN",2371
"Stoner","YOUNG THUG",2299
"Can't Raise A Man","K. MICHELLE",2267
"Sex You","BANDO JONEZ",1745
"Man Of The Year","SCHOOLBOY Q",1744
"Move That Doh f/Pharrel","FUTURE",1599
"Trophies","DRAKE",1523
"The Language","DRAKE",1394
"Double Cup f/Jeezy, Ludacris","DJ INFAMOUS",1246
"Show Da World f/Kiara","BOOSIE & WEBBIE",1243
"Royals","LORDE",1143
"Who Do You Love f/Drake","YG",1112
"Yayo","SNOOTIE WILD",1054
"Dark Horse f/Juicy J","KATY PERRY",998
"Cut Her Off","K CAMP",944
"Lookin Ass f/Nicki Minaj","YOUNG MONEY",872
"Next","SEVYN STREETER",713
"Party Girls f/Wiz & Jeremih","LUDACRIS",704
"Drop It f/B.o.B.","TREVOR JACKSON",643
"Gimme Your Love","KESINGTON KROSS",615
"The Devil Is A Lie f/Jay Z","RICK ROSS",552
"Forever","SEBASTIAN MIKAEL",548
"Money Baby f/Kwony Cash","K CAMP",534
"Candy Rain f/Billy Bang","ANTHONY LEWIS",533
"Throwback f/Chris Brown","B.O.B",516
"You're Mine (Eternal)","MARIAH CAREY",510
"Smoke, Drink, Break-Up","MILA J",505
"Drop That #NaeNae","WE ARE TOONZ",481
"O.G. Bobby Johnson","QUE",455
"Be Like","RICO LOVE",438
"I Know f/Rich Homie Quan","YO GOTTI",414
"Make It Home f/Jeezy","AUGUST ALSINA",398
"Right Now f/Pheo","CASHIUS GREEN",375
"Henny","MACK WILDS",366
"Talk Dirty f/2 Chainz","JASON DERULO",360
"2 On f/Schoolboy Q","TINASHE",353
"Legs Shakin'","R. KELLY",348
"Talkin Bout f/Chris Brown, Wiz","JUICY J",338
"Walk Thru f/Problem","RICH HOMIE QUAN",324
