"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA Birthday Cake",4034,-17,-20,-63,29.054,-0.082,85,"49",1,4075,740,29.763
2,"=","CASH OUT Cashin Out",3665,69,359,57,24.446,0.625,111,"40",2,3665,572,24.446
3,"=","USHER Climax",3271,-53,-313,-34,24.163,-0.076,91,"46",1,4042,874,30.522
4,"=","YOUNG JEEZY Leave You Alone f/Ne-Yo",3203,-3,-30,1,23.304,-0.21,85,"131",4,3284,448,25.172
5,"=","LOVERANCE Up! f/50 Cent",3032,-20,-137,3,22.539,-0.184,119,"97",3,3612,550,25.497
6,"=","KIRKO BANGZ Drank In My Cup",2784,-10,-374,10,19.551,-0.029,228,"58",4,3195,378,21.56
7,"+1","J. COLE Nobody's Perfect",2603,82,455,66,15.738,0.519,105,"--",7,2603,455,15.738
8,"-1","TREY SONGZ Heart Attack",2599,77,269,29,16.773,0.479,52,"100",7,2599,550,16.773
9,"=","FAT JOE Another Round f/Chris Brown",2407,-36,-234,6,19.69,-0.201,140,"269",7,2753,398,22.847
10,"+1","FUTURE Same Damn Time",2141,32,90,22,13.072,0.164,62,"--",10,2141,389,13.072
11,"-1","TRAVIS PORTER Ayy Ladies f/Tyga",2108,-80,-681,-11,13.143,-0.256,123,"70",5,3166,378,19.299
12,"=","DJ KHALED Take It To The Head",2103,15,157,-23,13.748,0.005,49,"102",12,2103,455,13.748
13,"+1","KANYE WEST Mercy f/Big Sean/Pusha T...",2046,89,289,74,16.165,0.512,41,"22",13,2046,569,16.165
14,"-1","ELLE VARNER Refill",1995,-5,73,-58,11.64,0.014,83,"237",13,2000,321,11.64
15,"=","NICKI MINAJ Beez In The Trap f/2 Chainz",1848,73,462,38,14.435,0.363,41,"52",15,1848,462,14.435
16,"=","TYGA Faded f/Lil Wayne",1666,-10,27,-24,10.429,-0.063,58,"66",15,1683,341,10.54
17,"=","NICKI MINAJ Right By My Side f/Chris Bro...",1639,0,105,26,9.612,0.046,54,"61",16,1639,486,9.612
18,"=","DRAKE Crew Love f/The Weekend",1534,45,227,-5,12.617,0.544,69,"248",18,1534,410,12.617
19,"=","CHRIS BROWN Sweet Love",1471,21,104,-1,9.291,0.184,39,"--",18,1471,336,9.42
20,"=","WAKA FLOCKA FLAME I Don't Really Care",1379,37,166,22,6.647,0.293,59,"179",20,1379,346,6.647
21,"+1","USHER Lemme See f/Rick Ross",1378,63,546,-17,9.94,0.392,17,"114",21,1378,662,9.94
22,"-1","BEYONCE Love On Top",1260,-60,-146,-5,7.818,-0.44,132,"198",1,3871,660,25.345
23,"=","WALE Bag Of Money f/Rick Ross",1198,60,325,43,6.537,0.403,41,"245",23,1198,325,6.537
24,"=","T.I. Love This Life",1089,34,150,16,5.356,0.042,34,"--",23,1089,255,5.379
