"Title","Artist","Spins"
"Fancy f/Charli XCX","IGGY AZALEA",3993
"Studio","SCHOOLBOY Q",3790
"Believe Me f/Drake","LIL WAYNE",3619
"Don't Tell 'Em f/YG","JEREMIH",3503
"Fight Night","MIGOS",3164
"2 On f/Schoolboy Q","TINASHE",3066
"Loyal f/Lil' Wayne","CHRIS BROWN",2981
"Pills N Potions","NICKI MINAJ",2898
"Walk Thru f/Problem","RICH HOMIE QUAN",2590
"No Mediocre f/Iggy Azalea","T.I.",2478
"Lifestyle f/Young Thug","RICH GANG",2451
"We Dem Boyz","WIZ KHALIFA",2349
"No Flex Zone","RAE SREMMURD",2307
"Money Can't Buy f/Jeezy","NE-YO",2020
"New Flame f/Rick Ross","CHRIS BROWN",1997
"SmartPhones","TREY SONGZ",1849
"She Twerkin","CA$H OUT",1791
"0 To 100/The Catch Up","DRAKE",1687
"Seen It All f/Jay Z","JEEZY",1639
"Good Kisser","USHER",1424
"24 Hours","TEEFLII",1212
"Buy The World f/Lil Wayne","MIKE WILL MADE-IT",1078
"About The Money f/Young Thug","T.I.",1068
"Main Chick f/Chris Brown","KID INK",1059
"Danny Glover","YOUNG THUG",1044
"Rich f/August Alsina","KIRKO BANGZ",918
"Flawless","BEYONCE",900
"Hookah f/Young Thug","TYGA",836
"Handsome And Wealthy","MIGOS",810
"Birthday Suit","MIKE JAY",809
"She Came To Give It To You","USHER",794
"2AM","ADRIAN MARCEL",758
"Hot Boy","BOBBY SHMURDA",741
"Or Nah f/Wiz Khalifa","TY DOLLA $IGN",655
"Made Me","SNOOTIE WILD",588
"My Girl f/Trevor Jackson","DIGGY",576
"Dumb","JAZMINE SULLIVAN",545
"Come Get It Bae","PHARRELL WILLIAMS",537
"Pretty Hurts","BEYONCE",522
"Or Nah f/Problem, Too Short","GAME",511
"I Know f/Rich Homie Quan","YO GOTTI",475
"It's Yours f/Tia London","TWISTA",460
"Blessing","K CAMP",458
"She","KEYSHIA COLE",454
"Problem f/Iggy Azalea","ARIANA GRANDE",450
"Hold You Down f/C. Brown...","DJ KHALED",446
"Anaconda","NICKI MINAJ",418
"Can I","LOVE DOLLHOUSE",417
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",412
"You & I (Nobody In The World)","JOHN LEGEND",393
