"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MIGUEL Sure Thing",4292,-42,28,-126,30.178,0.193,8,1,4364,460,30.178
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",4173,99,741,3,28.81,0.885,8,2,4173,741,28.81
3,"=","CHRIS BROWN Look At Me Now",3411,27,-82,63,25.218,0.011,8,2,3494,0,26.238
4,"=","YC Racks f/Future",3350,-3,-48,12,19.007,-0.3,8,4,3411,104,19.707
5,"=","BIG SEAN My Last f/Chris Brown",2974,108,447,105,18.641,0.6,8,5,2974,447,18.641
6,"=","NICKI MINAJ Did It On'em",2755,-33,-374,53,15.531,0.04,8,5,3129,0,17.338
7,"=","KANYE WEST All Of The Lights",2645,-25,-169,12,19.627,-0.354,8,7,2818,0,21.956
8,"=","WIZ KHALIFA Roll Up",2582,-72,-480,-34,13.608,-0.542,8,6,3062,0,16.439
9,"=","MARSHA AMBROSIUS Far Away",2581,-9,78,-46,16.786,0.099,8,9,2595,287,16.786
10,"=","CHRIS BROWN She Ain't You",2533,31,106,3,18.195,-0.001,8,10,2533,278,19.501
11,"=","ACE HOOD Hustle Hard",2479,35,50,51,14.098,0.483,8,10,2479,50,14.098
12,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",1992,22,63,44,9.178,0.096,8,12,1992,63,9.178
13,"=","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1880,-68,-255,-2,12.769,-0.252,8,12,2135,0,13.815
14,"+1","LLOYD Cupid",1809,28,124,35,9.263,0.153,8,14,1809,124,9.263
15,"-1","TREY SONGZ Love Faces",1777,-23,-278,15,12.063,-0.063,8,13,2055,0,12.452
16,"=","LIL WAYNE John f/Rick Ross",1681,12,-20,35,9.941,0.15,8,16,1723,26,9.941
17,"+1","JAMIE FOXX Best Night Of My Life",1576,-4,53,-31,9.653,-0.115,8,17,1580,311,9.811
18,"+1","BEYONCE Run The World (Girls)",1549,16,245,-23,9.038,-0.072,8,18,1549,268,9.11
19,"+1","KERI HILSON One Night Stand",1534,12,-19,5,7.51,0.017,8,18,1553,167,7.51
20,"-3","NICKI MINAJ Moment 4 Life f/Drake",1532,-83,-390,-58,10.564,-0.972,8,15,1922,0,15.778
21,"+1","MARY J. BLIGE Someone To Love Me (Naked)",1370,2,82,5,7.603,0.079,8,21,1370,82,7.603
22,"-1","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1361,-43,-152,-38,8.339,-0.339,8,20,1513,0,9.225
23,"=","TRAVIS PORTER Bring It Back",1270,-7,-13,22,7.382,-0.056,8,22,1288,0,7.626
24,"=","TREY SONGZ Unusual f/Drake",1091,42,459,-18,8.301,0.097,8,24,1091,477,8.301
25,"=","LLOYD BANKS I Don't Deserve You f/Jeremi...",956,2,8,11,6.182,0.116,8,25,956,8,6.182
26,"=","K. MICHELLE How Many Times",946,2,-8,-10,4.814,0.034,8,24,973,106,4.814
27,"=","ROCKO Goin Steady",892,-11,-33,-16,3.692,0.043,8,26,932,0,3.692
28,"=","K' LA All Your Love",868,-14,52,-41,3.44,-0.048,8,27,882,157,3.488
29,"+1","YOUNG JEEZY Ballin f/Lil Wayne",853,32,348,-11,4.952,-0.063,8,29,853,359,5.015
30,"-1","RIHANNA Man Down",841,4,208,-51,5.363,-0.033,8,29,841,421,5.396
31,"+1","RICK ROSS 9 Piece f/Lil Wayne",829,14,128,-14,4.931,0.117,8,29,829,297,4.931
32,"-1","MEEK MILL/RICK ROSS Tupac Back",823,6,111,-41,4.764,0.201,8,28,823,380,4.764
33,"=","SNOOP DOGG Platinum f/R. Kelly",799,16,112,11,3.07,0.123,8,31,799,112,3.07
34,"=","YO GOTTI We Can Get It On",786,12,53,-2,3.94,0.103,8,28,786,65,3.94
35,"=","LUPE FIASCO Out Of My Head f/Trey Songz",782,24,151,-5,7.57,0.186,8,34,782,205,7.57
36,"=","BIRDMAN I Get Money f/Lil Wayne",695,3,21,-9,2.798,-0.001,8,33,695,186,2.799
37,"=","GORILLA ZOE Twisted f/Lil Jon",655,5,78,-24,2.271,0.05,8,37,655,129,2.271
38,"=","MARY MARY Walking",573,-13,-116,5,2.482,-0.103,8,31,689,0,2.939
39,"=","MELANIE FIONA Gone And Never Coming Back",552,-14,-77,-16,2.404,-0.036,8,37,629,0,2.539
40,"=","KIRKO BANGZ What Yo Name Iz",525,-10,-45,-3,3.477,-0.031,8,39,580,10,3.768
41,"=","JENNIFER HUDSON Where You At",484,4,-74,47,2.073,-0.002,8,40,558,0,2.354
42,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",438,11,31,30,1.41,-0.011,8,42,438,31,1.57
