"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4516,12,-137,30,32.206,0.042,43,1,4671,741,34.283
2,"+2","DJ KHALED I'm On One f/Drake, Rick Ross",3823,88,525,3,26.944,0.56,37,2,3823,989,26.944
3,"-1","BIG SEAN My Last f/Chris Brown",3808,17,118,8,26.108,0.044,43,2,3808,461,26.108
4,"-1","MIGUEL Sure Thing",3746,-36,-301,-45,27.531,-0.405,43,1,4364,460,30.251
5,"=","CHRIS BROWN She Ain't You",3655,21,82,-2,25.177,0.056,43,4,3657,630,25.44
6,"=","MARSHA AMBROSIUS Far Away",2931,-11,-34,-14,17.681,-0.12,43,5,3066,397,19.884
7,"=","LLOYD Cupid",2608,50,335,1,14.457,0.231,43,7,2608,335,14.457
8,"=","TREY SONGZ Unusual f/Drake",2490,53,295,12,17.984,0.385,43,8,2490,477,17.984
9,"=","LIL WAYNE How To Love",2384,156,848,66,16.375,1.079,20,9,2384,848,16.375
10,"=","JAMIE FOXX Best Night Of My Life",2071,0,-1,26,12.292,0.022,43,10,2117,311,12.458
11,"=","ACE HOOD Hustle Hard",1928,-39,-316,-14,11.422,-0.385,43,7,2503,97,14.627
12,"=","CHRIS BROWN Look At Me Now",1910,-26,-602,60,15.196,-0.136,43,2,3494,0,26.238
13,"+1","YOUNG JEEZY Ballin f/Lil Wayne",1736,8,154,-29,9.269,0.053,43,13,1736,359,9.269
14,"-1","YC Racks f/Future",1711,-38,-315,-3,8.742,-0.208,43,4,3411,104,19.707
15,"+1","RIHANNA Man Down",1700,40,338,-21,12.253,0.56,43,15,1700,421,12.253
16,"-1","KERI HILSON One Night Stand",1682,-16,-33,-33,10.798,-0.253,43,13,1779,229,11.051
17,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",1377,41,41,39,11.138,0.628,43,17,1377,246,11.138
18,"-1","NICKI MINAJ Did It On'em",1327,-82,-360,-50,6.707,-0.297,43,5,3129,0,17.338
19,"=","MEEK MILL/RICK ROSS Tupac Back",1171,-9,13,-1,6.307,-0.166,43,19,1185,380,6.473
20,"=","WIZ KHALIFA On My Level f/Too Short",1096,31,62,9,5.307,0.257,29,20,1096,356,5.307
21,"=","RICK ROSS 9 Piece f/Lil Wayne",1080,20,119,16,5.725,-0.046,43,21,1080,297,5.771
22,"+7","NICKI MINAJ Super Bass",1011,106,411,94,7.605,0.643,14,22,1011,411,7.605
23,"=","BEYONCE Best Thing I Never Had",1002,20,113,-28,4.978,0.055,18,23,1002,481,5.063
24,"+1","YO GOTTI We Can Get It On",980,23,69,14,5.689,0.109,43,24,980,99,5.689
25,"-3","MARY J. BLIGE Someone To Love Me (Naked)",980,-61,-310,-31,4.439,-0.374,43,17,1422,100,7.848
26,"-2","WIZ KHALIFA Roll Up",958,-24,-235,21,5.068,-0.246,43,6,3062,0,16.439
27,"-1","T-PAIN Booty Wurk (One Cheek At A...",943,7,151,-26,5.437,0.068,28,26,943,373,5.437
28,"-1","LIL WAYNE John f/Rick Ross",918,-2,-118,38,6.595,-0.02,43,14,1723,37,10.408
29,"+1","FRANK OCEAN Novacane",912,35,190,-7,6.305,0.134,35,29,912,236,6.305
30,"-2","TRAVIS PORTER Bring It Back",905,-4,-82,22,4.77,-0.059,43,22,1288,9,7.626
31,"=","BIG K.R.I.T. Country Sh**",789,13,73,4,2.692,0.069,39,31,789,277,2.692
32,"+2","MIGUEL Quickie",765,80,505,25,4.869,0.475,8,32,765,505,4.869
33,"=","JENNIFER HUDSON No One Gonna Love You",707,6,32,6,3.149,-0.038,23,33,707,271,3.241
34,"-2","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",703,-5,-93,7,4.334,0.028,43,20,1513,10,9.225
35,"+1","SEAN GARRETT In Da Box f/Rick Ross",666,19,64,23,2.799,0.112,30,35,666,176,2.799
36,"-1","DIDDY-DIRTY MONEY Your Love f/Trey Songz",626,-24,-194,35,3.247,-0.038,43,12,2053,94,9.345
37,"+1","ESTELLE Break My Heart f/Rick Ross",563,9,172,-28,3.386,0.023,29,37,563,200,3.386
38,"-1","BEYONCE Run The World (Girls)",554,-26,-205,39,2.477,-0.046,43,16,1686,271,9.235
39,"=","K' LA All Your Love",523,-9,-124,27,2.163,-0.054,43,27,955,157,3.67
40,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",502,19,68,12,3.16,0.112,43,39,503,104,3.879
41,"+1","ACE HOOD Go & Get It",476,24,229,0,2.059,-0.003,7,41,476,229,2.062
42,"-1","BIRDMAN I Get Money f/Lil Wayne",474,-5,-97,13,2.527,0.039,43,33,695,186,2.799
43,"=","BOBBY V Grab Somebody f/Twista",444,-3,33,5,2.217,-0.072,17,42,451,216,2.291
44,"=","K. MICHELLE How Many Times",392,-12,-167,32,1.633,-0.116,43,24,1030,106,4.983
45,"=","JILL SCOTT So In Love f/Anthony Hamilton",377,7,53,9,2.424,-0.026,20,45,377,119,2.476
46,"=","GORILLA ZOE Twisted f/Lil Jon",336,-25,-160,-7,1.159,-0.094,43,34,712,129,2.596
47,"+1","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",326,43,160,40,1.307,0.18,4,47,326,160,1.307
48,"-1","SNOOP DOGG Platinum f/R. Kelly",324,-27,-240,-4,1.026,-0.119,43,31,799,112,3.192
49,"=","KIRK FRANKLIN I Smile",254,3,3,20,1.563,0.025,27,46,294,42,1.749
50,"=","WALE That Way f/Jeremih & Rick Ross",237,9,84,-12,1.398,0.089,3,50,237,96,1.398
