"Title","Artist","Spins"
"Post To Be f/Chris Brown&Jhene","OMARION",4082
"Blessings f/Drake","BIG SEAN",3962
"Trap Queen","FETTY WAP",3813
"Earned It","THE WEEKND",3760
"Tho Sum Mo f/Nicki Minaj","RAE SREMMURD",3142
"Slow Motion","TREY SONGZ",3013
"I Bet","CIARA",2951
"All Day f/A.Kingd./P.McCartney","KANYE WEST F/T.LONDON",2913
"The Matrimony f/Usher","WALE",2790
"F*ck Up Some Commas","FUTURE",2647
"Truffle Butter f/Drake...","NICKI MINAJ",2490
"Lil Bit","K CAMP",2344
"Flicka Da Wrist","CHEDDA DA CONNECT",2321
"Bitch Better Have My Money","RIHANNA",1932
"Wet Dreamz","J. COLE",1729
"Private Show f/Chris Brown","T.I.",1618
"Flex","RICH HOMIE QUAN",1534
"Classic Man","JIDENNA",1511
"One Time","MIGOS",1492
"I Don't Get Tired (#IDGT)","KEVIN GATES",1450
"You Changed Me f/Chris Brown","JAMIE FOXX",1448
"That's My S**t","THE-DREAM",1395
"Ayo","CHRIS BROWN & TYGA",1365
"Be Real f/Dej Loaf","KID INK",1317
"Feeling Myself f/Beyonce","NICKI MINAJ",1300
"King Kunta","KENDRICK LAMAR",1273
"Planes f/J. Cole","JEREMIH",944
"It's Not My Fault f/T.I.","ANTHONY LEWIS",853
"See You Again f/Charlie Puth","WIZ KHALIFA",829
"Tell Em f/Young Thug & RH Quan","RICH GANG",814
"Somebody f/Jeremih","NATALIE LA ROSE",728
"Good Enough f/Jussie Smollett","EMPIRE CAST",667
"Ratchet Commandments","TINK",631
"Monster","MEEK MILL",620
"Energy","DRAKE",611
"Hard To Do","K. MICHELLE",593
"Yoga","JANELLE MONAE & JIDENNA",562
"Make Sum Shake","COOL AMERIKA",496
"Pulled Up f/2 Chainz","YOUNG DOLPH",494
"Dumb S**t","TYRESE",460
"Ryda f/DeJ Loaf","GAME",455
"This Could Be Us","RAE SREMMURD",454
"Me, U & Hennessy","DEJ LOAF",431
"Like Me f/Jeremih","LIL DURK",404
"B**ches N Marijuana","CHRIS BROWN & TYGA",353
"Choices","E-40",350
"Double Tap f/2 Chainz","JORDIN SPARKS",312
"How Many Times f/Lil Wayne","DJ KHALED F/C. BROWN/BIG SEAN",291
"Doo Doo","TROY AVE",285
"Infinity","MARIAH CAREY",282
