"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
19,"=","BEYONCE Best Thing I Never Had",1225,28,243,-11,6.39,0.228,24,19,1225,481,6.39
20,"=","WIZ KHALIFA On My Level f/Too Short",1167,19,102,13,5.822,0.104,35,20,1167,356,5.822
21,"=","RICK ROSS 9 Piece f/Lil Wayne",1148,16,88,-9,5.513,0.09,49,20,1148,297,5.867
22,"=","YO GOTTI We Can Get It On",1118,2,161,-22,6.151,-0.108,49,22,1118,183,6.259
23,"+3","MIGUEL Quickie",1099,60,414,-31,7.208,0.363,14,23,1099,553,7.208
24,"=","FRANK OCEAN Novacane",1089,22,212,-13,7.381,-0.086,41,24,1089,236,7.467
25,"-2","MEEK MILL/RICK ROSS Tupac Back",1073,-8,-107,-7,5.334,-0.148,49,19,1185,380,6.473
26,"-1","NICKI MINAJ Did It On'em",1030,-25,-379,33,5.368,-0.085,49,5,3129,0,17.338
27,"=","T-PAIN Booty Wurk (One Cheek At A...",960,2,24,-28,5.346,0.033,34,26,976,373,5.64
28,"=","LIL WAYNE John f/Rick Ross",916,-7,-4,-14,7.431,0.066,49,14,1723,37,10.408
29,"+1","TRAVIS PORTER Bring It Back",876,7,-33,23,4.844,0.164,49,22,1288,9,7.626
30,"-1","WIZ KHALIFA Roll Up",870,-2,-112,17,4.479,0.019,49,6,3062,0,16.439
31,"=","BIG K.R.I.T. Country Sh**",837,5,61,-12,2.974,0.024,45,31,837,277,2.974
32,"=","JENNIFER HUDSON No One Gonna Love You",785,10,84,6,3.598,0.091,29,32,785,271,3.598
33,"=","SEAN GARRETT In Da Box f/Rick Ross",706,2,59,-9,3.141,0.06,36,33,706,176,3.141
34,"=","ESTELLE Break My Heart f/Rick Ross",685,24,131,-11,4.458,0.271,35,34,685,200,4.458
35,"+1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",658,36,175,33,3.472,0.066,49,35,658,175,3.879
36,"-1","MARY J. BLIGE Someone To Love Me (Naked)",598,-59,-443,-7,2.52,-0.262,49,17,1422,100,7.848
37,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",574,-27,-134,-14,3.757,-0.141,49,20,1513,10,9.225
38,"=","ACE HOOD Go & Get It",527,2,75,-31,2.2,0.009,13,38,527,229,2.2
39,"=","BOBBY V Grab Somebody f/Twista",469,14,22,18,1.78,-0.057,23,39,469,216,2.291
40,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",442,18,159,-6,1.63,-0.041,10,40,442,177,1.671
41,"+3","LEDISI Pieces Of Me",405,39,213,33,1.87,0.145,6,41,405,213,1.87
42,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",383,-16,-267,21,2.085,-0.104,49,12,2053,94,9.345
43,"=","JILL SCOTT So In Love f/Anthony Hamilton",381,-8,11,-22,2.389,0.021,26,43,389,119,2.476
44,"-3","K' LA All Your Love",361,-39,-171,-32,1.352,-0.156,49,27,955,157,3.67
45,"=","DRAKE Marvin's Room",294,21,202,-5,2.343,0.284,3,45,294,216,2.343
46,"+1","MAINO Let It Fly (Hands In The Air)",261,15,84,9,1.184,0.102,3,46,261,84,1.184
47,"+1","KIRK FRANKLIN I Smile",252,13,1,24,1.659,0.115,33,45,294,42,1.749
48,"-2","WALE That Way f/Jeremih & Rick Ross",250,-1,22,-18,2.022,0.228,7,46,251,96,2.022
49,"=","LONNY BEREAL Favor f/Kelly Rowland",219,14,69,-4,0.669,0.024,3,49,219,83,0.669
50,"=","DIDDY-DIRTY MONEY Looking For Love f/Ush...",196,4,-2,3,0.876,0.04,3,50,196,0,0.876
