"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE How To Love",4225,-21,-41,-64,27.668,-0.088,64,"7",1,4266,891,27.756
2,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4221,-8,-169,34,30.807,-0.154,81,"24",1,4543,989,32.584
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",3817,3,-168,50,28.629,-0.122,87,"35",1,4671,741,34.283
4,"=","CHRIS BROWN She Ain't You",3143,-7,-146,18,22.034,0.056,87,"50",4,3708,630,25.447
5,"=","NICKI MINAJ Super Bass",3093,-6,212,-53,18.271,-0.358,58,"8",5,3099,554,18.634
6,"+2","MIGUEL Sure Thing",2875,-8,-75,-27,23.404,0.057,87,"86",1,4364,460,30.251
7,"=","TREY SONGZ Unusual f/Drake",2848,-40,-225,-39,19.182,-0.25,87,"413",6,3159,477,20.6
8,"-2","BIG SEAN My Last f/Chris Brown",2835,-63,-283,-17,21.36,-0.274,87,"106",2,3871,461,26.108
9,"=","RIHANNA Man Down",2697,-7,17,-21,16.433,-0.05,87,"138",8,2726,421,17.159
10,"=","BEYONCE Best Thing I Never Had",2605,14,63,-41,15.813,0.234,62,"22",10,2632,520,15.813
11,"=","MIGUEL Quickie",2349,51,236,22,15.391,0.294,52,"199",11,2349,553,15.391
12,"=","LUPE FIASCO Out Of My Head f/Trey Songz",2307,10,196,-21,16.409,-0.197,87,"81",11,2307,303,16.903
13,"=","JAY Z & KANYE WEST Otis f/Otis Redding",1893,118,739,56,15.203,0.676,16,"21",13,1893,1048,15.203
14,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1795,26,152,10,11.095,0.017,87,"231",13,1795,363,11.095
15,"+1","BIG SEAN Marvin & Chardonnay",1669,40,129,-30,11.867,0.022,35,"85",15,1669,552,11.867
16,"-1","FRANK OCEAN Novacane",1622,-28,-78,-10,9.001,-0.158,79,"325",14,1747,240,10.925
17,"=","WIZ KHALIFA On My Level f/Too Short",1573,-18,-160,-24,7.588,-0.268,73,"847",14,1733,356,10.111
18,"=","YOUNG JEEZY Ballin f/Lil Wayne",1466,-71,-328,-27,7.442,-0.525,87,"490",9,2234,359,13.189
19,"=","DRAKE Marvin's Room",1354,28,374,-26,9.895,0.138,41,"28",19,1354,417,9.895
20,"=","WALE That Way f/Jeremih & Rick Ross",1316,33,37,19,7.897,0.181,45,"330",19,1316,373,8.03
21,"=","YO GOTTI We Can Get It On",1105,-32,-125,-27,5.351,-0.251,87,"--",18,1286,183,6.7
22,"=","LLOYD Cupid",1038,-34,-316,39,4.515,-0.137,87,"--",7,2694,335,14.796
