"Title","Artist","Spins"
"New Flame f/Rick Ross","CHRIS BROWN",4292
"Lifestyle f/Young Thug","RICH GANG",4116
"Flawless","BEYONCE",4114
"0 To 100/The Catch Up","DRAKE",3812
"Don't Tell 'Em f/YG","JEREMIH",3657
"Studio","SCHOOLBOY Q",3136
"Hot Boy","BOBBY SHMURDA",2979
"About The Money f/Young Thug","T.I.",2927
"Hold You Down f/C. Brown...","DJ KHALED",2636
"Handsome And Wealthy","MIGOS",2396
"No Flex Zone","RAE SREMMURD",2091
"Rich f/August Alsina","KIRKO BANGZ",1985
"i","KENDRICK LAMAR",1904
"Made Me","SNOOTIE WILD",1887
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",1886
"Seen It All f/Jay Z","JEEZY",1811
"Anaconda","NICKI MINAJ",1786
"Errrbody","YO GOTTI",1555
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",1243
"Latch f/Sam Smith","DISCLOSURE",1237
"No Mediocre f/Iggy Azalea","T.I.",1145
"Maybe f/Pusha T & Yo Gotti","TEYANA TAYLOR",1143
"Buy The World f/Lil Wayne","MIKE WILL MADE-IT",1129
"Tuesday f/Drake","I LOVE MAKONNEN",1065
"Don't Panic","FRENCH MONTANA",1025
"No Love","AUGUST ALSINA",969
"Blessing","K CAMP",913
"Fancy f/Charli XCX","IGGY AZALEA",878
"Low f/Nicki Minaj, Lil Bibby","JUICY J",870
"24 Hours","TEEFLII",852
"Whole Damn Year","MARY J. BLIGE",810
"The Body f/Jeremih","WALE",790
"Don't Wanna Dance f/A$AP Ferg","ELLE VARNER",717
"You & I (Nobody In The World)","JOHN LEGEND",706
"She Came To Give It To You","USHER",681
"That's Me Right There","JASMINE V",628
"I Don't F**k With You f/E-40","BIG SEAN",592
"She Knows f/Juicy J","NE-YO",586
"The Pressure","JHENE AIKO",573
"Everywhere We Go f/K Camp","A-1 THE SUPERGROUP",557
"Stay With Me","SAM SMITH",555
"Let's Get It","CA$H OUT F/WIZ, TY DOLLA $IGN",550
"Pretend f/A$AP Rocky","TINASHE",457
"Or Nah f/Problem, Too Short","GAME",450
"No Type","RAE SREMMURD",445
"All I Need Is You","LECRAE",439
"Body Language f/Usher/Tinashe","KID INK",424
"Do It To Ya f/TeeFLii","YG",389
"Posed To Be In Love","KEVIN GATES",381
"Pretty Gang f/Fabolous","RED CAFE",371
