"Title","Artist","Spins"
"The Hills","THE WEEKND",4227
"679 f/Remy Boyz...","FETTY WAP",3955
"All Eyes On You f/Minaj/Brown","MEEK MILL",3497
"Planes f/J. Cole","JEREMIH",3366
"Comfortable","K CAMP",3322
"Flex","RICH HOMIE QUAN",3119
"Hotline Bling","DRAKE",3069
"Where Ya At f/Drake","FUTURE",2970
"My Way f/Monty","FETTY WAP",2773
"Liquor","CHRIS BROWN",2731
"Blase f/Future & Rae Sremmurd","TY DOLLA $IGN",2134
"Back To Back","DRAKE",1983
"About You","TREY SONGZ",1922
"I'm Up f/Kid Ink","OMARION",1821
"Alright","KENDRICK LAMAR",1627
"We In Da City","YOUNG DRO",1596
"Back Up f/Big Sean","DEJ LOAF",1573
"Just Right For Me","MONICA X LIL WAYNE",1551
"No Role Modelz","J. COLE",1516
"This Could Be Us","RAE SREMMURD",1327
"Antidote","TRAVI$ SCOTT",1294
"Nothing But Trouble","LIL WAYNE & CHARLIE PUTH",1196
"Pipe It Up","MIGOS",1147
"Here","ALESSIA CARA",1095
"Don't","BRYSON TILLER",1026
"Finna Get Loose f/P. Williams","PUFF DADDY & THE FAMILY",1013
"Watch Out","2 CHAINZ",954
"White Iverson","POST MALONE",911
"Say It","TORY LANEZ",886
"Hit The Quan","IHEARTMEMPHIS",825
"Poppin","RICO RICHIE",683
"Sauce","LIL GEORGE",675
"How Many Times f/Lil Wayne","DJ KHALED F/C. BROWN/BIG SEAN",675
"California f/Young Dolph","COLONEL LOUD",666
"Get Home f/Kid Ink & Migos","JR CASTRO",662
"Everywhere I Go f/MC Beezy","DJ CHOSE",643
"Come Get Her","RAE SREMMURD",616
"Watch Me","SILENTO",578
"Rihanna f/Young Thug","YO GOTTI",557
"No Sleeep","JANET JACKSON",555
"Thank Yo Momma","MALACHIAE WARREN",542
"Classic","VEDO",528
"Bottom Of The Bottle","CURREN$Y",527
"I Know There's Gonna Be (Good","YOUNG THUG/JAMIE XX F/POPCAAN",516
"Trini Dem Girls","NICKI MINAJ",512
"Catfish","TAMAR BRAXTON",482
"Why I Do It f/Lil Wayne","AUGUST ALSINA",459
"Choices","E-40",452
"Worry Bout It f/Fetty Wap","KIRKO BANGZ",433
"Play No Games","BIG SEAN",428
