"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4459,"-30",-132,"-23",31.437,"-0.249",46,1,4671,741,34.283
2,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3999,"+61",514,"-28",28.012,"+0.405",40,2,3999,989,28.012
3,"=","BIG SEAN My Last f/Chris Brown",3871,"+22",107,"+21",26.011,"-0.033",46,2,3871,461,26.108
4,"=","MIGUEL Sure Thing",3720,"+8",-167,"+62",27.132,"-0.065",46,1,4364,460,30.251
5,"=","CHRIS BROWN She Ain't You",3693,"+16",38,"-7",25.167,"+0.105",46,4,3702,630,25.447
6,"=","MARSHA AMBROSIUS Far Away",2852,"-90",-80,"-98",17.142,"-0.429",46,5,3066,397,19.884
7,"+1","LIL WAYNE How To Love",2709,"+103",876,"-15",18.33,"+0.641",23,7,2709,891,18.33
8,"-1","LLOYD Cupid",2673,"+10",259,"-38",14.611,"-0.059",46,7,2673,335,14.673
9,"=","TREY SONGZ Unusual f/Drake",2581,"+7",263,"-51",18.618,"-0.136",46,8,2581,477,18.754
10,"=","JAMIE FOXX Best Night Of My Life",1973,"-59",-76,"-61",12.018,"-0.203",46,10,2117,311,12.458
11,"=","CHRIS BROWN Look At Me Now",1926,"+1",-221,"+111",15.404,"-0.027",46,2,3494,0,26.238
12,"+1","YOUNG JEEZY Ballin f/Lil Wayne",1870,"+77",220,"+65",9.826,"+0.360",46,12,1870,359,9.826
13,"+1","RIHANNA Man Down",1850,"+62",350,"+14",13.227,"+0.293",46,13,1850,421,13.227
14,"-2","ACE HOOD Hustle Hard",1807,"-61",-293,"-11",10.895,"-0.290",46,7,2503,97,14.627
15,"=","KERI HILSON One Night Stand",1648,"-7",-42,"+18",10.536,"-0.072",46,13,1779,229,11.051
16,"=","YC Racks f/Future",1585,"-37",-329,"-13",7.837,"-0.202",46,4,3411,104,19.707
17,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1506,"+48",175,"+50",12.211,"+0.097",46,17,1506,246,12.211
18,"+1","NICKI MINAJ Super Bass",1230,"+61",480,"-14",8.731,"+0.295",17,18,1230,494,8.731
19,"-1","NICKI MINAJ Did It On'em",1181,"-37",-352,"+24",6.016,"-0.194",46,5,3129,0,17.338
20,"+1","WIZ KHALIFA On My Level f/Too Short",1138,"+24",63,"+26",5.739,"+0.134",32,20,1138,356,5.739
21,"+2","BEYONCE Best Thing I Never Had",1121,"+45",174,"+33",5.774,"+0.365",21,21,1121,481,5.774
22,"=","RICK ROSS 9 Piece f/Lil Wayne",1121,"+11",140,"-6",5.593,"-0.026",46,20,1121,297,5.867
23,"-3","MEEK MILL/RICK ROSS Tupac Back",1105,"-23",-60,"-34",5.824,"-0.146",46,19,1185,380,6.473
24,"=","YO GOTTI We Can Get It On",1055,"+28",132,"+20",5.981,"+0.033",46,24,1055,132,5.981
25,"=","FRANK OCEAN Novacane",1008,"+23",215,"-4",7.053,"+0.247",38,25,1008,236,7.053
26,"=","T-PAIN Booty Wurk (One Cheek At A...",976,"+1",117,"-5",5.552,"-0.088",31,26,976,373,5.64
27,"+2","MIGUEL Quickie",932,"+19",484,"-69",5.962,"+0.080",11,27,932,553,5.962
28,"-1","LIL WAYNE John f/Rick Ross",912,"-18",-24,"-8",7.047,"+0.127",46,14,1723,37,10.408
